1.1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
0;440.18;440.79;442.62;445.68;449.97;455.51;462.34;470.48;480.04;491.06;503.6;517.68;533.35;550.67;569.71;590.54;613.18;637.68;664.1;692.62
500;418.44;419.02;420.77;423.66;427.73;433;439.47;447.2;456.25;466.68;478.52;491.84;506.72;523.19;541.34;561.2;582.84;606.28;631.56;658.77
1000;397.48;398.03;399.69;402.44;406.31;411.31;417.46;424.79;433.36;443.25;454.47;467.06;481.14;496.77;514.03;532.95;553.58;575.98;600.16;626.16
1500;377.27;377.79;379.37;382;385.67;390.42;396.26;403.23;411.35;420.73;431.37;443.31;456.62;471.42;487.78;505.76;525.41;546.76;569.86;594.73
2000;357.81;358.31;359.81;362.31;365.8;370.31;375.86;382.48;390.19;399.09;409.18;420.52;433.14;447.12;462.6;479.65;498.31;518.63;540.65;564.41
2500;339.07;339.55;340.97;343.36;346.68;350.97;356.25;362.53;369.86;378.29;387.87;398.63;410.6;423.86;438.48;454.59;472.28;491.58;512.54;535.18
3000;321.05;321.5;322.85;325.12;328.29;332.37;337.38;343.36;350.32;358.31;367.41;377.61;388.97;401.55;415.4;430.6;447.32;465.61;485.51;507.05
3500;303.71;304.14;305.43;307.58;310.6;314.48;319.25;324.93;331.55;339.13;347.76;357.45;368.23;380.15;393.27;407.67;423.43;440.71;459.56;480.01
4000;287.05;287.45;288.68;290.73;293.6;297.3;301.83;307.23;313.52;320.73;328.91;338.1;348.33;359.63;372.07;385.7;400.61;416.89;434.69;454.06
4500;271.04;271.43;272.59;274.54;277.28;280.79;285.11;290.24;296.22;303.06;310.82;319.54;329.24;339.96;351.75;364.66;378.76;394.13;410.9;429.19
5000;255.67;256.04;257.15;259;261.61;264.95;269.06;273.94;279.61;286.12;293.48;301.74;310.93;321.1;332.27;344.5;357.85;372.38;388.18;405.4
5500;240.94;241.29;242.34;244.1;246.58;249.76;253.66;258.3;263.69;269.87;276.86;284.69;293.4;303.02;313.61;325.19;337.83;351.57;366.5;382.7
6000;226.81;227.14;228.14;229.82;232.17;235.2;238.91;243.31;248.44;254.3;260.92;268.35;276.6;285.71;295.73;306.69;318.65;331.65;345.76;361.06
6500;213.27;213.59;214.54;216.14;218.37;221.25;224.77;228.96;233.82;239.38;245.66;252.7;260.52;269.14;278.62;288.99;300.3;312.6;325.93;340.37
7000;200.73;201.01;201.86;203.28;205.28;207.89;211.25;215.22;219.83;225.1;231.05;237.71;245.12;253.28;262.25;272.05;282.74;294.36;306.97;320.6
7500;188.83;189.09;189.89;191.22;193.09;195.52;198.52;202.1;206.45;211.44;217.08;223.38;230.38;238.11;246.59;255.86;265.96;276.93;288.83;301.71
8000;177.48;177.73;178.48;179.73;181.48;183.76;186.57;189.94;193.86;198.39;203.71;209.67;216.29;223.6;231.61;240.38;249.92;260.28;271.51;283.66
8500;166.69;166.92;167.62;168.79;170.43;172.56;175.2;178.35;182.03;186.25;191.04;196.58;202.83;209.73;217.3;225.58;234.59;244.37;254.97;266.42
9000;156.41;156.63;157.28;158.38;159.92;161.91;164.38;167.33;170.78;174.73;179.22;184.27;189.98;196.49;203.64;211.45;219.96;229.19;239.18;249.97
9500;146.64;146.85;147.46;148.48;149.92;151.79;154.09;156.85;160.08;163.78;167.99;172.71;177.99;183.86;190.6;197.96;205.99;214.69;224.11;234.29
10000;137.36;137.55;138.12;139.08;140.42;142.17;144.32;146.89;149.91;153.38;157.31;161.74;166.67;172.15;178.2;185.11;192.66;200.87;209.74;219.33
10500;128.55;128.72;129.26;130.15;131.4;133.03;135.04;137.45;140.26;143.5;147.18;151.31;155.93;161.05;166.71;172.93;179.97;187.69;196.05;205.07
11000;120.18;120.34;120.84;121.67;122.85;124.37;126.24;128.49;131.11;134.13;137.57;141.43;145.74;150.52;155.81;161.61;167.98;175.15;183.01;191.49
11500;111.08;111.23;111.69;112.46;113.54;114.95;116.68;118.75;121.18;123.97;127.15;130.72;134.7;139.12;144;149.37;155.25;161.88;169.14;176.99
12000;102.66;102.8;103.23;103.94;104.94;106.24;107.84;109.76;112;114.58;117.51;120.81;124.5;128.58;133.09;138.06;143.49;149.62;156.33;163.58
12500;94.886;95.016;95.409;96.065;96.991;98.191;99.674;101.44;103.52;105.9;108.61;111.66;115.07;118.84;123.01;127.6;132.62;138.28;144.49;151.19
13000;87.698;87.819;88.182;88.789;89.644;90.754;92.124;93.76;95.676;97.879;100.38;103.2;106.35;109.84;113.69;117.93;122.58;127.81;133.54;139.74
13500;81.056;81.167;81.502;82.063;82.854;83.879;85.146;86.658;88.428;90.465;92.781;95.386;98.294;101.52;105.08;109;113.29;118.12;123.43;129.15
14000;74.916;75.019;75.329;75.847;76.578;77.526;78.696;80.094;81.73;83.612;85.752;88.16;90.848;93.829;97.121;100.74;104.71;109.18;114.08;119.37
1.05;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
0;426.54;427.17;429.06;432.22;436.66;442.39;449.44;457.78;467.41;478.35;490.59;504.17;519.06;535.39;553.26;572.86;594.3;617.69;643.13;670.6
500;405.89;406.48;408.26;411.24;415.43;420.83;427.49;435.4;444.56;454.97;466.63;479.55;493.72;509.26;526.27;544.91;565.29;587.52;611.71;637.94
1000;385.94;386.5;388.17;390.98;394.92;400.02;406.3;413.78;422.47;432.36;443.47;455.78;469.29;484.09;500.29;518.03;537.4;558.52;581.49;606.44
1500;366.7;367.22;368.8;371.44;375.14;379.94;385.86;392.93;401.15;410.55;421.11;432.84;445.72;459.85;475.29;492.18;510.59;530.64;552.46;576.14
2000;348.18;348.67;350.15;352.62;356.11;360.62;366.19;372.84;380.62;389.52;399.55;410.71;422.99;436.48;451.22;467.3;484.82;503.87;524.57;547.04
2500;330.36;330.82;332.21;334.54;337.81;342.05;347.28;353.54;360.87;369.28;378.79;389.39;401.09;413.96;428.04;443.37;460.04;478.15;497.79;519.11
3000;313.23;313.67;314.98;317.17;320.24;324.22;329.13;335.01;341.92;349.86;358.84;368.88;380.01;392.26;405.69;420.32;436.21;453.43;472.09;492.29
3500;296.76;297.18;298.41;300.48;303.38;307.12;311.74;317.26;323.74;331.22;339.7;349.2;359.75;371.39;384.18;398.13;413.28;429.68;447.4;466.58
4000;280.93;281.32;282.49;284.44;287.17;290.71;295.07;300.26;306.35;313.38;321.37;330.33;340.32;351.36;363.5;376.78;391.22;406.84;423.7;441.89
4500;265.71;266.08;267.19;269.03;271.61;274.95;279.07;283.97;289.7;296.32;303.83;312.27;321.7;332.14;343.65;356.26;369.99;384.87;400.92;418.2
5000;251.09;251.44;252.49;254.23;256.67;259.83;263.72;268.34;273.75;279.99;287.07;295.02;303.89;313.75;324.63;336.57;349.6;363.74;379.02;395.46
5500;237.04;237.37;238.37;240.02;242.33;245.32;248.99;253.37;258.47;264.36;271.04;278.54;286.9;296.17;306.43;317.71;330.05;343.46;357.98;373.62
6000;223.57;223.88;224.82;226.39;228.57;231.4;234.88;239.01;243.84;249.39;255.7;262.78;270.67;279.4;289.05;299.67;311.32;324.02;337.78;352.64
6500;210.64;210.94;211.82;213.31;215.38;218.06;221.35;225.26;229.82;235.06;241.02;247.71;255.16;263.4;272.47;282.46;293.42;305.4;318.42;332.5
7000;198.25;198.53;199.37;200.78;202.75;205.28;208.39;212.09;216.41;221.35;226.98;233.3;240.33;248.1;256.66;266.05;276.34;287.62;299.9;313.21
7500;186.39;186.66;187.45;188.78;190.65;193.04;195.99;199.49;203.57;208.25;213.56;219.52;226.16;233.5;241.57;250.41;260.09;270.66;282.21;294.76
8000;175.04;175.29;176.05;177.3;179.07;181.34;184.13;187.44;191.3;195.72;200.73;206.35;212.62;219.54;227.15;235.49;244.6;254.52;265.34;277.14
8500;164.19;164.43;165.14;166.33;168;170.15;172.79;175.92;179.57;183.75;188.48;193.79;199.69;206.22;213.39;221.25;229.82;239.16;249.31;260.36
9000;153.82;154.05;154.72;155.85;157.43;159.46;161.96;164.92;168.37;172.32;176.78;181.79;187.36;193.5;200.26;207.67;215.74;224.52;234.06;244.4
9500;143.92;144.13;144.77;145.84;147.33;149.26;151.62;154.42;157.68;161.41;165.62;170.34;175.59;181.38;187.74;194.71;202.31;210.57;219.53;229.24
10000;134.53;134.72;135.29;136.29;137.71;139.53;141.76;144.41;147.49;151;154.97;159.42;164.37;169.82;175.81;182.36;189.51;197.28;205.7;214.82
10500;125.87;126.05;126.58;127.47;128.72;130.35;132.36;134.87;137.77;141.09;144.83;149.02;153.67;158.8;164.44;170.61;177.32;184.62;192.53;201.1
11000;117.66;117.82;118.32;119.15;120.32;121.83;123.69;125.92;128.53;131.64;135.17;139.11;143.48;148.31;153.62;159.41;165.72;172.57;180;188.04
11500;108.75;108.9;109.36;110.12;111.2;112.6;114.32;116.38;118.79;121.67;124.93;128.57;132.62;137.08;141.98;147.34;153.17;159.5;166.37;173.8
12000;100.51;100.65;101.07;101.78;102.78;104.07;105.66;107.57;109.79;112.45;115.46;118.83;122.57;126.69;131.22;136.18;141.57;147.42;153.77;160.63
12500;92.896;93.026;93.417;94.071;94.992;96.186;97.66;99.42;101.47;103.93;106.72;109.83;113.29;117.1;121.28;125.86;130.84;136.25;142.12;148.47
13000;85.859;85.979;86.34;86.945;87.797;88.9;90.262;91.888;93.788;96.062;98.633;101.51;104.7;108.23;112.1;116.33;120.93;125.93;131.35;137.22
13500;79.355;79.466;79.8;80.359;81.146;82.166;83.424;84.928;86.683;88.785;91.161;93.82;96.773;100.03;103.61;107.52;111.77;116.39;121.4;126.82
14000;73.344;73.447;73.755;74.272;74.999;75.941;77.105;78.494;80.117;82.059;84.255;86.713;89.442;92.453;95.758;99.371;103.31;107.58;112.21;117.22
1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
