1.1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
0;0.95114;0.9518;0.95374;0.95692;0.96139;0.96715;0.97456;0.9838;0.99851;0.99984;0.99989;0.99992;0.99993;0.99979;0.99977;0.99958;0.99973;0.99995;1;0.99977
500;0.95813;0.95878;0.96075;0.96401;0.96846;0.97433;0.98206;0.99347;0.99968;0.99982;1;0.99996;0.99999;1;0.99973;0.99966;0.99959;0.99979;1;0.99998
1000;0.96506;0.9657;0.96761;0.9709;0.97552;0.9816;0.99;0.99985;0.99986;1;0.99996;1;1;1;0.99978;0.99973;0.99966;0.99963;0.99985;1
1500;0.97174;0.97243;0.97443;0.97788;0.99;0.98899;0.99959;0.99969;0.9999;0.99994;1;1;1;1;0.99997;0.99978;0.99973;0.99965;0.99969;0.99992
2000;0.9783;0.97903;0.98113;0.98479;0.99;0.99915;0.99968;0.99972;0.99992;1;1;1;1;1;1;0.99998;0.99979;0.99973;0.99963;0.99976
2500;0.98489;0.98562;0.98783;0.99322;0.99938;0.99967;0.99971;0.99991;0.99995;0.99999;1;1;1;1;1;1;0.99998;0.99979;0.99972;0.99961
3000;0.99299;0.99432;0.99747;0.99985;0.99967;0.99971;0.99978;0.99993;1;1;1;1;1;1;1;1;1;0.99998;0.99978;0.9997
3500;0.9998;0.9999;0.99967;0.99969;0.99971;0.99975;1;0.99996;0.99997;0.99998;1;1;0.99999;1;1;1;1;0.99998;0.99998;0.99978
4000;0.99969;0.99969;0.99971;0.99972;0.99977;1;0.99995;1;1;0.99993;0.99996;1;0.99995;1;1;1;1;1;0.99991;0.99983
4500;0.99972;0.99973;0.99974;0.99982;1;0.99994;1;0.99995;0.9999;1;1;1;0.99991;0.99997;1;1;1;1;1;1
5000;0.99984;0.99987;0.99995;0.99992;0.99994;1;1;1;1;1;1;1;1;0.99993;1;1;1;1;1;1
5500;0.99992;0.99993;0.99993;1;1;0.99984;0.99995;1;1;1;1;1;1;1;0.99995;1;1;1;1;1
6000;1;1;1;0.99998;0.99993;0.99975;1;1;1;1;1;1;1;1;0.99992;0.99998;1;1;1;1
6500;0.99989;0.99988;0.99986;0.99983;0.99999;1;1;1;1;1;1;1;1;1;0.99992;0.99998;1;1;1;1
7000;0.99999;0.99985;0.99994;0.99998;1;1;1;1;1;1;1;1;1;1;0.99991;0.99998;1;1;1;1
7500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.99997;1;1;1;1
8000;1;1;1;1;1;1;1;1;0.99998;0.99999;1;1;1;1;1;0.99994;1;1;1;1
8500;1;1;1;1;1;1;1;0.99998;0.99998;0.99998;0.99999;1;1;1;1;1;1;1;1;1
9000;1;1;1;1;1;1;1;0.99998;0.99997;0.99998;0.99999;1;1;1;0.99999;1;0.99996;1;1;1
