# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_takeoff_design_000_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
10.402;2.0000;0.190056;-0.265732;10.523190;0.000000;
10.512;2.0100;0.191783;-0.267982;10.480619;0.000000;
10.622;2.0200;0.193519;-0.270232;10.438266;0.000000;
10.733;2.0300;0.195265;-0.272482;10.396133;0.000000;
10.843;2.0400;0.197021;-0.274732;10.354219;0.000000;
10.954;2.0500;0.198787;-0.276982;10.312525;0.000000;
11.064;2.0600;0.200564;-0.279232;10.271052;0.000000;
11.175;2.0700;0.202350;-0.281483;10.229801;0.000000;
11.285;2.0800;0.204146;-0.283733;10.188770;0.000000;
11.395;2.0900;0.205953;-0.285983;10.147961;0.000000;
11.506;2.1000;0.207769;-0.288233;10.107374;0.000000;
11.616;2.1100;0.209596;-0.290483;10.067009;0.000000;
11.727;2.1200;0.211432;-0.292733;10.026865;0.000000;
11.837;2.1300;0.213278;-0.294984;9.986943;0.000000;
11.947;2.1400;0.215135;-0.297234;9.947242;0.000000;
12.058;2.1500;0.217002;-0.299484;9.907763;0.000000;
12.168;2.1600;0.218878;-0.301734;9.868505;0.000000;
12.279;2.1700;0.220765;-0.303984;9.829468;0.000000;
12.389;2.1800;0.222661;-0.306234;9.790651;0.000000;
12.500;2.1900;0.224568;-0.308485;9.752054;0.000000;
12.610;2.2000;0.226485;-0.310735;9.713678;0.000000;
12.720;2.2100;0.228411;-0.312985;9.675520;0.000000;
12.831;2.2200;0.230348;-0.315235;9.637581;0.000000;
12.941;2.2300;0.232295;-0.317485;9.599860;0.000000;
13.052;2.2400;0.234252;-0.319735;9.562357;0.000000;
13.162;2.2500;0.236219;-0.321985;9.525071;0.000000;
13.272;2.2600;0.238196;-0.324236;9.488000;0.000000;
13.383;2.2700;0.240183;-0.326486;9.451146;0.000000;
13.493;2.2800;0.242179;-0.328736;9.414506;0.000000;
13.604;2.2900;0.244186;-0.330986;9.378081;0.000000;
13.714;2.3000;0.246203;-0.333236;9.341868;0.000000;
13.825;2.3100;0.248230;-0.335486;9.305868;0.000000;
13.935;2.3200;0.250268;-0.337737;9.270080;0.000000;
14.045;2.3300;0.252315;-0.339987;9.234503;0.000000;
14.156;2.3400;0.254372;-0.342237;9.199135;0.000000;
14.266;2.3500;0.256439;-0.344487;9.163977;0.000000;
14.377;2.3600;0.258516;-0.346737;9.129027;0.000000;
14.487;2.3700;0.260603;-0.348987;9.094283;0.000000;
14.597;2.3800;0.262701;-0.351238;9.059746;0.000000;
14.708;2.3900;0.264808;-0.353488;9.025414;0.000000;
14.818;2.4000;0.266925;-0.355738;8.991287;0.000000;
14.929;2.4100;0.269052;-0.357988;8.957362;0.000000;
15.039;2.4200;0.271190;-0.360238;8.923640;0.000000;
15.150;2.4300;0.273337;-0.362488;8.890119;0.000000;
15.260;2.4400;0.275495;-0.364738;8.856798;0.000000;
15.370;2.4500;0.277662;-0.366989;8.823676;0.000000;
15.481;2.4600;0.279840;-0.369239;8.790753;0.000000;
15.591;2.4700;0.282027;-0.371489;8.758026;0.000000;
15.702;2.4800;0.284225;-0.373739;8.725495;0.000000;
