# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_requirement_mission_power_ATA-33_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 0;6060.69;0;0;0.24188;3360.69;
2; 0;6060.69;0;228.6;0.24517;3360.69;
3; 0;6060.69;0;685.8;0.251873;3360.69;
4; 0;6060.69;0;914.4;0.295077;3360.69;
5; 0;6060.69;0;914.4;0.366648;3360.69;
6; 0;4560.69;0;1981.2;0.425349;3360.69;
7; 0;4560.69;0;3048;0.496658;3360.69;
8; 0;4560.69;0;6553.2;0.660523;3360.69;
9; 0;6060.69;0;10058.4;0.745418;3360.69;
10; 0;6060.69;0;5486.4;0.554632;3360.69;
11; 0;6060.69;0;914.4;0.334821;3360.69;
12; 0;6060.69;0;914.4;0.271213;3360.69;
13; 0;6060.69;0;914.4;0.244527;3360.69;
14; 0;6060.69;0;685.8;0.214917;3360.69;
15; 0;6060.69;0;457.2;0.208112;3360.69;
16; 0;6060.69;0;381;0.203315;3360.69;
17; 0;6060.69;0;160.02;0.200686;3360.69;
18; 0;6060.69;0;7.62;0.0994874;3360.69;
