# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_requirement_mission_power_ATA-21_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 0;12876.2;0;0;0.24188;0;
2; 1.18292;12876.2;0;228.6;0.24517;5233.96;
3; 1.14171;12876.2;0;685.8;0.251873;5065.08;
4; 1.12327;12876.2;0;914.4;0.295077;4989.49;
5; 1.12794;12876.2;0;914.4;0.366648;5008.65;
6; 1.0319;12876.2;0;1981.2;0.425349;4615.07;
7; 0.953267;12876.2;0;3048;0.496658;4292.83;
8; 0.814694;12876.2;0;6553.2;0.660523;3080.78;
9; 0.814694;12876.2;0;10058.4;0.745418;1639.4;
10; 0.814694;12876.2;0;5486.4;0.554632;3319.11;
11; 1.12247;12876.2;0;914.4;0.334821;4986.25;
12; 1.11867;12876.2;0;914.4;0.271213;4970.65;
13; 1.11731;12876.2;0;914.4;0.244527;4965.09;
14; 1.1367;12876.2;0;685.8;0.214917;5044.53;
15; 1.15713;12876.2;0;457.2;0.208112;5128.27;
16; 1.16383;12876.2;0;381;0.203315;5155.73;
17; 1.18375;12876.2;0;160.02;0.200686;5237.35;
18; 1.19422;12876.2;0;7.62;0.0994874;5280.27;
