# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M076_design_-600_plot.csv
# Clean Polar
# Mach Number 0.760000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-4.613;-0.4000;0.033757;0.016277;0.017480;0.000000;0.552936;-11.84939;-6.000000;0.005159;0.000000;0.001088;0.000000;0.013743;-0.170083;
-4.529;-0.3900;0.033355;0.015899;0.017456;0.000000;0.550271;-11.69247;-6.000000;0.005135;0.000000;0.001088;0.000000;0.013516;-0.169252;
-4.445;-0.3800;0.032962;0.015529;0.017433;0.000000;0.547605;-11.52850;-6.000000;0.005112;0.000000;0.001088;0.000000;0.013289;-0.168422;
-4.361;-0.3700;0.032578;0.015166;0.017412;0.000000;0.544940;-11.35740;-6.000000;0.005091;0.000000;0.001088;0.000000;0.013065;-0.167592;
-4.276;-0.3600;0.032203;0.014811;0.017392;0.000000;0.542275;-11.17908;-6.000000;0.005071;0.000000;0.001088;0.000000;0.012842;-0.166762;
-4.192;-0.3500;0.031837;0.014463;0.017374;0.000000;0.539609;-10.99348;-6.000000;0.005053;0.000000;0.001088;0.000000;0.012620;-0.165932;
-4.108;-0.3400;0.031480;0.014122;0.017358;0.000000;0.536944;-10.80052;-6.000000;0.005037;0.000000;0.001088;0.000000;0.012400;-0.165101;
-4.023;-0.3300;0.031132;0.013789;0.017343;0.000000;0.534279;-10.60015;-6.000000;0.005022;0.000000;0.001088;0.000000;0.012182;-0.164271;
-3.939;-0.3200;0.030792;0.013463;0.017329;0.000000;0.531614;-10.39230;-6.000000;0.005008;0.000000;0.001088;0.000000;0.011961;-0.163425;
-3.855;-0.3100;0.030461;0.013144;0.017317;0.000000;0.528948;-10.17694;-6.000000;0.004996;0.000000;0.001088;0.000000;0.011740;-0.162573;
-3.771;-0.3000;0.030139;0.012833;0.017305;0.000000;0.526283;-9.95403;-6.000000;0.004984;0.000000;0.001088;0.000000;0.011521;-0.161722;
-3.686;-0.2900;0.029825;0.012530;0.017295;0.000000;0.523618;-9.72352;-6.000000;0.004974;0.000000;0.001088;0.000000;0.011304;-0.160870;
-3.602;-0.2800;0.029519;0.012233;0.017286;0.000000;0.520952;-9.48542;-6.000000;0.004965;0.000000;0.001088;0.000000;0.011088;-0.160018;
-3.518;-0.2700;0.029222;0.011944;0.017277;0.000000;0.518287;-9.23969;-6.000000;0.004956;0.000000;0.001088;0.000000;0.010874;-0.159167;
-3.433;-0.2600;0.028933;0.011663;0.017270;0.000000;0.515622;-8.98634;-6.000000;0.004949;0.000000;0.001088;0.000000;0.010662;-0.158315;
-3.349;-0.2500;0.028652;0.011389;0.017263;0.000000;0.512956;-8.72538;-6.000000;0.004942;0.000000;0.001088;0.000000;0.010451;-0.157463;
-3.265;-0.2400;0.028379;0.011122;0.017257;0.000000;0.510291;-8.45682;-6.000000;0.004936;0.000000;0.001088;0.000000;0.010242;-0.156612;
-3.180;-0.2300;0.028115;0.010863;0.017252;0.000000;0.507626;-8.18069;-6.000000;0.004931;0.000000;0.001088;0.000000;0.010035;-0.155760;
-3.096;-0.2200;0.027859;0.010611;0.017248;0.000000;0.504960;-7.89704;-6.000000;0.004927;0.000000;0.001088;0.000000;0.009829;-0.154908;
-3.012;-0.2100;0.027610;0.010366;0.017244;0.000000;0.502295;-7.60592;-6.000000;0.004923;0.000000;0.001088;0.000000;0.009625;-0.154057;
-2.928;-0.2000;0.027370;0.010129;0.017240;0.000000;0.499630;-7.30738;-6.000000;0.004919;0.000000;0.001088;0.000000;0.009423;-0.153205;
-2.843;-0.1900;0.027137;0.009900;0.017237;0.000000;0.496965;-7.00152;-6.000000;0.004916;0.000000;0.001088;0.000000;0.009222;-0.152353;
-2.759;-0.1800;0.026912;0.009677;0.017235;0.000000;0.494299;-6.68841;-6.000000;0.004914;0.000000;0.001088;0.000000;0.009023;-0.151502;
-2.675;-0.1700;0.026695;0.009463;0.017233;0.000000;0.491634;-6.36817;-6.000000;0.004912;0.000000;0.001088;0.000000;0.008826;-0.150650;
-2.590;-0.1600;0.026486;0.009255;0.017231;0.000000;0.488969;-6.04091;-6.000000;0.004910;0.000000;0.001088;0.000000;0.008630;-0.149798;
-2.506;-0.1500;0.026285;0.009055;0.017229;0.000000;0.486303;-5.70675;-6.000000;0.004908;0.000000;0.001088;0.000000;0.008436;-0.148947;
-2.422;-0.1400;0.026091;0.008863;0.017228;0.000000;0.483638;-5.36586;-6.000000;0.004907;0.000000;0.001088;0.000000;0.008243;-0.148095;
-2.337;-0.1300;0.025905;0.008678;0.017227;0.000000;0.480973;-5.01837;-6.000000;0.004906;0.000000;0.001088;0.000000;0.008053;-0.147243;
-2.253;-0.1200;0.025726;0.008500;0.017226;0.000000;0.478307;-4.66447;-6.000000;0.004905;0.000000;0.001088;0.000000;0.007864;-0.146392;
-2.169;-0.1100;0.025556;0.008330;0.017226;0.000000;0.475642;-4.30435;-6.000000;0.004905;0.000000;0.001088;0.000000;0.007676;-0.145540;
-2.085;-0.1000;0.025392;0.008167;0.017225;0.000000;0.472977;-3.93820;-6.000000;0.004904;0.000000;0.001088;0.000000;0.007490;-0.144688;
-2.000;-0.0900;0.025237;0.008012;0.017225;0.000000;0.470312;-3.56625;-6.000000;0.004904;0.000000;0.001088;0.000000;0.007306;-0.143835;
-1.916;-0.0800;0.025088;0.007864;0.017225;0.000000;0.467646;-3.18872;-6.000000;0.004904;0.000000;0.001088;0.000000;0.007120;-0.142965;
-1.832;-0.0700;0.024948;0.007723;0.017225;0.000000;0.464981;-2.80586;-6.000000;0.004904;0.000000;0.001088;0.000000;0.006935;-0.142094;
-1.747;-0.0600;0.024815;0.007590;0.017224;0.000000;0.462316;-2.41792;-6.000000;0.004903;0.000000;0.001088;0.000000;0.006752;-0.141224;
-1.663;-0.0500;0.024689;0.007465;0.017224;0.000000;0.459650;-2.02519;-6.000000;0.004903;0.000000;0.001088;0.000000;0.006571;-0.140353;
-1.579;-0.0400;0.024572;0.007348;0.017224;0.000000;0.456985;-1.62786;-6.000000;0.004903;0.000000;0.001088;0.000000;0.006391;-0.139483;
-1.494;-0.0300;0.024463;0.007238;0.017224;0.000000;0.454320;-1.22636;-6.000000;0.004903;0.000000;0.001088;0.000000;0.006213;-0.138613;
-1.410;-0.0200;0.024360;0.007136;0.017224;0.000000;0.451654;-0.82101;-6.000000;0.004903;0.000000;0.001088;0.000000;0.006037;-0.137742;
-1.326;-0.0100;0.024265;0.007041;0.017224;0.000000;0.448989;-0.41211;-6.000000;0.004903;0.000000;0.001088;0.000000;0.005863;-0.136872;
-1.242;0.0000;0.024177;0.006953;0.017224;0.000000;0.446324;0.00000;-6.000000;0.004903;0.000000;0.001088;0.000000;0.005690;-0.136001;
-1.157;0.0100;0.024097;0.006872;0.017224;0.000000;0.443658;0.41500;-6.000000;0.004903;0.000000;0.001088;0.000000;0.005520;-0.135131;
-1.073;0.0200;0.024023;0.006799;0.017224;0.000000;0.440993;0.83253;-6.000000;0.004903;0.000000;0.001088;0.000000;0.005351;-0.134260;
-0.989;0.0300;0.023957;0.006733;0.017224;0.000000;0.438328;1.25223;-6.000000;0.004903;0.000000;0.001088;0.000000;0.005183;-0.133390;
-0.904;0.0400;0.023899;0.006674;0.017224;0.000000;0.435663;1.67374;-6.000000;0.004903;0.000000;0.001088;0.000000;0.005018;-0.132519;
-0.820;0.0500;0.023847;0.006623;0.017224;0.000000;0.432997;2.09668;-6.000000;0.004903;0.000000;0.001088;0.000000;0.004854;-0.131649;
-0.736;0.0600;0.023803;0.006579;0.017224;0.000000;0.430332;2.52065;-6.000000;0.004903;0.000000;0.001088;0.000000;0.004692;-0.130778;
-0.651;0.0700;0.023767;0.006542;0.017225;0.000000;0.427667;2.94526;-6.000000;0.004904;0.000000;0.001088;0.000000;0.004531;-0.129908;
-0.567;0.0800;0.023738;0.006513;0.017225;0.000000;0.425001;3.37011;-6.000000;0.004904;0.000000;0.001088;0.000000;0.004372;-0.129037;
-0.483;0.0900;0.023717;0.006492;0.017225;0.000000;0.422336;3.79479;-6.000000;0.004904;0.000000;0.001088;0.000000;0.004216;-0.128167;
-0.399;0.1000;0.023703;0.006478;0.017225;0.000000;0.419671;4.21888;-6.000000;0.004904;0.000000;0.001088;0.000000;0.004060;-0.127296;
-0.314;0.1100;0.023697;0.006471;0.017226;0.000000;0.417005;4.64196;-6.000000;0.004905;0.000000;0.001088;0.000000;0.003907;-0.126426;
-0.230;0.1200;0.023698;0.006472;0.017226;0.000000;0.414340;5.06362;-6.000000;0.004905;0.000000;0.001088;0.000000;0.003755;-0.125555;
-0.146;0.1300;0.023708;0.006481;0.017227;0.000000;0.411675;5.48342;-6.000000;0.004906;0.000000;0.001088;0.000000;0.003605;-0.124685;
