# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M020_design_000_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-5.433;-0.3000;0.022584;0.005426;0.017158;0.000000;0.041805;-13.28381;0.000000;0.004293;0.000000;0.000936;0.000000;0.002518;-0.054864;
-5.323;-0.2900;0.022307;0.005161;0.017146;0.000000;0.039555;-13.00021;0.000000;0.004281;0.000000;0.000936;0.000000;0.002415;-0.053870;
-5.212;-0.2800;0.022039;0.004904;0.017135;0.000000;0.037305;-12.70481;0.000000;0.004270;0.000000;0.000936;0.000000;0.002314;-0.052876;
-5.102;-0.2700;0.021779;0.004655;0.017124;0.000000;0.035054;-12.39751;0.000000;0.004259;0.000000;0.000936;0.000000;0.002214;-0.051882;
-4.991;-0.2600;0.021526;0.004413;0.017113;0.000000;0.032804;-12.07822;0.000000;0.004248;0.000000;0.000936;0.000000;0.002117;-0.050887;
-4.881;-0.2500;0.021282;0.004179;0.017103;0.000000;0.030554;-11.74688;0.000000;0.004238;0.000000;0.000936;0.000000;0.002022;-0.049893;
-4.770;-0.2400;0.021046;0.003953;0.017093;0.000000;0.028304;-11.40346;0.000000;0.004228;0.000000;0.000936;0.000000;0.001930;-0.048899;
-4.660;-0.2300;0.020818;0.003734;0.017084;0.000000;0.026054;-11.04793;0.000000;0.004219;0.000000;0.000936;0.000000;0.001839;-0.047904;
-4.550;-0.2200;0.020599;0.003524;0.017075;0.000000;0.023804;-10.68032;0.000000;0.004210;0.000000;0.000936;0.000000;0.001750;-0.046910;
-4.439;-0.2100;0.020387;0.003321;0.017066;0.000000;0.021553;-10.30068;0.000000;0.004201;0.000000;0.000936;0.000000;0.001663;-0.045916;
-4.329;-0.2000;0.020184;0.003125;0.017058;0.000000;0.019303;-9.90908;0.000000;0.004193;0.000000;0.000936;0.000000;0.001579;-0.044922;
-4.218;-0.1900;0.019988;0.002938;0.017050;0.000000;0.017053;-9.50563;0.000000;0.004185;0.000000;0.000936;0.000000;0.001496;-0.043927;
-4.108;-0.1800;0.019801;0.002758;0.017043;0.000000;0.014803;-9.09048;0.000000;0.004178;0.000000;0.000936;0.000000;0.001416;-0.042933;
-3.998;-0.1700;0.019622;0.002586;0.017036;0.000000;0.012553;-8.66381;0.000000;0.004171;0.000000;0.000936;0.000000;0.001338;-0.041936;
-3.887;-0.1600;0.019451;0.002422;0.017029;0.000000;0.010303;-8.22583;0.000000;0.004164;0.000000;0.000936;0.000000;0.001261;-0.040932;
-3.777;-0.1500;0.019288;0.002265;0.017023;0.000000;0.008053;-7.77680;0.000000;0.004158;0.000000;0.000936;0.000000;0.001186;-0.039928;
-3.666;-0.1400;0.019133;0.002116;0.017017;0.000000;0.005802;-7.31701;0.000000;0.004152;0.000000;0.000936;0.000000;0.001113;-0.038924;
-3.556;-0.1300;0.018987;0.001975;0.017012;0.000000;0.003552;-6.84678;0.000000;0.004147;0.000000;0.000936;0.000000;0.001042;-0.037919;
-3.445;-0.1200;0.018849;0.001842;0.017007;0.000000;0.001302;-6.36649;0.000000;0.004142;0.000000;0.000936;0.000000;0.000974;-0.036915;
