# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_landing_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-20.035;-0.1700;0.125283;-0.071141;-1.356927;6.000000;
-19.924;-0.1600;0.124672;-0.073395;-1.283367;6.000000;
-19.814;-0.1500;0.124071;-0.075648;-1.208985;6.000000;
-19.703;-0.1400;0.123480;-0.077902;-1.133789;6.000000;
-19.593;-0.1300;0.122899;-0.080155;-1.057783;6.000000;
-19.482;-0.1200;0.122327;-0.082408;-0.980976;6.000000;
-19.372;-0.1100;0.121766;-0.084662;-0.903375;6.000000;
-19.261;-0.1000;0.121214;-0.086915;-0.824987;6.000000;
-19.151;-0.0900;0.120672;-0.089168;-0.745821;6.000000;
-19.040;-0.0800;0.120141;-0.091422;-0.665887;6.000000;
-18.929;-0.0700;0.119619;-0.093675;-0.585193;6.000000;
-18.819;-0.0600;0.119107;-0.095929;-0.503750;6.000000;
-18.708;-0.0500;0.118605;-0.098182;-0.421569;6.000000;
-18.598;-0.0400;0.118112;-0.100435;-0.338660;6.000000;
-18.487;-0.0300;0.117630;-0.102689;-0.255036;6.000000;
-18.377;-0.0200;0.117158;-0.104942;-0.170710;6.000000;
-18.266;-0.0100;0.116695;-0.107195;-0.085693;6.000000;
-18.156;0.0000;0.116243;-0.109449;0.000000;6.000000;
-18.045;0.0100;0.115800;-0.111702;0.086356;6.000000;
-17.935;0.0200;0.115367;-0.113956;0.173359;6.000000;
-17.824;0.0300;0.114945;-0.116209;0.260995;6.000000;
-17.713;0.0400;0.114532;-0.118462;0.349248;6.000000;
-17.603;0.0500;0.114129;-0.120716;0.438102;6.000000;
-17.492;0.0600;0.113735;-0.122969;0.527540;6.000000;
-17.382;0.0700;0.113352;-0.125222;0.617544;6.000000;
-17.271;0.0800;0.112979;-0.127476;0.708097;6.000000;
-17.161;0.0900;0.112615;-0.129729;0.799180;6.000000;
-17.050;0.1000;0.112262;-0.131983;0.890774;6.000000;
-16.940;0.1100;0.111918;-0.134236;0.982860;6.000000;
-16.829;0.1200;0.111585;-0.136489;1.075417;6.000000;
-16.719;0.1300;0.111261;-0.138743;1.168426;6.000000;
-16.608;0.1400;0.110947;-0.140996;1.261866;6.000000;
-16.498;0.1500;0.110643;-0.143249;1.355714;6.000000;
-16.387;0.1600;0.110349;-0.145503;1.449949;6.000000;
-16.276;0.1700;0.110064;-0.147756;1.544549;6.000000;
-16.166;0.1800;0.109790;-0.150010;1.639491;6.000000;
-16.055;0.1900;0.109526;-0.152263;1.734752;6.000000;
-15.945;0.2000;0.109271;-0.154516;1.830307;6.000000;
-15.834;0.2100;0.109027;-0.156770;1.926134;6.000000;
-15.724;0.2200;0.108792;-0.159023;2.022208;6.000000;
-15.613;0.2300;0.108567;-0.161276;2.118504;6.000000;
-15.503;0.2400;0.108352;-0.163530;2.214997;6.000000;
-15.392;0.2500;0.108147;-0.165783;2.311662;6.000000;
-15.282;0.2600;0.107952;-0.168037;2.408473;6.000000;
-15.171;0.2700;0.107767;-0.170290;2.505405;6.000000;
-15.060;0.2800;0.107592;-0.172543;2.602430;6.000000;
-14.950;0.2900;0.107426;-0.174797;2.699524;6.000000;
-14.839;0.3000;0.107271;-0.177050;2.796658;6.000000;
-14.729;0.3100;0.107125;-0.179303;2.893807;6.000000;
-14.618;0.3200;0.106990;-0.181557;2.990944;6.000000;
-14.508;0.3300;0.106864;-0.183810;3.088041;6.000000;
-14.397;0.3400;0.106748;-0.186064;3.185071;6.000000;
-14.287;0.3500;0.106642;-0.188317;3.282008;6.000000;
-14.176;0.3600;0.106546;-0.190570;3.378823;6.000000;
-14.066;0.3700;0.106460;-0.192824;3.475490;6.000000;
-13.955;0.3800;0.106384;-0.195077;3.571980;6.000000;
-13.845;0.3900;0.106317;-0.197330;3.668268;6.000000;
-13.734;0.4000;0.106261;-0.199584;3.764325;6.000000;
-13.623;0.4100;0.106214;-0.201837;3.860124;6.000000;
-13.513;0.4200;0.106178;-0.204091;3.955638;6.000000;
-13.402;0.4300;0.106151;-0.206344;4.050840;6.000000;
-13.292;0.4400;0.106134;-0.208597;4.145703;6.000000;
-13.181;0.4500;0.106127;-0.210851;4.240201;6.000000;
-13.071;0.4600;0.106130;-0.213104;4.334306;6.000000;
-12.960;0.4700;0.106143;-0.215357;4.427993;6.000000;
-12.850;0.4800;0.106166;-0.217611;4.521236;6.000000;
-12.739;0.4900;0.106198;-0.219864;4.614008;6.000000;
-12.629;0.5000;0.106241;-0.222118;4.706285;6.000000;
-12.518;0.5100;0.106293;-0.224371;4.798040;6.000000;
-12.407;0.5200;0.106356;-0.226624;4.889250;6.000000;
-12.297;0.5300;0.106428;-0.228878;4.979889;6.000000;
-12.186;0.5400;0.106510;-0.231131;5.069934;6.000000;
-12.076;0.5500;0.106602;-0.233384;5.159361;6.000000;
-11.965;0.5600;0.106704;-0.235638;5.248147;6.000000;
-11.855;0.5700;0.106816;-0.237891;5.336268;6.000000;
-11.744;0.5800;0.106938;-0.240145;5.423702;6.000000;
-11.634;0.5900;0.107070;-0.242398;5.510427;6.000000;
-11.523;0.6000;0.107211;-0.244651;5.596423;6.000000;
-11.413;0.6100;0.107363;-0.246905;5.681668;6.000000;
-11.302;0.6200;0.107524;-0.249158;5.766141;6.000000;
-11.192;0.6300;0.107696;-0.251411;5.849823;6.000000;
-11.081;0.6400;0.107877;-0.253665;5.932695;6.000000;
-10.970;0.6500;0.108068;-0.255918;6.014737;6.000000;
-10.860;0.6600;0.108269;-0.258172;6.095932;6.000000;
-10.749;0.6700;0.108480;-0.260425;6.176263;6.000000;
-10.639;0.6800;0.108701;-0.262678;6.255711;6.000000;
-10.528;0.6900;0.108931;-0.264932;6.334262;6.000000;
-10.418;0.7000;0.109172;-0.267185;6.411899;6.000000;
-10.307;0.7100;0.109423;-0.269438;6.488607;6.000000;
-10.197;0.7200;0.109683;-0.271692;6.564372;6.000000;
-10.086;0.7300;0.109953;-0.273945;6.639180;6.000000;
-9.976;0.7400;0.110234;-0.276199;6.713018;6.000000;
-9.865;0.7500;0.110524;-0.278452;6.785873;6.000000;
-9.754;0.7600;0.110824;-0.280705;6.857734;6.000000;
-9.644;0.7700;0.111134;-0.282959;6.928590;6.000000;
-9.533;0.7800;0.111454;-0.285212;6.998429;6.000000;
-9.423;0.7900;0.111783;-0.287465;7.067243;6.000000;
-9.312;0.8000;0.112123;-0.289719;7.135022;6.000000;
-9.202;0.8100;0.112473;-0.291972;7.201757;6.000000;
-9.091;0.8200;0.112832;-0.294226;7.267441;6.000000;
-8.981;0.8300;0.113201;-0.296479;7.332066;6.000000;
-8.870;0.8400;0.113581;-0.298732;7.395626;6.000000;
-8.760;0.8500;0.113970;-0.300986;7.458114;6.000000;
-8.649;0.8600;0.114369;-0.303239;7.519527;6.000000;
-8.539;0.8700;0.114778;-0.305493;7.579858;6.000000;
-8.428;0.8800;0.115197;-0.307746;7.639104;6.000000;
-8.317;0.8900;0.115626;-0.309999;7.697261;6.000000;
-8.207;0.9000;0.116064;-0.312253;7.754327;6.000000;
-8.096;0.9100;0.116513;-0.314506;7.810300;6.000000;
-7.986;0.9200;0.116971;-0.316759;7.865177;6.000000;
-7.875;0.9300;0.117440;-0.319013;7.918958;6.000000;
-7.765;0.9400;0.117918;-0.321266;7.971642;6.000000;
-7.654;0.9500;0.118406;-0.323520;8.023229;6.000000;
-7.544;0.9600;0.118904;-0.325773;8.073720;6.000000;
-7.433;0.9700;0.119412;-0.328026;8.123116;6.000000;
-7.323;0.9800;0.119930;-0.330280;8.171419;6.000000;
-7.212;0.9900;0.120458;-0.332533;8.218631;6.000000;
-7.101;1.0000;0.120996;-0.334786;8.264755;6.000000;
-6.991;1.0100;0.121543;-0.337040;8.309793;6.000000;
-6.880;1.0200;0.122101;-0.339293;8.353750;6.000000;
-6.770;1.0300;0.122668;-0.341547;8.396629;6.000000;
-6.659;1.0400;0.123246;-0.343800;8.438435;6.000000;
-6.549;1.0500;0.123833;-0.346053;8.479173;6.000000;
-6.438;1.0600;0.124430;-0.348307;8.518849;6.000000;
-6.328;1.0700;0.125037;-0.350560;8.557468;6.000000;
-6.217;1.0800;0.125654;-0.352813;8.595036;6.000000;
-6.107;1.0900;0.126281;-0.355067;8.631560;6.000000;
-5.996;1.1000;0.126917;-0.357320;8.667048;6.000000;
-5.885;1.1100;0.127564;-0.359574;8.701505;6.000000;
-5.775;1.1200;0.128221;-0.361827;8.734940;6.000000;
-5.664;1.1300;0.128887;-0.364080;8.767361;6.000000;
-5.554;1.1400;0.129563;-0.366334;8.798776;6.000000;
-5.443;1.1500;0.130250;-0.368587;8.829193;6.000000;
-5.333;1.1600;0.130946;-0.370840;8.858621;6.000000;
-5.222;1.1700;0.131652;-0.373094;8.887069;6.000000;
-5.112;1.1800;0.132368;-0.375347;8.914547;6.000000;
-5.001;1.1900;0.133094;-0.377601;8.941064;6.000000;
-4.891;1.2000;0.133830;-0.379854;8.966630;6.000000;
-4.780;1.2100;0.134575;-0.382107;8.991255;6.000000;
-4.670;1.2200;0.135331;-0.384361;9.014948;6.000000;
-4.559;1.2300;0.136096;-0.386614;9.037721;6.000000;
-4.448;1.2400;0.136872;-0.388867;9.059584;6.000000;
-4.338;1.2500;0.137657;-0.391121;9.080547;6.000000;
-4.227;1.2600;0.138452;-0.393374;9.100621;6.000000;
-4.117;1.2700;0.139257;-0.395628;9.119817;6.000000;
-4.006;1.2800;0.140072;-0.397881;9.138147;6.000000;
-3.896;1.2900;0.140897;-0.400134;9.155621;6.000000;
-3.785;1.3000;0.141732;-0.402388;9.172250;6.000000;
-3.675;1.3100;0.142577;-0.404641;9.188047;6.000000;
-3.564;1.3200;0.143431;-0.406894;9.203022;6.000000;
-3.454;1.3300;0.144296;-0.409148;9.217187;6.000000;
-3.343;1.3400;0.145170;-0.411401;9.230554;6.000000;
-3.232;1.3500;0.146054;-0.413655;9.243134;6.000000;
-3.122;1.3600;0.146949;-0.415908;9.254939;6.000000;
-3.011;1.3700;0.147853;-0.418161;9.265980;6.000000;
-2.901;1.3800;0.148767;-0.420415;9.276270;6.000000;
-2.790;1.3900;0.149691;-0.422668;9.285820;6.000000;
-2.680;1.4000;0.150624;-0.424921;9.294641;6.000000;
-2.569;1.4100;0.151568;-0.427175;9.302746;6.000000;
-2.459;1.4200;0.152522;-0.429428;9.310146;6.000000;
-2.348;1.4300;0.153485;-0.431682;9.316853;6.000000;
-2.238;1.4400;0.154459;-0.433935;9.322878;6.000000;
-2.127;1.4500;0.155442;-0.436188;9.328234;6.000000;
-2.017;1.4600;0.156435;-0.438442;9.332931;6.000000;
-1.906;1.4700;0.157438;-0.440695;9.336982;6.000000;
-1.795;1.4800;0.158451;-0.442948;9.340398;6.000000;
-1.685;1.4900;0.159474;-0.445202;9.343190;6.000000;
-1.574;1.5000;0.160507;-0.447455;9.345370;6.000000;
-1.464;1.5100;0.161550;-0.449709;9.346950;6.000000;
-1.353;1.5200;0.162603;-0.451962;9.347939;6.000000;
-1.243;1.5300;0.163665;-0.454215;9.348350;6.000000;
-1.132;1.5400;0.164738;-0.456469;9.348194;6.000000;
-1.022;1.5500;0.165820;-0.458722;9.347482;6.000000;
-0.911;1.5600;0.166912;-0.460975;9.346224;6.000000;
-0.801;1.5700;0.168014;-0.463229;9.344432;6.000000;
-0.690;1.5800;0.169127;-0.465482;9.342117;6.000000;
-0.579;1.5900;0.170249;-0.467736;9.339288;6.000000;
-0.469;1.6000;0.171380;-0.469989;9.335957;6.000000;
-0.358;1.6100;0.172522;-0.472242;9.332133;6.000000;
-0.248;1.6200;0.173674;-0.474496;9.327829;6.000000;
-0.137;1.6300;0.174835;-0.476749;9.323053;6.000000;
-0.027;1.6400;0.176007;-0.479002;9.317815;6.000000;
0.084;1.6500;0.177188;-0.481256;9.312127;6.000000;
0.194;1.6600;0.178380;-0.483509;9.305997;6.000000;
0.305;1.6700;0.179581;-0.485763;9.299435;6.000000;
0.415;1.6800;0.180792;-0.488016;9.292452;6.000000;
0.526;1.6900;0.182013;-0.490269;9.285057;6.000000;
0.636;1.7000;0.183244;-0.492523;9.277258;6.000000;
0.747;1.7100;0.184485;-0.494776;9.269067;6.000000;
0.858;1.7200;0.185735;-0.497029;9.260490;6.000000;
0.968;1.7300;0.186996;-0.499283;9.251539;6.000000;
1.079;1.7400;0.188266;-0.501536;9.242222;6.000000;
1.189;1.7500;0.189547;-0.503790;9.232546;6.000000;
1.300;1.7600;0.190837;-0.506043;9.222523;6.000000;
1.410;1.7700;0.192137;-0.508296;9.212159;6.000000;
1.521;1.7800;0.193447;-0.510550;9.201463;6.000000;
1.631;1.7900;0.194768;-0.512803;9.190444;6.000000;
1.742;1.8000;0.196097;-0.515056;9.179110;6.000000;
1.852;1.8100;0.197437;-0.517310;9.167468;6.000000;
1.963;1.8200;0.198787;-0.519563;9.155527;6.000000;
2.074;1.8300;0.200147;-0.521817;9.143296;6.000000;
2.184;1.8400;0.201516;-0.524070;9.130780;6.000000;
2.295;1.8500;0.202896;-0.526323;9.117988;6.000000;
2.405;1.8600;0.204285;-0.528577;9.104928;6.000000;
2.516;1.8700;0.205684;-0.530830;9.091606;6.000000;
2.626;1.8800;0.207093;-0.533083;9.078031;6.000000;
2.737;1.8900;0.208512;-0.535337;9.064208;6.000000;
2.847;1.9000;0.209941;-0.537590;9.050145;6.000000;
2.958;1.9100;0.211380;-0.539844;9.035849;6.000000;
3.068;1.9200;0.212829;-0.542097;9.021327;6.000000;
3.179;1.9300;0.214288;-0.544350;9.006585;6.000000;
3.289;1.9400;0.215756;-0.546604;8.991629;6.000000;
3.400;1.9500;0.217235;-0.548857;8.976467;6.000000;
3.511;1.9600;0.218723;-0.551110;8.961103;6.000000;
3.621;1.9700;0.220221;-0.553364;8.945545;6.000000;
3.732;1.9800;0.221730;-0.555617;8.929799;6.000000;
3.842;1.9900;0.223248;-0.557871;8.913870;6.000000;
3.953;2.0000;0.224776;-0.560124;8.897764;6.000000;
4.063;2.0100;0.226313;-0.562377;8.881486;6.000000;
4.174;2.0200;0.227861;-0.564631;8.865044;6.000000;
4.284;2.0300;0.229419;-0.566884;8.848441;6.000000;
4.395;2.0400;0.230987;-0.569137;8.831684;6.000000;
4.505;2.0500;0.232564;-0.571391;8.814777;6.000000;
4.616;2.0600;0.234151;-0.573644;8.797725;6.000000;
4.727;2.0700;0.235749;-0.575898;8.780535;6.000000;
4.837;2.0800;0.237356;-0.578151;8.763210;6.000000;
4.948;2.0900;0.238973;-0.580404;8.745756;6.000000;
5.058;2.1000;0.240600;-0.582658;8.728178;6.000000;
5.169;2.1100;0.242237;-0.584911;8.710479;6.000000;
5.279;2.1200;0.243884;-0.587164;8.692665;6.000000;
5.390;2.1300;0.245540;-0.589418;8.674740;6.000000;
5.500;2.1400;0.247207;-0.591671;8.656709;6.000000;
5.611;2.1500;0.248884;-0.593925;8.638575;6.000000;
5.721;2.1600;0.250570;-0.596178;8.620343;6.000000;
5.832;2.1700;0.252266;-0.598431;8.602018;6.000000;
5.942;2.1800;0.253973;-0.600685;8.583602;6.000000;
6.053;2.1900;0.255689;-0.602938;8.565101;6.000000;
6.164;2.2000;0.257415;-0.605191;8.546517;6.000000;
6.274;2.2100;0.259151;-0.607445;8.527856;6.000000;
6.385;2.2200;0.260897;-0.609698;8.509119;6.000000;
6.495;2.2300;0.262652;-0.611952;8.490312;6.000000;
6.606;2.2400;0.264418;-0.614205;8.471437;6.000000;
6.716;2.2500;0.266194;-0.616458;8.452498;6.000000;
6.827;2.2600;0.267979;-0.618712;8.433498;6.000000;
6.937;2.2700;0.269774;-0.620965;8.414441;6.000000;
7.048;2.2800;0.271580;-0.623218;8.395329;6.000000;
7.158;2.2900;0.273395;-0.625472;8.376167;6.000000;
7.269;2.3000;0.275220;-0.627725;8.356957;6.000000;
7.380;2.3100;0.277055;-0.629979;8.337702;6.000000;
7.490;2.3200;0.278900;-0.632232;8.318405;6.000000;
7.601;2.3300;0.280754;-0.634485;8.299068;6.000000;
7.711;2.3400;0.282619;-0.636739;8.279696;6.000000;
7.822;2.3500;0.284494;-0.638992;8.260290;6.000000;
7.932;2.3600;0.286378;-0.641245;8.240853;6.000000;
8.043;2.3700;0.288273;-0.643499;8.221387;6.000000;
8.153;2.3800;0.290177;-0.645752;8.201896;6.000000;
8.264;2.3900;0.292091;-0.648006;8.182382;6.000000;
8.374;2.4000;0.294015;-0.650259;8.162847;6.000000;
8.485;2.4100;0.295949;-0.652512;8.143293;6.000000;
8.596;2.4200;0.297893;-0.654766;8.123723;6.000000;
8.706;2.4300;0.299847;-0.657019;8.104139;6.000000;
8.817;2.4400;0.301810;-0.659272;8.084544;6.000000;
8.927;2.4500;0.303784;-0.661526;8.064939;6.000000;
9.038;2.4600;0.305768;-0.663779;8.045327;6.000000;
9.148;2.4700;0.307761;-0.666033;8.025709;6.000000;
9.259;2.4800;0.309764;-0.668286;8.006087;6.000000;
9.369;2.4900;0.311778;-0.670539;7.986464;6.000000;
9.480;2.5000;0.313801;-0.672793;7.966842;6.000000;
9.590;2.5100;0.315834;-0.675046;7.947222;6.000000;
9.701;2.5200;0.317877;-0.677299;7.927605;6.000000;
9.811;2.5300;0.319929;-0.679553;7.907995;6.000000;
9.922;2.5400;0.321992;-0.681806;7.888392;6.000000;
10.033;2.5500;0.324065;-0.684060;7.868798;6.000000;
10.143;2.5600;0.326147;-0.686313;7.849214;6.000000;
10.254;2.5700;0.328240;-0.688566;7.829643;6.000000;
10.364;2.5800;0.330342;-0.690820;7.810086;6.000000;
10.475;2.5900;0.332454;-0.693073;7.790544;6.000000;
10.585;2.6000;0.334576;-0.695326;7.771019;6.000000;
10.696;2.6100;0.336708;-0.697580;7.751512;6.000000;
10.806;2.6200;0.338850;-0.699833;7.732025;6.000000;
10.917;2.6300;0.341002;-0.702087;7.712558;6.000000;
11.027;2.6400;0.343164;-0.704340;7.693114;6.000000;
11.138;2.6500;0.345336;-0.706593;7.673692;6.000000;
11.249;2.6600;0.347517;-0.708847;7.654296;6.000000;
11.359;2.6700;0.349709;-0.711100;7.634925;6.000000;
11.470;2.6800;0.351910;-0.713353;7.615581;6.000000;
11.580;2.6900;0.354121;-0.715607;7.596266;6.000000;
11.691;2.7000;0.356343;-0.717860;7.576979;6.000000;
11.801;2.7100;0.358574;-0.720114;7.557723;6.000000;
11.912;2.7200;0.360815;-0.722367;7.538498;6.000000;
12.022;2.7300;0.363065;-0.724620;7.519305;6.000000;
12.133;2.7400;0.365326;-0.726874;7.500146;6.000000;
12.243;2.7500;0.367597;-0.729127;7.481020;6.000000;
12.354;2.7600;0.369878;-0.731380;7.461930;6.000000;
12.464;2.7700;0.372168;-0.733634;7.442875;6.000000;
12.575;2.7800;0.374468;-0.735887;7.423857;6.000000;
12.686;2.7900;0.376779;-0.738141;7.404877;6.000000;
12.796;2.8000;0.379099;-0.740394;7.385936;6.000000;
12.907;2.8100;0.381429;-0.742647;7.367033;6.000000;
13.017;2.8200;0.383769;-0.744901;7.348170;6.000000;
13.128;2.8300;0.386119;-0.747154;7.329349;6.000000;
13.238;2.8400;0.388479;-0.749407;7.310568;6.000000;
13.349;2.8500;0.390848;-0.751661;7.291829;6.000000;
13.459;2.8600;0.393228;-0.753914;7.273133;6.000000;
