# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M063_design_000_plot.csv
# Clean Polar
# Mach Number 0.630000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-3.214;-0.1100;0.019649;0.001935;0.017715;0.000000;-0.005014;-5.59824;0.000000;0.004967;0.000000;0.001091;0.000000;0.001059;-0.038824;
-3.121;-0.1000;0.019533;0.001819;0.017714;0.000000;-0.007486;-5.11953;0.000000;0.004967;0.000000;0.001091;0.000000;0.000994;-0.037916;
-3.029;-0.0900;0.019425;0.001711;0.017714;0.000000;-0.009958;-4.63326;0.000000;0.004966;0.000000;0.001091;0.000000;0.000930;-0.037009;
-2.937;-0.0800;0.019324;0.001611;0.017713;0.000000;-0.012430;-4.13989;0.000000;0.004966;0.000000;0.001091;0.000000;0.000869;-0.036101;
-2.844;-0.0700;0.019231;0.001518;0.017713;0.000000;-0.014902;-3.63989;0.000000;0.004966;0.000000;0.001091;0.000000;0.000809;-0.035193;
-2.752;-0.0600;0.019146;0.001433;0.017713;0.000000;-0.017373;-3.13378;0.000000;0.004966;0.000000;0.001091;0.000000;0.000751;-0.034285;
-2.659;-0.0500;0.019069;0.001356;0.017713;0.000000;-0.019845;-2.62210;0.000000;0.004966;0.000000;0.001091;0.000000;0.000695;-0.033378;
-2.567;-0.0400;0.018999;0.001286;0.017713;0.000000;-0.022317;-2.10539;0.000000;0.004966;0.000000;0.001091;0.000000;0.000640;-0.032470;
-2.475;-0.0300;0.018937;0.001224;0.017713;0.000000;-0.024789;-1.58422;0.000000;0.004966;0.000000;0.001091;0.000000;0.000588;-0.031562;
-2.382;-0.0200;0.018882;0.001169;0.017713;0.000000;-0.027261;-1.05920;0.000000;0.004966;0.000000;0.001091;0.000000;0.000537;-0.030655;
-2.290;-0.0100;0.018835;0.001122;0.017713;0.000000;-0.029733;-0.53092;0.000000;0.004966;0.000000;0.001091;0.000000;0.000488;-0.029747;
-2.198;0.0000;0.018796;0.001083;0.017713;0.000000;-0.032205;0.00000;0.000000;0.004966;0.000000;0.001091;0.000000;0.000442;-0.028839;
-2.105;0.0100;0.018765;0.001052;0.017713;0.000000;-0.034677;0.53292;0.000000;0.004966;0.000000;0.001091;0.000000;0.000396;-0.027931;
-2.013;0.0200;0.018741;0.001028;0.017713;0.000000;-0.037149;1.06720;0.000000;0.004966;0.000000;0.001091;0.000000;0.000353;-0.027024;
-1.921;0.0300;0.018724;0.001011;0.017713;0.000000;-0.039621;1.60218;0.000000;0.004966;0.000000;0.001091;0.000000;0.000311;-0.026110;
-1.828;0.0400;0.018716;0.001003;0.017713;0.000000;-0.042093;2.13719;0.000000;0.004966;0.000000;0.001091;0.000000;0.000271;-0.025195;
-1.736;0.0500;0.018717;0.001004;0.017713;0.000000;-0.044565;2.67138;0.000000;0.004966;0.000000;0.001091;0.000000;0.000233;-0.024280;
-1.644;0.0600;0.018725;0.001012;0.017713;0.000000;-0.047037;3.20426;0.000000;0.004966;0.000000;0.001091;0.000000;0.000197;-0.023366;
-1.551;0.0700;0.018741;0.001027;0.017713;0.000000;-0.049509;3.73521;0.000000;0.004966;0.000000;0.001091;0.000000;0.000163;-0.022451;
-1.459;0.0800;0.018763;0.001050;0.017713;0.000000;-0.051980;4.26360;0.000000;0.004966;0.000000;0.001091;0.000000;0.000130;-0.021537;
-1.367;0.0900;0.018794;0.001080;0.017714;0.000000;-0.054452;4.78879;0.000000;0.004966;0.000000;0.001091;0.000000;0.000100;-0.020622;
-1.274;0.1000;0.018832;0.001118;0.017714;0.000000;-0.056924;5.31016;0.000000;0.004967;0.000000;0.001091;0.000000;0.000071;-0.019707;
-1.182;0.1100;0.018877;0.001163;0.017715;0.000000;-0.059396;5.82709;0.000000;0.004967;0.000000;0.001091;0.000000;0.000044;-0.018793;
-1.090;0.1200;0.018931;0.001215;0.017715;0.000000;-0.061868;6.33897;0.000000;0.004968;0.000000;0.001091;0.000000;0.000019;-0.017878;
-0.997;0.1300;0.018991;0.001275;0.017716;0.000000;-0.064340;6.84520;0.000000;0.004968;0.000000;0.001091;0.000000;-0.000004;-0.016964;
-0.905;0.1400;0.019060;0.001343;0.017717;0.000000;-0.066812;7.34521;0.000000;0.004969;0.000000;0.001091;0.000000;-0.000025;-0.016049;
-0.812;0.1500;0.019137;0.001418;0.017718;0.000000;-0.069284;7.83842;0.000000;0.004971;0.000000;0.001091;0.000000;-0.000045;-0.015135;
-0.720;0.1600;0.019221;0.001501;0.017720;0.000000;-0.071756;8.32428;0.000000;0.004972;0.000000;0.001091;0.000000;-0.000062;-0.014220;
-0.628;0.1700;0.019313;0.001592;0.017721;0.000000;-0.074228;8.80227;0.000000;0.004974;0.000000;0.001091;0.000000;-0.000078;-0.013305;
-0.535;0.1800;0.019414;0.001690;0.017724;0.000000;-0.076700;9.27187;0.000000;0.004976;0.000000;0.001091;0.000000;-0.000092;-0.012391;
-0.443;0.1900;0.019522;0.001796;0.017726;0.000000;-0.079172;9.73259;0.000000;0.004979;0.000000;0.001091;0.000000;-0.000104;-0.011476;
-0.351;0.2000;0.019639;0.001910;0.017729;0.000000;-0.081644;10.18398;0.000000;0.004982;0.000000;0.001091;0.000000;-0.000114;-0.010562;
-0.258;0.2100;0.019764;0.002031;0.017733;0.000000;-0.084115;10.62559;0.000000;0.004985;0.000000;0.001091;0.000000;-0.000122;-0.009647;
-0.166;0.2200;0.019897;0.002160;0.017736;0.000000;-0.086587;11.05701;0.000000;0.004989;0.000000;0.001091;0.000000;-0.000128;-0.008732;
-0.074;0.2300;0.020039;0.002298;0.017741;0.000000;-0.089059;11.47786;0.000000;0.004993;0.000000;0.001091;0.000000;-0.000133;-0.007818;
0.019;0.2400;0.020189;0.002443;0.017746;0.000000;-0.091531;11.88779;0.000000;0.004999;0.000000;0.001091;0.000000;-0.000135;-0.006903;
0.111;0.2500;0.020348;0.002595;0.017752;0.000000;-0.094003;12.28647;0.000000;0.005005;0.000000;0.001091;0.000000;-0.000136;-0.005984;
0.203;0.2600;0.020515;0.002756;0.017759;0.000000;-0.096475;12.67360;0.000000;0.005011;0.000000;0.001091;0.000000;-0.000135;-0.005065;
0.296;0.2700;0.020691;0.002925;0.017766;0.000000;-0.098947;13.04891;0.000000;0.005019;0.000000;0.001091;0.000000;-0.000132;-0.004146;
0.388;0.2800;0.020877;0.003102;0.017775;0.000000;-0.101419;13.41218;0.000000;0.005027;0.000000;0.001091;0.000000;-0.000127;-0.003227;
0.480;0.2900;0.021071;0.003287;0.017784;0.000000;-0.103891;13.76319;0.000000;0.005036;0.000000;0.001091;0.000000;-0.000120;-0.002308;
0.573;0.3000;0.021274;0.003480;0.017794;0.000000;-0.106363;14.10178;0.000000;0.005047;0.000000;0.001091;0.000000;-0.000112;-0.001389;
0.665;0.3100;0.021486;0.003681;0.017805;0.000000;-0.108835;14.42779;0.000000;0.005058;0.000000;0.001091;0.000000;-0.000101;-0.000470;
0.758;0.3200;0.021708;0.003890;0.017818;0.000000;-0.111307;14.74110;0.000000;0.005070;0.000000;0.001091;0.000000;-0.000089;0.000448;
0.850;0.3300;0.021939;0.004107;0.017832;0.000000;-0.113779;15.04165;0.000000;0.005084;0.000000;0.001091;0.000000;-0.000075;0.001367;
0.942;0.3400;0.022180;0.004333;0.017847;0.000000;-0.116251;15.32935;0.000000;0.005099;0.000000;0.001091;0.000000;-0.000058;0.002286;
1.035;0.3500;0.022430;0.004567;0.017863;0.000000;-0.118722;15.60419;0.000000;0.005116;0.000000;0.001091;0.000000;-0.000040;0.003205;
1.127;0.3600;0.022690;0.004809;0.017881;0.000000;-0.121194;15.86616;0.000000;0.005133;0.000000;0.001091;0.000000;-0.000020;0.004124;
1.219;0.3700;0.022960;0.005059;0.017900;0.000000;-0.123666;16.11528;0.000000;0.005153;0.000000;0.001091;0.000000;0.000001;0.005043;
1.312;0.3800;0.023239;0.005318;0.017922;0.000000;-0.126138;16.35160;0.000000;0.005174;0.000000;0.001091;0.000000;0.000025;0.005962;
1.404;0.3900;0.023529;0.005585;0.017944;0.000000;-0.128610;16.57519;0.000000;0.005197;0.000000;0.001091;0.000000;0.000051;0.006880;
1.496;0.4000;0.023829;0.005860;0.017969;0.000000;-0.131082;16.78614;0.000000;0.005222;0.000000;0.001091;0.000000;0.000078;0.007799;
1.589;0.4100;0.024140;0.006144;0.017996;0.000000;-0.133554;16.98457;0.000000;0.005248;0.000000;0.001091;0.000000;0.000107;0.008718;
1.681;0.4200;0.024460;0.006436;0.018024;0.000000;-0.136026;17.17062;0.000000;0.005277;0.000000;0.001091;0.000000;0.000139;0.009637;
1.773;0.4300;0.024792;0.006737;0.018055;0.000000;-0.138498;17.34442;0.000000;0.005307;0.000000;0.001091;0.000000;0.000172;0.010556;
1.866;0.4400;0.025134;0.007046;0.018088;0.000000;-0.140970;17.50617;0.000000;0.005340;0.000000;0.001091;0.000000;0.000207;0.011475;
1.958;0.4500;0.025487;0.007364;0.018123;0.000000;-0.143442;17.65604;0.000000;0.005376;0.000000;0.001091;0.000000;0.000243;0.012394;
2.050;0.4600;0.025851;0.007690;0.018161;0.000000;-0.145914;17.79423;0.000000;0.005413;0.000000;0.001091;0.000000;0.000282;0.013313;
2.143;0.4700;0.026226;0.008025;0.018201;0.000000;-0.148386;17.92096;0.000000;0.005453;0.000000;0.001091;0.000000;0.000323;0.014234;
2.235;0.4800;0.026613;0.008369;0.018244;0.000000;-0.150857;18.03647;0.000000;0.005496;0.000000;0.001091;0.000000;0.000365;0.015154;
2.327;0.4900;0.027011;0.008721;0.018290;0.000000;-0.153329;18.14098;0.000000;0.005542;0.000000;0.001091;0.000000;0.000410;0.016075;
2.420;0.5000;0.027420;0.009082;0.018338;0.000000;-0.155801;18.23476;0.000000;0.005591;0.000000;0.001091;0.000000;0.000456;0.016996;
2.512;0.5100;0.027841;0.009452;0.018390;0.000000;-0.158273;18.31805;0.000000;0.005642;0.000000;0.001091;0.000000;0.000505;0.017916;
2.605;0.5200;0.028275;0.009830;0.018444;0.000000;-0.160745;18.39112;0.000000;0.005697;0.000000;0.001091;0.000000;0.000555;0.018837;
2.697;0.5300;0.028720;0.010218;0.018502;0.000000;-0.163217;18.45425;0.000000;0.005755;0.000000;0.001091;0.000000;0.000607;0.019757;
2.789;0.5400;0.029177;0.010614;0.018563;0.000000;-0.165689;18.50770;0.000000;0.005816;0.000000;0.001091;0.000000;0.000661;0.020678;
2.882;0.5500;0.029647;0.011019;0.018628;0.000000;-0.168161;18.55177;0.000000;0.005881;0.000000;0.001091;0.000000;0.000716;0.021598;
2.974;0.5600;0.030129;0.011432;0.018697;0.000000;-0.170633;18.58674;0.000000;0.005949;0.000000;0.001091;0.000000;0.000774;0.022519;
3.066;0.5700;0.030624;0.011855;0.018769;0.000000;-0.173105;18.61289;0.000000;0.006021;0.000000;0.001091;0.000000;0.000834;0.023440;
3.159;0.5800;0.031132;0.012287;0.018845;0.000000;-0.175577;18.63051;0.000000;0.006097;0.000000;0.001091;0.000000;0.000895;0.024360;
3.251;0.5900;0.031653;0.012728;0.018925;0.000000;-0.178049;18.63989;0.000000;0.006177;0.000000;0.001091;0.000000;0.000958;0.025281;
3.343;0.6000;0.032187;0.013177;0.019009;0.000000;-0.180521;18.64133;0.000000;0.006262;0.000000;0.001091;0.000000;0.001024;0.026201;
3.436;0.6100;0.032734;0.013636;0.019098;0.000000;-0.182993;18.63510;0.000000;0.006350;0.000000;0.001091;0.000000;0.001091;0.027122;
3.528;0.6200;0.033337;0.014104;0.019191;0.000042;-0.185464;18.59813;0.000000;0.006443;0.000042;0.001091;0.000000;0.001160;0.028042;
3.620;0.6300;0.033985;0.014581;0.019288;0.000116;-0.187936;18.53741;0.000000;0.006541;0.000116;0.001091;0.000000;0.001231;0.028963;
3.713;0.6400;0.034657;0.015067;0.019391;0.000198;-0.190408;18.46691;0.000000;0.006643;0.000198;0.001091;0.000000;0.001303;0.029884;
3.805;0.6500;0.035351;0.015563;0.019498;0.000291;-0.192880;18.38679;0.000000;0.006751;0.000291;0.001091;0.000000;0.001378;0.030804;
3.897;0.6600;0.036071;0.016067;0.019611;0.000393;-0.195352;18.29718;0.000000;0.006863;0.000393;0.001091;0.000000;0.001455;0.031725;
3.990;0.6700;0.036817;0.016581;0.019728;0.000508;-0.197824;18.19824;0.000000;0.006981;0.000508;0.001091;0.000000;0.001533;0.032645;
4.082;0.6800;0.037590;0.017104;0.019851;0.000634;-0.200296;18.09010;0.000000;0.007104;0.000634;0.001091;0.000000;0.001613;0.033565;
4.175;0.6900;0.038391;0.017636;0.019980;0.000775;-0.202768;17.97293;0.000000;0.007232;0.000775;0.001091;0.000000;0.001695;0.034485;
4.267;0.7000;0.039223;0.018178;0.020114;0.000931;-0.205240;17.84686;0.000000;0.007367;0.000931;0.001091;0.000000;0.001780;0.035405;
4.359;0.7100;0.040086;0.018729;0.020254;0.001102;-0.207712;17.71205;0.000000;0.007507;0.001102;0.001091;0.000000;0.001865;0.036324;
4.452;0.7200;0.040982;0.019289;0.020400;0.001292;-0.210184;17.56865;0.000000;0.007653;0.001292;0.001091;0.000000;0.001953;0.037244;
4.544;0.7300;0.041913;0.019859;0.020553;0.001501;-0.212656;17.41682;0.000000;0.007805;0.001501;0.001091;0.000000;0.002043;0.038164;
4.636;0.7400;0.042882;0.020439;0.020712;0.001731;-0.215128;17.25674;0.000000;0.007964;0.001731;0.001091;0.000000;0.002134;0.039083;
4.729;0.7500;0.043889;0.021028;0.020877;0.001984;-0.217599;17.08857;0.000000;0.008130;0.001984;0.001091;0.000000;0.002228;0.040003;
4.821;0.7600;0.044937;0.021626;0.021049;0.002262;-0.220071;16.91249;0.000000;0.008302;0.002262;0.001091;0.000000;0.002323;0.040923;
4.913;0.7700;0.046029;0.022234;0.021228;0.002567;-0.222543;16.72869;0.000000;0.008481;0.002567;0.001091;0.000000;0.002420;0.041842;
5.006;0.7800;0.047166;0.022851;0.021415;0.002900;-0.225015;16.53738;0.000000;0.008667;0.002900;0.001091;0.000000;0.002520;0.042762;
5.098;0.7900;0.048351;0.023478;0.021608;0.003265;-0.227487;16.33876;0.000000;0.008861;0.003265;0.001091;0.000000;0.002620;0.043682;
5.190;0.8000;0.049588;0.024115;0.021809;0.003663;-0.229959;16.13306;0.000000;0.009062;0.003663;0.001091;0.000000;0.002723;0.044602;
5.283;0.8100;0.050878;0.024762;0.022018;0.004098;-0.232431;15.92050;0.000000;0.009270;0.004098;0.001091;0.000000;0.002828;0.045521;
5.375;0.8200;0.052225;0.025418;0.022234;0.004573;-0.234903;15.70136;0.000000;0.009487;0.004573;0.001091;0.000000;0.002935;0.046441;
5.467;0.8300;0.053632;0.026084;0.022459;0.005089;-0.237375;15.47587;0.000000;0.009711;0.005089;0.001091;0.000000;0.003043;0.047361;
5.560;0.8400;0.055102;0.026759;0.022692;0.005651;-0.239847;15.24433;0.000000;0.009944;0.005651;0.001091;0.000000;0.003154;0.048280;
5.652;0.8500;0.056640;0.027445;0.022933;0.006262;-0.242319;15.00702;0.000000;0.010186;0.006262;0.001091;0.000000;0.003266;0.049200;
5.745;0.8600;0.058249;0.028140;0.023183;0.006925;-0.244791;14.76426;0.000000;0.010436;0.006925;0.001091;0.000000;0.003380;0.050120;
5.837;0.8700;0.059932;0.028846;0.023442;0.007645;-0.247263;14.51635;0.000000;0.010694;0.007645;0.001091;0.000000;0.003496;0.051039;
5.929;0.8800;0.061695;0.029561;0.023710;0.008425;-0.249735;14.26364;0.000000;0.010962;0.008425;0.001091;0.000000;0.003614;0.051959;
6.022;0.8900;0.063542;0.030286;0.023987;0.009269;-0.252206;14.00648;0.000000;0.011240;0.009269;0.001091;0.000000;0.003734;0.052879;
6.114;0.9000;0.065477;0.031021;0.024274;0.010182;-0.254678;13.74523;0.000000;0.011527;0.010182;0.001091;0.000000;0.003855;0.053795;
6.206;0.9100;0.067506;0.031766;0.024571;0.011170;-0.257150;13.48026;0.000000;0.011823;0.011170;0.001091;0.000000;0.003978;0.054711;
6.299;0.9200;0.069634;0.032521;0.024877;0.012236;-0.259622;13.21196;0.000000;0.012129;0.012236;0.001091;0.000000;0.004103;0.055627;
6.391;0.9300;0.071866;0.033286;0.025194;0.013386;-0.262094;12.94073;0.000000;0.012446;0.013386;0.001091;0.000000;0.004230;0.056543;
6.483;0.9400;0.074209;0.034061;0.025521;0.014627;-0.264566;12.66696;0.000000;0.012773;0.014627;0.001091;0.000000;0.004359;0.057460;
6.576;0.9500;0.076668;0.034847;0.025858;0.015963;-0.267038;12.39107;0.000000;0.013111;0.015963;0.001091;0.000000;0.004489;0.058376;
6.668;0.9600;0.079251;0.035642;0.026207;0.017402;-0.269510;12.11348;0.000000;0.013459;0.017402;0.001091;0.000000;0.004622;0.059292;
6.760;0.9700;0.081963;0.036448;0.026566;0.018949;-0.271982;11.83459;0.000000;0.013818;0.018949;0.001091;0.000000;0.004756;0.060208;
6.853;0.9800;0.084813;0.037264;0.026937;0.020612;-0.274454;11.55484;0.000000;0.014189;0.020612;0.001091;0.000000;0.004892;0.061124;
6.945;0.9900;0.087808;0.038090;0.027319;0.022398;-0.276926;11.27464;0.000000;0.014571;0.022398;0.001091;0.000000;0.005030;0.062040;
7.037;1.0000;0.090955;0.038927;0.027713;0.024316;-0.279398;10.99440;0.000000;0.014966;0.024316;0.001091;0.000000;0.005170;0.062957;
7.130;1.0100;0.094264;0.039774;0.028119;0.026372;-0.281870;10.71455;0.000000;0.015372;0.026372;0.001091;0.000000;0.005312;0.063873;
7.222;1.0200;0.097743;0.040631;0.028537;0.028575;-0.284341;10.43548;0.000000;0.015790;0.028575;0.001091;0.000000;0.005456;0.064789;
7.314;1.0300;0.101402;0.041498;0.028968;0.030936;-0.286813;10.15759;0.000000;0.016221;0.030936;0.001091;0.000000;0.005601;0.065705;
7.407;1.0400;0.105250;0.042376;0.029412;0.033462;-0.289285;9.88127;0.000000;0.016664;0.033462;0.001091;0.000000;0.005749;0.066621;
7.499;1.0500;0.109297;0.043265;0.029868;0.036164;-0.291757;9.60688;0.000000;0.017121;0.036164;0.001091;0.000000;0.005898;0.067537;
7.592;1.0600;0.113554;0.044163;0.030338;0.039052;-0.294229;9.33480;0.000000;0.017590;0.039052;0.001091;0.000000;0.006049;0.068453;
7.684;1.0700;0.118032;0.045073;0.030821;0.042138;-0.296701;9.06536;0.000000;0.018073;0.042138;0.001091;0.000000;0.006202;0.069370;
7.776;1.0800;0.122743;0.045993;0.031318;0.045432;-0.299173;8.79889;0.000000;0.018570;0.045432;0.001091;0.000000;0.006357;0.070286;
7.869;1.0900;0.127699;0.046923;0.031829;0.048947;-0.301645;8.53571;0.000000;0.019081;0.048947;0.001091;0.000000;0.006514;0.071202;
7.961;1.1000;0.132913;0.047864;0.032354;0.052695;-0.304117;8.27609;0.000000;0.019607;0.052695;0.001091;0.000000;0.006673;0.072118;
8.053;1.1100;0.138399;0.048816;0.032894;0.056689;-0.306589;8.02031;0.000000;0.020146;0.056689;0.001091;0.000000;0.006833;0.073032;
8.146;1.1200;0.144170;0.049778;0.033448;0.060943;-0.309061;7.76862;0.000000;0.020701;0.060943;0.001091;0.000000;0.006994;0.073942;
8.238;1.1300;0.150241;0.050752;0.034018;0.065471;-0.311533;7.52125;0.000000;0.021270;0.065471;0.001091;0.000000;0.007157;0.074852;
8.330;1.1400;0.156628;0.051735;0.034603;0.070290;-0.314005;7.27841;0.000000;0.021855;0.070290;0.001091;0.000000;0.007322;0.075762;
8.423;1.1500;0.163346;0.052730;0.035203;0.075413;-0.316477;7.04028;0.000000;0.022456;0.075413;0.001091;0.000000;0.007489;0.076672;
8.515;1.1600;0.170412;0.053735;0.035819;0.080857;-0.318948;6.80702;0.000000;0.023072;0.080857;0.001091;0.000000;0.007657;0.077581;
8.607;1.1700;0.177844;0.054752;0.036452;0.086641;-0.321420;6.57879;0.000000;0.023704;0.086641;0.001091;0.000000;0.007828;0.078491;
8.700;1.1800;0.185660;0.055779;0.037101;0.092781;-0.323892;6.35569;0.000000;0.024353;0.092781;0.001091;0.000000;0.008000;0.079401;
8.792;1.1900;0.193879;0.056817;0.037766;0.099296;-0.326364;6.13783;0.000000;0.025019;0.099296;0.001091;0.000000;0.008174;0.080311;
8.884;1.2000;0.202521;0.057865;0.038449;0.106207;-0.328836;5.92531;0.000000;0.025702;0.106207;0.001091;0.000000;0.008350;0.081221;
8.977;1.2100;0.211606;0.058925;0.039149;0.113532;-0.331308;5.71816;0.000000;0.026401;0.113532;0.001091;0.000000;0.008528;0.082131;
9.069;1.2200;0.221156;0.059996;0.039866;0.121294;-0.333780;5.51646;0.000000;0.027119;0.121294;0.001091;0.000000;0.008708;0.083041;
9.162;1.2300;0.231194;0.061078;0.040602;0.129514;-0.336252;5.32021;0.000000;0.027854;0.129514;0.001091;0.000000;0.008889;0.083951;
9.254;1.2400;0.241742;0.062171;0.041355;0.138216;-0.338724;5.12944;0.000000;0.028608;0.138216;0.001091;0.000000;0.009073;0.084861;
9.346;1.2500;0.252825;0.063275;0.042127;0.147423;-0.341196;4.94413;0.000000;0.029380;0.147423;0.001091;0.000000;0.009258;0.085771;
9.439;1.2600;0.264468;0.064390;0.042918;0.157161;-0.343668;4.76427;0.000000;0.030170;0.157161;0.001091;0.000000;0.009445;0.086681;
9.531;1.2700;0.276698;0.065516;0.043728;0.167455;-0.346140;4.58983;0.000000;0.030980;0.167455;0.001091;0.000000;0.009634;0.087591;
9.623;1.2800;0.289542;0.066653;0.044557;0.178332;-0.348612;4.42077;0.000000;0.031809;0.178332;0.001091;0.000000;0.009825;0.088501;
9.716;1.2900;0.303029;0.067802;0.045405;0.189822;-0.351084;4.25702;0.000000;0.032658;0.189822;0.001091;0.000000;0.010017;0.089411;
9.808;1.3000;0.317187;0.068962;0.046274;0.201951;-0.353555;4.09852;0.000000;0.033527;0.201951;0.001091;0.000000;0.010212;0.090321;
9.900;1.3100;0.332049;0.070133;0.047163;0.214753;-0.356027;3.94521;0.000000;0.034415;0.214753;0.001091;0.000000;0.010408;0.091231;
