# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_study_mission_power_ATA-70_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 2.19738;0;0;0;0.24188;0;
2; 3.29054;0;0;228.6;0.24517;0;
3; 3.24488;0;0;685.8;0.251873;0;
4; 3.22444;0;0;914.4;0.295077;0;
5; 3.22962;0;0;914.4;0.366648;0;
6; 3.1232;0;0;1981.2;0.425349;0;
7; 3.03607;0;0;3048;0.496658;0;
8; 0.806195;0;0;6858;0.650523;0;
9; 0.806195;0;0;10668;0.77;0;
10; 0.806195;0;0;10668;0.78;0;
11; 0.806195;0;0;6858;0.660523;0;
12; 3.01894;0;0;3048;0.496658;0;
13; 3.1221;0;0;1981.2;0.425349;0;
14; 3.22356;0;0;914.4;0.334821;0;
15; 3.21934;0;0;914.4;0.271213;0;
16; 3.21784;0;0;914.4;0.244527;0;
17; 3.23932;0;0;685.8;0.214917;0;
18; 3.26196;0;0;457.2;0.208112;0;
19; 3.26939;0;0;381;0.203315;0;
20; 3.29145;0;0;160.02;0.200686;0;
21; 3.30306;0;0;7.62;0.0994874;0;
