# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_design_mission_power_ATA-21_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 0;12876.2;0;0;0.24188;0;
2; 1.1829;12876.2;0;228.6;0.24517;5233.89;
3; 1.14169;12876.2;0;685.8;0.251873;5065.01;
4; 1.12325;12876.2;0;914.4;0.295077;4989.42;
5; 1.12792;12876.2;0;914.4;0.366648;5008.58;
6; 1.03188;12876.2;0;1981.2;0.425349;4615;
7; 0.953249;12876.2;0;3048;0.496658;4292.76;
8; 0.814694;12876.2;0;6553.2;0.650523;3077.45;
9; 0.814694;12876.2;0;10058.4;0.77;1780.75;
10; 0.814694;12876.2;0;10058.4;0.78;1784.19;
11; 0.814694;12876.2;0;10363.2;0.78;1671.11;
12; 0.814694;12876.2;0;10668;0.78;1557.96;
13; 0.814694;12876.2;0;6858;0.660523;2968.31;
14; 0.937784;12876.2;0;3048;0.496658;4229.38;
15; 1.03089;12876.2;0;1981.2;0.425349;4610.92;
16; 1.12246;12876.2;0;914.4;0.334821;4986.17;
17; 1.11865;12876.2;0;914.4;0.271213;4970.58;
18; 1.11729;12876.2;0;914.4;0.244527;4965.01;
19; 1.13668;12876.2;0;685.8;0.214917;5044.46;
20; 1.15711;12876.2;0;457.2;0.208112;5128.2;
21; 1.16381;12876.2;0;381;0.203315;5155.66;
22; 1.18373;12876.2;0;160.02;0.200686;5237.28;
23; 1.1942;12876.2;0;7.62;0.0994874;5280.19;
