# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_landing_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
7.443;2.1300;0.241108;0.156869;8.834228;-6.000000;
7.553;2.1400;0.242759;0.154515;8.815314;-6.000000;
7.663;2.1500;0.244421;0.152160;8.796288;-6.000000;
7.773;2.1600;0.246093;0.149805;8.777156;-6.000000;
7.883;2.1700;0.247776;0.147450;8.757922;-6.000000;
7.993;2.1800;0.249468;0.145096;8.738590;-6.000000;
8.103;2.1900;0.251171;0.142741;8.719165;-6.000000;
8.213;2.2000;0.252884;0.140386;8.699652;-6.000000;
8.323;2.2100;0.254607;0.138031;8.680053;-6.000000;
8.434;2.2200;0.256340;0.135677;8.660374;-6.000000;
8.544;2.2300;0.258083;0.133322;8.640619;-6.000000;
8.654;2.2400;0.259837;0.130967;8.620790;-6.000000;
8.764;2.2500;0.261601;0.128613;8.600892;-6.000000;
8.874;2.2600;0.263375;0.126258;8.580929;-6.000000;
8.984;2.2700;0.265159;0.123903;8.560904;-6.000000;
9.094;2.2800;0.266953;0.121548;8.540820;-6.000000;
9.204;2.2900;0.268758;0.119194;8.520682;-6.000000;
9.314;2.3000;0.270573;0.116839;8.500493;-6.000000;
9.425;2.3100;0.272397;0.114484;8.480255;-6.000000;
9.535;2.3200;0.274233;0.112129;8.459972;-6.000000;
9.645;2.3300;0.276078;0.109775;8.439648;-6.000000;
9.755;2.3400;0.277933;0.107420;8.419285;-6.000000;
9.865;2.3500;0.279799;0.105065;8.398886;-6.000000;
9.975;2.3600;0.281675;0.102710;8.378454;-6.000000;
10.085;2.3700;0.283561;0.100356;8.357992;-6.000000;
10.195;2.3800;0.285457;0.098001;8.337503;-6.000000;
10.305;2.3900;0.287364;0.095646;8.316990;-6.000000;
10.416;2.4000;0.289280;0.093292;8.296455;-6.000000;
10.526;2.4100;0.291207;0.090937;8.275900;-6.000000;
10.636;2.4200;0.293144;0.088582;8.255329;-6.000000;
10.746;2.4300;0.295091;0.086227;8.234744;-6.000000;
10.856;2.4400;0.297048;0.083873;8.214147;-6.000000;
10.966;2.4500;0.299016;0.081518;8.193540;-6.000000;
11.076;2.4600;0.300994;0.079163;8.172926;-6.000000;
11.186;2.4700;0.302982;0.076808;8.152307;-6.000000;
11.296;2.4800;0.304980;0.074454;8.131686;-6.000000;
11.407;2.4900;0.306988;0.072099;8.111063;-6.000000;
11.517;2.5000;0.309007;0.069744;8.090442;-6.000000;
11.627;2.5100;0.311035;0.067389;8.069824;-6.000000;
11.737;2.5200;0.313074;0.065035;8.049212;-6.000000;
11.847;2.5300;0.315123;0.062680;8.028606;-6.000000;
11.957;2.5400;0.317182;0.060325;8.008010;-6.000000;
12.067;2.5500;0.319252;0.057970;7.987425;-6.000000;
12.177;2.5600;0.321331;0.055616;7.966852;-6.000000;
12.287;2.5700;0.323421;0.053261;7.946293;-6.000000;
12.398;2.5800;0.325521;0.050906;7.925750;-6.000000;
12.508;2.5900;0.327631;0.048552;7.905225;-6.000000;
12.618;2.6000;0.329752;0.046197;7.884719;-6.000000;
12.728;2.6100;0.331882;0.043842;7.864233;-6.000000;
12.838;2.6200;0.334023;0.041487;7.843770;-6.000000;
12.948;2.6300;0.336174;0.039133;7.823330;-6.000000;
13.058;2.6400;0.338335;0.036778;7.802915;-6.000000;
13.168;2.6500;0.340506;0.034423;7.782526;-6.000000;
13.278;2.6600;0.342688;0.032068;7.762165;-6.000000;
13.389;2.6700;0.344880;0.029714;7.741833;-6.000000;
13.499;2.6800;0.347081;0.027359;7.721531;-6.000000;
13.609;2.6900;0.349293;0.025004;7.701260;-6.000000;
13.719;2.7000;0.351516;0.022649;7.681022;-6.000000;
13.829;2.7100;0.353748;0.020295;7.660817;-6.000000;
13.939;2.7200;0.355991;0.017940;7.640648;-6.000000;
14.049;2.7300;0.358244;0.015585;7.620514;-6.000000;
