# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_landing_gear_out_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-7.894;0.4100;0.106036;0.501884;3.866613;-6.000000;
-7.784;0.4200;0.106037;0.499529;3.960871;-6.000000;
-7.674;0.4300;0.106049;0.497174;4.054737;-6.000000;
-7.564;0.4400;0.106070;0.494820;4.148185;-6.000000;
-7.454;0.4500;0.106102;0.492465;4.241187;-6.000000;
-7.343;0.4600;0.106144;0.490110;4.333717;-6.000000;
-7.233;0.4700;0.106197;0.487756;4.425750;-6.000000;
-7.123;0.4800;0.106259;0.485401;4.517258;-6.000000;
-7.013;0.4900;0.106332;0.483046;4.608218;-6.000000;
-6.903;0.5000;0.106415;0.480691;4.698603;-6.000000;
-6.793;0.5100;0.106508;0.478337;4.788390;-6.000000;
-6.683;0.5200;0.106611;0.475982;4.877554;-6.000000;
-6.573;0.5300;0.106724;0.473627;4.966072;-6.000000;
-6.463;0.5400;0.106848;0.471272;5.053919;-6.000000;
-6.352;0.5500;0.106982;0.468918;5.141075;-6.000000;
-6.242;0.5600;0.107125;0.466563;5.227515;-6.000000;
-6.132;0.5700;0.107280;0.464208;5.313218;-6.000000;
-6.022;0.5800;0.107444;0.461853;5.398164;-6.000000;
-5.912;0.5900;0.107618;0.459499;5.482332;-6.000000;
-5.802;0.6000;0.107803;0.457144;5.565701;-6.000000;
-5.692;0.6100;0.107998;0.454789;5.648251;-6.000000;
-5.582;0.6200;0.108203;0.452434;5.729965;-6.000000;
-5.472;0.6300;0.108418;0.450080;5.810824;-6.000000;
-5.361;0.6400;0.108644;0.447725;5.890809;-6.000000;
-5.251;0.6500;0.108879;0.445370;5.969905;-6.000000;
-5.141;0.6600;0.109125;0.443016;6.048095;-6.000000;
-5.031;0.6700;0.109381;0.440661;6.125362;-6.000000;
-4.921;0.6800;0.109647;0.438306;6.201693;-6.000000;
-4.811;0.6900;0.109924;0.435951;6.277071;-6.000000;
-4.701;0.7000;0.110210;0.433597;6.351485;-6.000000;
-4.591;0.7100;0.110507;0.431242;6.424920;-6.000000;
-4.481;0.7200;0.110814;0.428887;6.497364;-6.000000;
-4.370;0.7300;0.111131;0.426532;6.568806;-6.000000;
-4.260;0.7400;0.111459;0.424178;6.639235;-6.000000;
-4.150;0.7500;0.111796;0.421823;6.708639;-6.000000;
-4.040;0.7600;0.112144;0.419468;6.777010;-6.000000;
-3.930;0.7700;0.112502;0.417113;6.844339;-6.000000;
-3.820;0.7800;0.112870;0.414759;6.910617;-6.000000;
-3.710;0.7900;0.113248;0.412404;6.975836;-6.000000;
-3.600;0.8000;0.113637;0.410049;7.039990;-6.000000;
-3.489;0.8100;0.114035;0.407695;7.103072;-6.000000;
-3.379;0.8200;0.114444;0.405340;7.165076;-6.000000;
-3.269;0.8300;0.114863;0.402985;7.225999;-6.000000;
-3.159;0.8400;0.115292;0.400630;7.285834;-6.000000;
-3.049;0.8500;0.115732;0.398276;7.344579;-6.000000;
-2.939;0.8600;0.116181;0.395921;7.402231;-6.000000;
-2.829;0.8700;0.116641;0.393566;7.458787;-6.000000;
-2.719;0.8800;0.117111;0.391211;7.514244;-6.000000;
-2.609;0.8900;0.117591;0.388857;7.568603;-6.000000;
-2.498;0.9000;0.118081;0.386502;7.621862;-6.000000;
-2.388;0.9100;0.118582;0.384147;7.674021;-6.000000;
-2.278;0.9200;0.119093;0.381792;7.725081;-6.000000;
-2.168;0.9300;0.119613;0.379438;7.775042;-6.000000;
-2.058;0.9400;0.120145;0.377083;7.823907;-6.000000;
-1.948;0.9500;0.120686;0.374728;7.871677;-6.000000;
-1.838;0.9600;0.121237;0.372373;7.918355;-6.000000;
-1.728;0.9700;0.121799;0.370019;7.963944;-6.000000;
-1.618;0.9800;0.122371;0.367664;8.008448;-6.000000;
-1.507;0.9900;0.122953;0.365309;8.051871;-6.000000;
-1.397;1.0000;0.123545;0.362955;8.094217;-6.000000;
-1.287;1.0100;0.124147;0.360600;8.135491;-6.000000;
-1.177;1.0200;0.124760;0.358245;8.175699;-6.000000;
-1.067;1.0300;0.125383;0.355890;8.214846;-6.000000;
-0.957;1.0400;0.126016;0.353536;8.252940;-6.000000;
-0.847;1.0500;0.126659;0.351181;8.289985;-6.000000;
-0.737;1.0600;0.127312;0.348826;8.325990;-6.000000;
-0.627;1.0700;0.127976;0.346471;8.360962;-6.000000;
-0.516;1.0800;0.128649;0.344117;8.394908;-6.000000;
-0.406;1.0900;0.129333;0.341762;8.427837;-6.000000;
-0.296;1.1000;0.130027;0.339407;8.459756;-6.000000;
-0.186;1.1100;0.130732;0.337052;8.490674;-6.000000;
-0.076;1.1200;0.131446;0.334698;8.520601;-6.000000;
0.034;1.1300;0.132171;0.332343;8.549545;-6.000000;
0.144;1.1400;0.132906;0.329988;8.577516;-6.000000;
0.254;1.1500;0.133651;0.327633;8.604524;-6.000000;
0.364;1.1600;0.134406;0.325279;8.630578;-6.000000;
0.475;1.1700;0.135171;0.322924;8.655688;-6.000000;
0.585;1.1800;0.135947;0.320569;8.679865;-6.000000;
0.695;1.1900;0.136733;0.318215;8.703119;-6.000000;
0.805;1.2000;0.137529;0.315860;8.725461;-6.000000;
0.915;1.2100;0.138335;0.313505;8.746901;-6.000000;
1.025;1.2200;0.139151;0.311150;8.767452;-6.000000;
1.135;1.2300;0.139978;0.308796;8.787122;-6.000000;
1.245;1.2400;0.140814;0.306441;8.805925;-6.000000;
1.355;1.2500;0.141661;0.304086;8.823871;-6.000000;
1.466;1.2600;0.142518;0.301731;8.840972;-6.000000;
1.576;1.2700;0.143386;0.299377;8.857239;-6.000000;
1.686;1.2800;0.144263;0.297022;8.872684;-6.000000;
1.796;1.2900;0.145151;0.294667;8.887318;-6.000000;
1.906;1.3000;0.146048;0.292312;8.901153;-6.000000;
2.016;1.3100;0.146957;0.289958;8.914202;-6.000000;
2.126;1.3200;0.147875;0.287603;8.926475;-6.000000;
2.236;1.3300;0.148803;0.285248;8.937984;-6.000000;
2.346;1.3400;0.149742;0.282894;8.948742;-6.000000;
2.457;1.3500;0.150690;0.280539;8.958760;-6.000000;
2.567;1.3600;0.151649;0.278184;8.968051;-6.000000;
2.677;1.3700;0.152619;0.275829;8.976625;-6.000000;
2.787;1.3800;0.153598;0.273475;8.984495;-6.000000;
2.897;1.3900;0.154587;0.271120;8.991673;-6.000000;
