# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M073_design_600_plot.csv
# Clean Polar
# Mach Number 0.730000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-1.144;0.2400;0.021029;0.003673;0.017357;0.000000;-0.567014;11.41275;6.000000;0.004952;0.000000;0.001077;0.000000;0.002256;0.093717;
-1.057;0.2500;0.021231;0.003868;0.017362;0.000000;-0.569591;11.77528;6.000000;0.004958;0.000000;0.001077;0.000000;0.002372;0.094618;
-0.971;0.2600;0.021441;0.004072;0.017369;0.000000;-0.572168;12.12634;6.000000;0.004965;0.000000;0.001077;0.000000;0.002490;0.095518;
-0.884;0.2700;0.021659;0.004283;0.017377;0.000000;-0.574745;12.46583;6.000000;0.004972;0.000000;0.001077;0.000000;0.002611;0.096419;
-0.798;0.2800;0.021886;0.004501;0.017385;0.000000;-0.577322;12.79363;6.000000;0.004981;0.000000;0.001077;0.000000;0.002733;0.097320;
-0.711;0.2900;0.022121;0.004727;0.017394;0.000000;-0.579899;13.10969;6.000000;0.004990;0.000000;0.001077;0.000000;0.002857;0.098220;
-0.625;0.3000;0.022365;0.004960;0.017404;0.000000;-0.582477;13.41396;6.000000;0.005000;0.000000;0.001077;0.000000;0.002983;0.099121;
-0.538;0.3100;0.022617;0.005201;0.017416;0.000000;-0.585054;13.70642;6.000000;0.005012;0.000000;0.001077;0.000000;0.003111;0.100021;
-0.452;0.3200;0.022878;0.005450;0.017428;0.000000;-0.587631;13.98705;6.000000;0.005024;0.000000;0.001077;0.000000;0.003241;0.100922;
-0.365;0.3300;0.023148;0.005706;0.017442;0.000000;-0.590208;14.25589;6.000000;0.005038;0.000000;0.001077;0.000000;0.003373;0.101823;
-0.279;0.3400;0.023427;0.005970;0.017457;0.000000;-0.592785;14.51295;6.000000;0.005053;0.000000;0.001077;0.000000;0.003508;0.102723;
-0.192;0.3500;0.023715;0.006242;0.017473;0.000000;-0.595362;14.75831;6.000000;0.005069;0.000000;0.001077;0.000000;0.003644;0.103624;
-0.106;0.3600;0.024013;0.006521;0.017491;0.000000;-0.597939;14.99202;6.000000;0.005087;0.000000;0.001077;0.000000;0.003782;0.104525;
-0.019;0.3700;0.024319;0.006809;0.017511;0.000000;-0.600516;15.21419;6.000000;0.005107;0.000000;0.001077;0.000000;0.003922;0.105425;
0.067;0.3800;0.024635;0.007104;0.017532;0.000000;-0.603094;15.42492;6.000000;0.005128;0.000000;0.001077;0.000000;0.004063;0.106321;
0.154;0.3900;0.024961;0.007406;0.017555;0.000000;-0.605671;15.62434;6.000000;0.005151;0.000000;0.001077;0.000000;0.004206;0.107213;
0.240;0.4000;0.025296;0.007717;0.017579;0.000000;-0.608248;15.81256;6.000000;0.005175;0.000000;0.001077;0.000000;0.004350;0.108106;
0.327;0.4100;0.025641;0.008035;0.017606;0.000000;-0.610825;15.98976;6.000000;0.005202;0.000000;0.001077;0.000000;0.004497;0.108998;
0.413;0.4200;0.025996;0.008362;0.017635;0.000000;-0.613402;16.15608;6.000000;0.005230;0.000000;0.001077;0.000000;0.004645;0.109891;
0.500;0.4300;0.026361;0.008696;0.017665;0.000000;-0.615979;16.31169;6.000000;0.005261;0.000000;0.001077;0.000000;0.004796;0.110783;
0.586;0.4400;0.026737;0.009038;0.017698;0.000000;-0.618556;16.45679;6.000000;0.005294;0.000000;0.001077;0.000000;0.004948;0.111676;
0.673;0.4500;0.027122;0.009389;0.017733;0.000000;-0.621134;16.59157;6.000000;0.005329;0.000000;0.001077;0.000000;0.005102;0.112568;
0.759;0.4600;0.027518;0.009747;0.017771;0.000000;-0.623711;16.71621;6.000000;0.005367;0.000000;0.001077;0.000000;0.005259;0.113461;
0.846;0.4700;0.027925;0.010113;0.017811;0.000000;-0.626288;16.83094;6.000000;0.005407;0.000000;0.001077;0.000000;0.005417;0.114353;
0.932;0.4800;0.028342;0.010488;0.017854;0.000000;-0.628865;16.93596;6.000000;0.005450;0.000000;0.001077;0.000000;0.005577;0.115246;
1.019;0.4900;0.028770;0.010870;0.017900;0.000000;-0.631442;17.03150;6.000000;0.005496;0.000000;0.001077;0.000000;0.005739;0.116138;
1.105;0.5000;0.029209;0.011261;0.017948;0.000000;-0.634019;17.11778;6.000000;0.005544;0.000000;0.001077;0.000000;0.005903;0.117031;
1.192;0.5100;0.029660;0.011660;0.018000;0.000000;-0.636596;17.19504;6.000000;0.005596;0.000000;0.001077;0.000000;0.006069;0.117923;
1.278;0.5200;0.030121;0.012067;0.018055;0.000000;-0.639173;17.26350;6.000000;0.005650;0.000000;0.001077;0.000000;0.006237;0.118816;
1.365;0.5300;0.030600;0.012482;0.018112;0.000006;-0.641751;17.32026;6.000000;0.005708;0.000006;0.001077;0.000000;0.006407;0.119709;
1.451;0.5400;0.031166;0.012905;0.018174;0.000087;-0.644328;17.32635;6.000000;0.005770;0.000087;0.001077;0.000000;0.006579;0.120601;
1.538;0.5500;0.031756;0.013337;0.018238;0.000180;-0.646905;17.31963;6.000000;0.005834;0.000180;0.001077;0.000000;0.006753;0.121494;
1.624;0.5600;0.032370;0.013777;0.018307;0.000286;-0.649482;17.30002;6.000000;0.005903;0.000286;0.001077;0.000000;0.006929;0.122386;
1.711;0.5700;0.033010;0.014226;0.018379;0.000405;-0.652059;17.26744;6.000000;0.005975;0.000405;0.001077;0.000000;0.007106;0.123279;
1.797;0.5800;0.033678;0.014682;0.018455;0.000541;-0.654636;17.22182;6.000000;0.006051;0.000541;0.001077;0.000000;0.007286;0.124171;
1.884;0.5900;0.034376;0.015147;0.018535;0.000694;-0.657213;17.16309;6.000000;0.006131;0.000694;0.001077;0.000000;0.007468;0.125064;
1.971;0.6000;0.035106;0.015621;0.018619;0.000865;-0.659790;17.09118;6.000000;0.006215;0.000865;0.001077;0.000000;0.007651;0.125956;
2.057;0.6100;0.035870;0.016103;0.018708;0.001059;-0.662368;17.00605;6.000000;0.006304;0.001059;0.001077;0.000000;0.007836;0.126844;
2.144;0.6200;0.036670;0.016593;0.018801;0.001275;-0.664945;16.90766;6.000000;0.006397;0.001275;0.001077;0.000000;0.008021;0.127726;
2.230;0.6300;0.037509;0.017092;0.018899;0.001518;-0.667522;16.79598;6.000000;0.006495;0.001518;0.001077;0.000000;0.008208;0.128608;
2.317;0.6400;0.038390;0.017600;0.019001;0.001789;-0.670099;16.67102;6.000000;0.006597;0.001789;0.001077;0.000000;0.008397;0.129490;
2.403;0.6500;0.039316;0.018116;0.019108;0.002091;-0.672676;16.53282;6.000000;0.006704;0.002091;0.001077;0.000000;0.008588;0.130371;
2.490;0.6600;0.040290;0.018640;0.019221;0.002428;-0.675253;16.38142;6.000000;0.006817;0.002428;0.001077;0.000000;0.008780;0.131253;
2.576;0.6700;0.041315;0.019174;0.019339;0.002803;-0.677830;16.21693;6.000000;0.006934;0.002803;0.001077;0.000000;0.008975;0.132135;
2.663;0.6800;0.042395;0.019716;0.019462;0.003218;-0.680407;16.03948;6.000000;0.007057;0.003218;0.001077;0.000000;0.009172;0.133017;
2.749;0.6900;0.043535;0.020266;0.019590;0.003679;-0.682985;15.84926;6.000000;0.007186;0.003679;0.001077;0.000000;0.009370;0.133899;
2.836;0.7000;0.044738;0.020825;0.019724;0.004189;-0.685562;15.64648;6.000000;0.007320;0.004189;0.001077;0.000000;0.009570;0.134781;
2.922;0.7100;0.046010;0.021393;0.019865;0.004752;-0.688139;15.43143;6.000000;0.007460;0.004752;0.001077;0.000000;0.009773;0.135662;
3.009;0.7200;0.047355;0.021970;0.020011;0.005374;-0.690716;15.20444;6.000000;0.007607;0.005374;0.001077;0.000000;0.009977;0.136544;
3.095;0.7300;0.048778;0.022556;0.020163;0.006059;-0.693293;14.96588;6.000000;0.007759;0.006059;0.001077;0.000000;0.010183;0.137426;
3.182;0.7400;0.050285;0.023150;0.020322;0.006813;-0.695870;14.71621;6.000000;0.007918;0.006813;0.001077;0.000000;0.010391;0.138308;
3.268;0.7500;0.051882;0.023753;0.020487;0.007641;-0.698447;14.45592;6.000000;0.008083;0.007641;0.001077;0.000000;0.010601;0.139190;
3.355;0.7600;0.053576;0.024365;0.020660;0.008551;-0.701025;14.18555;6.000000;0.008256;0.008551;0.001077;0.000000;0.010812;0.140071;
3.441;0.7700;0.055373;0.024986;0.020839;0.009548;-0.703602;13.90573;6.000000;0.008435;0.009548;0.001077;0.000000;0.011026;0.140953;
3.528;0.7800;0.057281;0.025616;0.021025;0.010640;-0.706179;13.61711;6.000000;0.008621;0.010640;0.001077;0.000000;0.011242;0.141835;
3.614;0.7900;0.059308;0.026255;0.021218;0.011834;-0.708756;13.32040;6.000000;0.008814;0.011834;0.001077;0.000000;0.011459;0.142717;
3.701;0.8000;0.061461;0.026903;0.021419;0.013139;-0.711333;13.01635;6.000000;0.009015;0.013139;0.001077;0.000000;0.011678;0.143599;
3.787;0.8100;0.063751;0.027560;0.021628;0.014563;-0.713910;12.70577;6.000000;0.009224;0.014563;0.001077;0.000000;0.011900;0.144480;
3.874;0.8200;0.066185;0.028225;0.021845;0.016115;-0.716487;12.38947;6.000000;0.009441;0.016115;0.001077;0.000000;0.012123;0.145362;
3.960;0.8300;0.068775;0.028900;0.022069;0.017806;-0.719064;12.06831;6.000000;0.009665;0.017806;0.001077;0.000000;0.012348;0.146244;
4.047;0.8400;0.071531;0.029584;0.022302;0.019644;-0.721642;11.74316;6.000000;0.009898;0.019644;0.001077;0.000000;0.012574;0.147123;
4.133;0.8500;0.074464;0.030278;0.022543;0.021643;-0.724219;11.41492;6.000000;0.010139;0.021643;0.001077;0.000000;0.012799;0.147991;
4.220;0.8600;0.077586;0.030980;0.022793;0.023813;-0.726796;11.08448;6.000000;0.010389;0.023813;0.001077;0.000000;0.013027;0.148859;
4.306;0.8700;0.080910;0.031691;0.023052;0.026166;-0.729373;10.75272;6.000000;0.010648;0.026166;0.001077;0.000000;0.013256;0.149728;
4.393;0.8800;0.084449;0.032412;0.023320;0.028716;-0.731950;10.42052;6.000000;0.010916;0.028716;0.001077;0.000000;0.013486;0.150596;
4.479;0.8900;0.088217;0.033142;0.023598;0.031477;-0.734527;10.08876;6.000000;0.011194;0.031477;0.001077;0.000000;0.013719;0.151465;
4.566;0.9000;0.092230;0.033881;0.023884;0.034464;-0.737104;9.75826;6.000000;0.011480;0.034464;0.001077;0.000000;0.013954;0.152333;
4.652;0.9100;0.096502;0.034630;0.024181;0.037692;-0.739681;9.42982;6.000000;0.011777;0.037692;0.001077;0.000000;0.014190;0.153202;
4.739;0.9200;0.101052;0.035388;0.024487;0.041177;-0.742259;9.10422;6.000000;0.012083;0.041177;0.001077;0.000000;0.014428;0.154070;
4.825;0.9300;0.105896;0.036155;0.024804;0.044937;-0.744836;8.78217;6.000000;0.012400;0.044937;0.001077;0.000000;0.014668;0.154938;
4.912;0.9400;0.111054;0.036932;0.025131;0.048991;-0.747413;8.46436;6.000000;0.012727;0.048991;0.001077;0.000000;0.014910;0.155807;
4.998;0.9500;0.116544;0.037718;0.025468;0.053358;-0.749990;8.15140;6.000000;0.013064;0.053358;0.001077;0.000000;0.015154;0.156675;
5.085;0.9600;0.122388;0.038513;0.025817;0.058058;-0.752567;7.84387;6.000000;0.013413;0.058058;0.001077;0.000000;0.015400;0.157544;
