# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M060_design_600_plot.csv
# Clean Polar
# Mach Number 0.600000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-5.084;-0.2000;0.019146;0.002437;0.016709;0.000000;-0.420448;-10.44596;6.000000;0.004617;0.000000;0.001018;0.000000;-0.000841;0.047481;
-4.990;-0.1900;0.019003;0.002297;0.016706;0.000000;-0.422923;-9.99830;6.000000;0.004614;0.000000;0.001018;0.000000;-0.000818;0.048431;
-4.896;-0.1800;0.018868;0.002165;0.016704;0.000000;-0.425399;-9.53977;6.000000;0.004611;0.000000;0.001018;0.000000;-0.000792;0.049381;
-4.802;-0.1700;0.018742;0.002040;0.016701;0.000000;-0.427875;-9.07073;6.000000;0.004609;0.000000;0.001018;0.000000;-0.000765;0.050332;
-4.708;-0.1600;0.018623;0.001923;0.016700;0.000000;-0.430351;-8.59160;6.000000;0.004607;0.000000;0.001018;0.000000;-0.000736;0.051282;
-4.614;-0.1500;0.018512;0.001814;0.016698;0.000000;-0.432826;-8.10282;6.000000;0.004606;0.000000;0.001018;0.000000;-0.000704;0.052232;
-4.520;-0.1400;0.018409;0.001712;0.016697;0.000000;-0.435302;-7.60488;6.000000;0.004605;0.000000;0.001018;0.000000;-0.000670;0.053182;
-4.426;-0.1300;0.018314;0.001618;0.016696;0.000000;-0.437778;-7.09827;6.000000;0.004604;0.000000;0.001018;0.000000;-0.000634;0.054133;
-4.332;-0.1200;0.018227;0.001532;0.016695;0.000000;-0.440253;-6.58354;6.000000;0.004603;0.000000;0.001018;0.000000;-0.000596;0.055083;
-4.238;-0.1100;0.018148;0.001454;0.016695;0.000000;-0.442729;-6.06124;6.000000;0.004602;0.000000;0.001018;0.000000;-0.000556;0.056033;
-4.144;-0.1000;0.018077;0.001383;0.016694;0.000000;-0.445205;-5.53196;6.000000;0.004602;0.000000;0.001018;0.000000;-0.000514;0.056983;
-4.050;-0.0900;0.018013;0.001319;0.016694;0.000000;-0.447680;-4.99633;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000469;0.057933;
-3.956;-0.0800;0.017957;0.001264;0.016694;0.000000;-0.450156;-4.45497;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000423;0.058881;
-3.862;-0.0700;0.017910;0.001216;0.016693;0.000000;-0.452632;-3.90854;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000374;0.059829;
-3.768;-0.0600;0.017869;0.001176;0.016693;0.000000;-0.455108;-3.35771;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000323;0.060776;
-3.674;-0.0500;0.017837;0.001144;0.016693;0.000000;-0.457583;-2.80319;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000270;0.061723;
-3.579;-0.0400;0.017812;0.001119;0.016693;0.000000;-0.460059;-2.24567;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000215;0.062670;
-3.485;-0.0300;0.017795;0.001102;0.016693;0.000000;-0.462535;-1.68586;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000158;0.063617;
-3.391;-0.0200;0.017786;0.001093;0.016693;0.000000;-0.465010;-1.12449;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000098;0.064564;
-3.297;-0.0100;0.017784;0.001091;0.016693;0.000000;-0.467486;-0.56230;6.000000;0.004601;0.000000;0.001018;0.000000;-0.000037;0.065511;
-3.203;0.0000;0.017790;0.001097;0.016693;0.000000;-0.469962;0.00000;6.000000;0.004601;0.000000;0.001018;0.000000;0.000027;0.066458;
-3.109;0.0100;0.017804;0.001111;0.016693;0.000000;-0.472437;0.56167;6.000000;0.004601;0.000000;0.001018;0.000000;0.000093;0.067405;
-3.015;0.0200;0.017826;0.001133;0.016693;0.000000;-0.474913;1.12197;6.000000;0.004601;0.000000;0.001018;0.000000;0.000161;0.068352;
-2.921;0.0300;0.017855;0.001162;0.016693;0.000000;-0.477389;1.68019;6.000000;0.004601;0.000000;0.001018;0.000000;0.000231;0.069299;
-2.827;0.0400;0.017892;0.001199;0.016693;0.000000;-0.479865;2.23562;6.000000;0.004601;0.000000;0.001018;0.000000;0.000303;0.070246;
-2.733;0.0500;0.017937;0.001244;0.016693;0.000000;-0.482340;2.78755;6.000000;0.004601;0.000000;0.001018;0.000000;0.000377;0.071193;
-2.639;0.0600;0.017989;0.001296;0.016693;0.000000;-0.484816;3.33529;6.000000;0.004601;0.000000;0.001018;0.000000;0.000454;0.072140;
-2.545;0.0700;0.018050;0.001356;0.016693;0.000000;-0.487292;3.87817;6.000000;0.004601;0.000000;0.001018;0.000000;0.000532;0.073087;
-2.451;0.0800;0.018118;0.001424;0.016694;0.000000;-0.489767;4.41553;6.000000;0.004601;0.000000;0.001018;0.000000;0.000613;0.074034;
-2.357;0.0900;0.018194;0.001500;0.016694;0.000000;-0.492243;4.94674;6.000000;0.004601;0.000000;0.001018;0.000000;0.000696;0.074981;
-2.263;0.1000;0.018278;0.001583;0.016694;0.000000;-0.494719;5.47119;6.000000;0.004602;0.000000;0.001018;0.000000;0.000781;0.075928;
-2.169;0.1100;0.018369;0.001675;0.016695;0.000000;-0.497195;5.98829;6.000000;0.004602;0.000000;0.001018;0.000000;0.000868;0.076875;
-2.075;0.1200;0.018469;0.001774;0.016695;0.000000;-0.499670;6.49748;6.000000;0.004603;0.000000;0.001018;0.000000;0.000958;0.077822;
-1.981;0.1300;0.018576;0.001880;0.016696;0.000000;-0.502146;6.99822;6.000000;0.004604;0.000000;0.001018;0.000000;0.001049;0.078768;
-1.887;0.1400;0.018692;0.001995;0.016697;0.000000;-0.504622;7.48992;6.000000;0.004605;0.000000;0.001018;0.000000;0.001142;0.079709;
-1.793;0.1500;0.018817;0.002119;0.016698;0.000000;-0.507097;7.97153;6.000000;0.004606;0.000000;0.001018;0.000000;0.001237;0.080650;
-1.699;0.1600;0.018950;0.002250;0.016700;0.000000;-0.509573;8.44337;6.000000;0.004607;0.000000;0.001018;0.000000;0.001335;0.081591;
-1.605;0.1700;0.019090;0.002389;0.016701;0.000000;-0.512049;8.90503;6.000000;0.004609;0.000000;0.001018;0.000000;0.001434;0.082532;
-1.511;0.1800;0.019239;0.002535;0.016704;0.000000;-0.514524;9.35615;6.000000;0.004611;0.000000;0.001018;0.000000;0.001536;0.083474;
-1.417;0.1900;0.019395;0.002689;0.016706;0.000000;-0.517000;9.79638;6.000000;0.004614;0.000000;0.001018;0.000000;0.001639;0.084415;
-1.323;0.2000;0.019559;0.002850;0.016709;0.000000;-0.519476;10.22542;6.000000;0.004617;0.000000;0.001018;0.000000;0.001745;0.085356;
-1.229;0.2100;0.019731;0.003019;0.016713;0.000000;-0.521952;10.64299;6.000000;0.004620;0.000000;0.001018;0.000000;0.001853;0.086297;
-1.134;0.2200;0.019912;0.003195;0.016717;0.000000;-0.524427;11.04882;6.000000;0.004624;0.000000;0.001018;0.000000;0.001963;0.087238;
-1.040;0.2300;0.020100;0.003379;0.016721;0.000000;-0.526903;11.44270;6.000000;0.004629;0.000000;0.001018;0.000000;0.002075;0.088180;
-0.946;0.2400;0.020297;0.003571;0.016726;0.000000;-0.529379;11.82444;6.000000;0.004634;0.000000;0.001018;0.000000;0.002189;0.089121;
-0.852;0.2500;0.020502;0.003770;0.016732;0.000000;-0.531854;12.19386;6.000000;0.004640;0.000000;0.001018;0.000000;0.002306;0.090062;
-0.758;0.2600;0.020716;0.003977;0.016739;0.000000;-0.534330;12.55083;6.000000;0.004647;0.000000;0.001018;0.000000;0.002424;0.091003;
-0.664;0.2700;0.020938;0.004192;0.016746;0.000000;-0.536806;12.89524;6.000000;0.004654;0.000000;0.001018;0.000000;0.002545;0.091944;
-0.570;0.2800;0.021169;0.004414;0.016755;0.000000;-0.539281;13.22701;6.000000;0.004662;0.000000;0.001018;0.000000;0.002667;0.092886;
-0.476;0.2900;0.021408;0.004645;0.016764;0.000000;-0.541757;13.54608;6.000000;0.004672;0.000000;0.001018;0.000000;0.002792;0.093827;
-0.382;0.3000;0.021657;0.004883;0.016774;0.000000;-0.544233;13.85242;6.000000;0.004682;0.000000;0.001018;0.000000;0.002919;0.094768;
-0.288;0.3100;0.021914;0.005129;0.016785;0.000000;-0.546709;14.14603;6.000000;0.004693;0.000000;0.001018;0.000000;0.003048;0.095709;
-0.194;0.3200;0.022181;0.005383;0.016798;0.000000;-0.549184;14.42693;6.000000;0.004706;0.000000;0.001018;0.000000;0.003179;0.096650;
-0.100;0.3300;0.022456;0.005645;0.016812;0.000000;-0.551660;14.69515;6.000000;0.004719;0.000000;0.001018;0.000000;0.003312;0.097591;
-0.006;0.3400;0.022741;0.005915;0.016827;0.000000;-0.554136;14.95077;6.000000;0.004734;0.000000;0.001018;0.000000;0.003448;0.098533;
0.088;0.3500;0.023036;0.006192;0.016843;0.000000;-0.556611;15.19386;6.000000;0.004751;0.000000;0.001018;0.000000;0.003584;0.099467;
0.182;0.3600;0.023339;0.006478;0.016861;0.000000;-0.559087;15.42453;6.000000;0.004769;0.000000;0.001018;0.000000;0.003722;0.100400;
0.276;0.3700;0.023653;0.006772;0.016881;0.000000;-0.561563;15.64291;6.000000;0.004788;0.000000;0.001018;0.000000;0.003863;0.101333;
0.370;0.3800;0.023976;0.007074;0.016902;0.000000;-0.564039;15.84912;6.000000;0.004809;0.000000;0.001018;0.000000;0.004005;0.102265;
0.464;0.3900;0.024309;0.007385;0.016924;0.000000;-0.566514;16.04334;6.000000;0.004832;0.000000;0.001018;0.000000;0.004150;0.103198;
0.558;0.4000;0.024652;0.007703;0.016949;0.000000;-0.568990;16.22573;6.000000;0.004857;0.000000;0.001018;0.000000;0.004297;0.104131;
0.652;0.4100;0.025005;0.008030;0.016976;0.000000;-0.571466;16.39647;6.000000;0.004883;0.000000;0.001018;0.000000;0.004445;0.105063;
0.746;0.4200;0.025369;0.008365;0.017004;0.000000;-0.573941;16.55576;6.000000;0.004912;0.000000;0.001018;0.000000;0.004596;0.105996;
0.840;0.4300;0.025743;0.008708;0.017035;0.000000;-0.576417;16.70381;6.000000;0.004943;0.000000;0.001018;0.000000;0.004749;0.106929;
0.934;0.4400;0.026127;0.009059;0.017068;0.000000;-0.578893;16.84085;6.000000;0.004976;0.000000;0.001018;0.000000;0.004904;0.107862;
1.028;0.4500;0.026522;0.009419;0.017103;0.000000;-0.581368;16.96709;6.000000;0.005011;0.000000;0.001018;0.000000;0.005061;0.108794;
