# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M083_design_000_plot.csv
# Clean Polar
# Mach Number 0.830000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-4.640;-0.3000;0.022720;0.005659;0.017032;0.000029;0.040540;-13.20428;0.000000;0.004943;0.000000;0.001071;0.000029;0.002757;-0.057715;
-4.561;-0.2900;0.022461;0.005410;0.017021;0.000030;0.037911;-12.91138;0.000000;0.004933;0.000000;0.001071;0.000030;0.002662;-0.056884;
-4.481;-0.2800;0.022210;0.005168;0.017012;0.000030;0.035283;-12.60698;0.000000;0.004924;0.000000;0.001071;0.000030;0.002568;-0.056054;
-4.401;-0.2700;0.021967;0.004933;0.017004;0.000030;0.032654;-12.29105;0.000000;0.004916;0.000000;0.001071;0.000030;0.002475;-0.055224;
-4.322;-0.2600;0.021733;0.004706;0.016996;0.000031;0.030026;-11.96361;0.000000;0.004908;0.000000;0.001071;0.000031;0.002385;-0.054394;
-4.242;-0.2500;0.021506;0.004485;0.016990;0.000031;0.027397;-11.62468;0.000000;0.004902;0.000000;0.001071;0.000031;0.002295;-0.053563;
-4.163;-0.2400;0.021287;0.004272;0.016984;0.000031;0.024768;-11.27430;0.000000;0.004896;0.000000;0.001071;0.000031;0.002208;-0.052733;
-4.083;-0.2300;0.021077;0.004066;0.016979;0.000032;0.022140;-10.91255;0.000000;0.004890;0.000000;0.001071;0.000032;0.002122;-0.051903;
-4.003;-0.2200;0.020874;0.003868;0.016974;0.000032;0.019511;-10.53953;0.000000;0.004886;0.000000;0.001071;0.000032;0.002037;-0.051072;
-3.924;-0.2100;0.020679;0.003676;0.016970;0.000032;0.016883;-10.15535;0.000000;0.004882;0.000000;0.001071;0.000032;0.001954;-0.050233;
-3.844;-0.2000;0.020491;0.003492;0.016967;0.000033;0.014254;-9.76015;0.000000;0.004878;0.000000;0.001071;0.000033;0.001872;-0.049394;
-3.765;-0.1900;0.020312;0.003315;0.016964;0.000033;0.011626;-9.35411;0.000000;0.004876;0.000000;0.001071;0.000033;0.001791;-0.048555;
-3.685;-0.1800;0.020140;0.003145;0.016961;0.000034;0.008997;-8.93743;0.000000;0.004873;0.000000;0.001071;0.000034;0.001712;-0.047716;
-3.605;-0.1700;0.019976;0.002983;0.016959;0.000034;0.006369;-8.51032;0.000000;0.004871;0.000000;0.001071;0.000034;0.001635;-0.046877;
-3.526;-0.1600;0.019819;0.002828;0.016957;0.000034;0.003740;-8.07303;0.000000;0.004869;0.000000;0.001071;0.000034;0.001559;-0.046038;
-3.446;-0.1500;0.019670;0.002680;0.016956;0.000035;0.001111;-7.62585;0.000000;0.004868;0.000000;0.001071;0.000035;0.001485;-0.045199;
-3.367;-0.1400;0.019528;0.002539;0.016954;0.000035;-0.001517;-7.16908;0.000000;0.004866;0.000000;0.001071;0.000035;0.001413;-0.044360;
-3.287;-0.1300;0.019394;0.002405;0.016953;0.000035;-0.004146;-6.70305;0.000000;0.004865;0.000000;0.001071;0.000035;0.001342;-0.043521;
-3.207;-0.1200;0.019267;0.002279;0.016953;0.000036;-0.006774;-6.22812;0.000000;0.004865;0.000000;0.001071;0.000036;0.001273;-0.042681;
-3.128;-0.1100;0.019148;0.002160;0.016952;0.000036;-0.009403;-5.74467;0.000000;0.004864;0.000000;0.001071;0.000036;0.001205;-0.041842;
-3.048;-0.1000;0.019036;0.002048;0.016952;0.000037;-0.012031;-5.25312;0.000000;0.004863;0.000000;0.001071;0.000037;0.001139;-0.041003;
-2.969;-0.0900;0.018932;0.001943;0.016951;0.000037;-0.014660;-4.75391;0.000000;0.004863;0.000000;0.001071;0.000037;0.001075;-0.040164;
-2.889;-0.0800;0.018835;0.001846;0.016951;0.000037;-0.017288;-4.24750;0.000000;0.004863;0.000000;0.001071;0.000037;0.001012;-0.039325;
-2.809;-0.0700;0.018745;0.001756;0.016951;0.000038;-0.019917;-3.73437;0.000000;0.004863;0.000000;0.001071;0.000038;0.000951;-0.038486;
-2.730;-0.0600;0.018662;0.001673;0.016951;0.000038;-0.022545;-3.21504;0.000000;0.004863;0.000000;0.001071;0.000038;0.000892;-0.037647;
-2.650;-0.0500;0.018587;0.001598;0.016951;0.000039;-0.025174;-2.69004;0.000000;0.004863;0.000000;0.001071;0.000039;0.000834;-0.036808;
-2.571;-0.0400;0.018519;0.001529;0.016951;0.000039;-0.027803;-2.15993;0.000000;0.004863;0.000000;0.001071;0.000039;0.000778;-0.035969;
-2.491;-0.0300;0.018459;0.001468;0.016951;0.000040;-0.030431;-1.62527;0.000000;0.004863;0.000000;0.001071;0.000040;0.000723;-0.035129;
-2.411;-0.0200;0.018405;0.001415;0.016951;0.000040;-0.033060;-1.08665;0.000000;0.004862;0.000000;0.001071;0.000040;0.000670;-0.034290;
-2.332;-0.0100;0.018359;0.001368;0.016951;0.000040;-0.035688;-0.54469;0.000000;0.004862;0.000000;0.001071;0.000040;0.000619;-0.033451;
-2.252;0.0000;0.018320;0.001329;0.016951;0.000041;-0.038317;0.00000;0.000000;0.004862;0.000000;0.001071;0.000041;0.000569;-0.032612;
-2.173;0.0100;0.018289;0.001297;0.016951;0.000041;-0.040945;0.54679;0.000000;0.004862;0.000000;0.001071;0.000041;0.000521;-0.031773;
-2.093;0.0200;0.018264;0.001272;0.016951;0.000042;-0.043574;1.09502;0.000000;0.004862;0.000000;0.001071;0.000042;0.000474;-0.030934;
-2.014;0.0300;0.018247;0.001255;0.016951;0.000042;-0.046202;1.64407;0.000000;0.004863;0.000000;0.001071;0.000042;0.000429;-0.030095;
-1.934;0.0400;0.018238;0.001244;0.016951;0.000043;-0.048831;2.19326;0.000000;0.004863;0.000000;0.001071;0.000043;0.000386;-0.029250;
-1.854;0.0500;0.018235;0.001242;0.016951;0.000043;-0.051459;2.74193;0.000000;0.004863;0.000000;0.001071;0.000043;0.000344;-0.028405;
-1.775;0.0600;0.018240;0.001246;0.016951;0.000044;-0.054088;3.28943;0.000000;0.004863;0.000000;0.001071;0.000044;0.000303;-0.027559;
-1.695;0.0700;0.018252;0.001258;0.016951;0.000044;-0.056717;3.83510;0.000000;0.004863;0.000000;0.001071;0.000044;0.000264;-0.026714;
-1.616;0.0800;0.018272;0.001277;0.016951;0.000044;-0.059345;4.37827;0.000000;0.004863;0.000000;0.001071;0.000044;0.000227;-0.025869;
