# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-3.694;0.9500;0.088686;0.404728;10.711969;-6.000000;
-3.584;0.9600;0.089237;0.402373;10.757833;-6.000000;
-3.474;0.9700;0.089799;0.400019;10.801909;-6.000000;
-3.364;0.9800;0.090371;0.397664;10.844214;-6.000000;
-3.254;0.9900;0.090953;0.395309;10.884767;-6.000000;
-3.144;1.0000;0.091545;0.392955;10.923589;-6.000000;
-3.034;1.0100;0.092147;0.390600;10.960700;-6.000000;
-2.923;1.0200;0.092760;0.388245;10.996122;-6.000000;
-2.813;1.0300;0.093383;0.385890;11.029875;-6.000000;
-2.703;1.0400;0.094016;0.383536;11.061982;-6.000000;
-2.593;1.0500;0.094659;0.381181;11.092465;-6.000000;
-2.483;1.0600;0.095312;0.378826;11.121348;-6.000000;
-2.373;1.0700;0.095976;0.376471;11.148655;-6.000000;
-2.263;1.0800;0.096649;0.374117;11.174408;-6.000000;
-2.153;1.0900;0.097333;0.371762;11.198633;-6.000000;
-2.043;1.1000;0.098027;0.369407;11.221353;-6.000000;
-1.932;1.1100;0.098732;0.367052;11.242594;-6.000000;
-1.822;1.1200;0.099446;0.364698;11.262380;-6.000000;
-1.712;1.1300;0.100171;0.362343;11.280736;-6.000000;
-1.602;1.1400;0.100906;0.359988;11.297688;-6.000000;
-1.492;1.1500;0.101651;0.357633;11.313260;-6.000000;
-1.382;1.1600;0.102406;0.355279;11.327479;-6.000000;
-1.272;1.1700;0.103171;0.352924;11.340370;-6.000000;
-1.162;1.1800;0.103947;0.350569;11.351959;-6.000000;
-1.052;1.1900;0.104733;0.348215;11.362270;-6.000000;
-0.941;1.2000;0.105529;0.345860;11.371330;-6.000000;
-0.831;1.2100;0.106335;0.343505;11.379164;-6.000000;
-0.721;1.2200;0.107151;0.341150;11.385797;-6.000000;
-0.611;1.2300;0.107978;0.338796;11.391255;-6.000000;
-0.501;1.2400;0.108814;0.336441;11.395564;-6.000000;
-0.391;1.2500;0.109661;0.334086;11.398747;-6.000000;
-0.281;1.2600;0.110518;0.331731;11.400831;-6.000000;
-0.171;1.2700;0.111386;0.329377;11.401839;-6.000000;
-0.061;1.2800;0.112263;0.327022;11.401798;-6.000000;
0.050;1.2900;0.113151;0.324667;11.400730;-6.000000;
0.160;1.3000;0.114048;0.322312;11.398661;-6.000000;
0.270;1.3100;0.114957;0.319958;11.395614;-6.000000;
0.380;1.3200;0.115875;0.317603;11.391613;-6.000000;
