# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_takeoff_landing_gear_retracted_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
3.625;1.4800;0.087803;-0.532948;16.855985;6.000000;
3.735;1.4900;0.089024;-0.535202;16.737128;6.000000;
3.846;1.5000;0.090255;-0.537455;16.619663;6.000000;
3.956;1.5100;0.091495;-0.539709;16.503572;6.000000;
4.067;1.5200;0.092746;-0.541962;16.388838;6.000000;
4.177;1.5300;0.094007;-0.544215;16.275443;6.000000;
4.288;1.5400;0.095277;-0.546469;16.163368;6.000000;
4.398;1.5500;0.096558;-0.548722;16.052597;6.000000;
4.509;1.5600;0.097848;-0.550975;15.943111;6.000000;
4.620;1.5700;0.099148;-0.553229;15.834894;6.000000;
4.730;1.5800;0.100458;-0.555482;15.727927;6.000000;
4.841;1.5900;0.101778;-0.557736;15.622195;6.000000;
4.951;1.6000;0.103108;-0.559989;15.517680;6.000000;
5.062;1.6100;0.104448;-0.562242;15.414364;6.000000;
5.172;1.6200;0.105798;-0.564496;15.312233;6.000000;
5.283;1.6300;0.107157;-0.566749;15.211269;6.000000;
5.393;1.6400;0.108527;-0.569002;15.111455;6.000000;
5.504;1.6500;0.109906;-0.571256;15.012777;6.000000;
5.614;1.6600;0.111296;-0.573509;14.915218;6.000000;
5.725;1.6700;0.112695;-0.575763;14.818762;6.000000;
5.836;1.6800;0.114104;-0.578016;14.723394;6.000000;
5.946;1.6900;0.115523;-0.580269;14.629099;6.000000;
6.057;1.7000;0.116952;-0.582523;14.535862;6.000000;
6.167;1.7100;0.118391;-0.584776;14.443667;6.000000;
6.278;1.7200;0.119840;-0.587029;14.352500;6.000000;
6.388;1.7300;0.121298;-0.589283;14.262347;6.000000;
6.499;1.7400;0.122767;-0.591536;14.173193;6.000000;
6.609;1.7500;0.124245;-0.593790;14.085023;6.000000;
6.720;1.7600;0.125734;-0.596043;13.997825;6.000000;
6.830;1.7700;0.127232;-0.598296;13.911585;6.000000;
6.941;1.7800;0.128740;-0.600550;13.826288;6.000000;
7.051;1.7900;0.130258;-0.602803;13.741922;6.000000;
7.162;1.8000;0.131786;-0.605056;13.658473;6.000000;
7.273;1.8100;0.133324;-0.607310;13.575929;6.000000;
7.383;1.8200;0.134872;-0.609563;13.494276;6.000000;
7.494;1.8300;0.136430;-0.611817;13.413502;6.000000;
7.604;1.8400;0.137997;-0.614070;13.333596;6.000000;
7.715;1.8500;0.139575;-0.616323;13.254544;6.000000;
7.825;1.8600;0.141162;-0.618577;13.176334;6.000000;
7.936;1.8700;0.142759;-0.620830;13.098955;6.000000;
8.046;1.8800;0.144367;-0.623083;13.022395;6.000000;
8.157;1.8900;0.145984;-0.625337;12.946643;6.000000;
8.267;1.9000;0.147611;-0.627590;12.871687;6.000000;
8.378;1.9100;0.149248;-0.629844;12.797516;6.000000;
8.489;1.9200;0.150895;-0.632097;12.724120;6.000000;
8.599;1.9300;0.152551;-0.634350;12.651487;6.000000;
8.710;1.9400;0.154218;-0.636604;12.579606;6.000000;
8.820;1.9500;0.155894;-0.638857;12.508468;6.000000;
8.931;1.9600;0.157581;-0.641110;12.438063;6.000000;
9.041;1.9700;0.159277;-0.643364;12.368379;6.000000;
9.152;1.9800;0.160983;-0.645617;12.299407;6.000000;
9.262;1.9900;0.162700;-0.647871;12.231138;6.000000;
9.373;2.0000;0.164426;-0.650124;12.163561;6.000000;
9.483;2.0100;0.166161;-0.652377;12.096667;6.000000;
9.594;2.0200;0.167907;-0.654631;12.030446;6.000000;
9.705;2.0300;0.169663;-0.656884;11.964891;6.000000;
9.815;2.0400;0.171429;-0.659137;11.899990;6.000000;
9.926;2.0500;0.173204;-0.661391;11.835737;6.000000;
10.036;2.0600;0.174990;-0.663644;11.772121;6.000000;
10.147;2.0700;0.176785;-0.665898;11.709134;6.000000;
10.257;2.0800;0.178590;-0.668151;11.646768;6.000000;
10.368;2.0900;0.180405;-0.670404;11.585014;6.000000;
10.478;2.1000;0.182231;-0.672658;11.523864;6.000000;
10.589;2.1100;0.184066;-0.674911;11.463310;6.000000;
10.699;2.1200;0.185910;-0.677164;11.403344;6.000000;
10.810;2.1300;0.187765;-0.679418;11.343958;6.000000;
10.920;2.1400;0.189630;-0.681671;11.285145;6.000000;
11.031;2.1500;0.191504;-0.683925;11.226896;6.000000;
11.142;2.1600;0.193389;-0.686178;11.169205;6.000000;
11.252;2.1700;0.195283;-0.688431;11.112063;6.000000;
11.363;2.1800;0.197188;-0.690685;11.055465;6.000000;
11.473;2.1900;0.199102;-0.692938;10.999402;6.000000;
11.584;2.2000;0.201026;-0.695191;10.943867;6.000000;
11.694;2.2100;0.202960;-0.697445;10.888855;6.000000;
11.805;2.2200;0.204904;-0.699698;10.834357;6.000000;
11.915;2.2300;0.206858;-0.701952;10.780367;6.000000;
12.026;2.2400;0.208821;-0.704205;10.726880;6.000000;
12.136;2.2500;0.210795;-0.706458;10.673887;6.000000;
12.247;2.2600;0.212778;-0.708712;10.621383;6.000000;
12.358;2.2700;0.214772;-0.710965;10.569361;6.000000;
12.468;2.2800;0.216775;-0.713218;10.517816;6.000000;
12.579;2.2900;0.218788;-0.715472;10.466741;6.000000;
12.689;2.3000;0.220811;-0.717725;10.416130;6.000000;
12.800;2.3100;0.222844;-0.719979;10.365978;6.000000;
12.910;2.3200;0.224887;-0.722232;10.316278;6.000000;
13.021;2.3300;0.226940;-0.724485;10.267025;6.000000;
13.131;2.3400;0.229003;-0.726739;10.218213;6.000000;
13.242;2.3500;0.231076;-0.728992;10.169836;6.000000;
13.352;2.3600;0.233158;-0.731245;10.121890;6.000000;
13.463;2.3700;0.235250;-0.733499;10.074369;6.000000;
13.573;2.3800;0.237353;-0.735752;10.027267;6.000000;
13.684;2.3900;0.239465;-0.738006;9.980580;6.000000;
13.795;2.4000;0.241587;-0.740259;9.934301;6.000000;
13.905;2.4100;0.243719;-0.742512;9.888427;6.000000;
14.016;2.4200;0.245861;-0.744766;9.842952;6.000000;
14.126;2.4300;0.248013;-0.747019;9.797872;6.000000;
14.237;2.4400;0.250175;-0.749272;9.753181;6.000000;
14.347;2.4500;0.252346;-0.751526;9.708874;6.000000;
14.458;2.4600;0.254528;-0.753779;9.664948;6.000000;
14.568;2.4700;0.256719;-0.756033;9.621397;6.000000;
14.679;2.4800;0.258921;-0.758286;9.578217;6.000000;
