# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M073_design_-600_plot.csv
# Clean Polar
# Mach Number 0.730000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
1.099;0.2700;0.024578;0.007187;0.017391;0.000000;0.366532;10.98550;-6.000000;0.004972;0.000000;0.001091;0.000000;0.001502;-0.109233;
1.185;0.2800;0.024714;0.007315;0.017400;0.000000;0.363890;11.32955;-6.000000;0.004981;0.000000;0.001091;0.000000;0.001379;-0.108335;
1.271;0.2900;0.024859;0.007451;0.017409;0.000000;0.361248;11.66557;-6.000000;0.004990;0.000000;0.001091;0.000000;0.001258;-0.107438;
1.358;0.3000;0.025014;0.007595;0.017419;0.000000;0.358606;11.99331;-6.000000;0.005000;0.000000;0.001091;0.000000;0.001138;-0.106541;
1.444;0.3100;0.025178;0.007747;0.017430;0.000000;0.355964;12.31249;-6.000000;0.005012;0.000000;0.001091;0.000000;0.001021;-0.105644;
1.530;0.3200;0.025351;0.007908;0.017443;0.000000;0.353322;12.62290;-6.000000;0.005024;0.000000;0.001091;0.000000;0.000905;-0.104747;
1.616;0.3300;0.025533;0.008077;0.017457;0.000000;0.350680;12.92431;-6.000000;0.005038;0.000000;0.001091;0.000000;0.000792;-0.103849;
1.702;0.3400;0.025725;0.008254;0.017472;0.000000;0.348038;13.21652;-6.000000;0.005053;0.000000;0.001091;0.000000;0.000680;-0.102952;
1.789;0.3500;0.025927;0.008439;0.017488;0.000000;0.345396;13.49938;-6.000000;0.005069;0.000000;0.001091;0.000000;0.000569;-0.102055;
1.875;0.3600;0.026139;0.008633;0.017506;0.000000;0.342754;13.77270;-6.000000;0.005087;0.000000;0.001091;0.000000;0.000461;-0.101158;
