# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M063_design_600_plot.csv
# Clean Polar
# Mach Number 0.630000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-5.055;-0.2000;0.020180;0.002456;0.017724;0.000000;-0.427084;-9.91082;6.000000;0.004982;0.000000;0.001086;0.000000;-0.000854;0.048774;
-4.963;-0.1900;0.020038;0.002317;0.017721;0.000000;-0.429582;-9.48210;6.000000;0.004979;0.000000;0.001086;0.000000;-0.000830;0.049715;
-4.871;-0.1800;0.019904;0.002185;0.017718;0.000000;-0.432079;-9.04358;6.000000;0.004976;0.000000;0.001086;0.000000;-0.000804;0.050657;
-4.778;-0.1700;0.019778;0.002061;0.017716;0.000000;-0.434577;-8.59562;6.000000;0.004974;0.000000;0.001086;0.000000;-0.000775;0.051598;
-4.686;-0.1600;0.019659;0.001945;0.017714;0.000000;-0.437074;-8.13860;6.000000;0.004972;0.000000;0.001086;0.000000;-0.000745;0.052539;
-4.593;-0.1500;0.019549;0.001836;0.017713;0.000000;-0.439572;-7.67294;6.000000;0.004971;0.000000;0.001086;0.000000;-0.000712;0.053481;
-4.501;-0.1400;0.019447;0.001735;0.017712;0.000000;-0.442069;-7.19906;6.000000;0.004969;0.000000;0.001086;0.000000;-0.000677;0.054422;
-4.408;-0.1300;0.019353;0.001642;0.017711;0.000000;-0.444567;-6.71744;6.000000;0.004968;0.000000;0.001086;0.000000;-0.000640;0.055363;
-4.316;-0.1200;0.019266;0.001556;0.017710;0.000000;-0.447064;-6.22856;6.000000;0.004968;0.000000;0.001086;0.000000;-0.000601;0.056305;
-4.224;-0.1100;0.019187;0.001478;0.017709;0.000000;-0.449562;-5.73293;6.000000;0.004967;0.000000;0.001086;0.000000;-0.000560;0.057246;
-4.131;-0.1000;0.019117;0.001408;0.017709;0.000000;-0.452059;-5.23108;6.000000;0.004967;0.000000;0.001086;0.000000;-0.000516;0.058188;
-4.039;-0.0900;0.019053;0.001345;0.017708;0.000000;-0.454556;-4.72357;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000471;0.059129;
-3.946;-0.0800;0.018998;0.001290;0.017708;0.000000;-0.457054;-4.21096;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000423;0.060068;
-3.854;-0.0700;0.018950;0.001242;0.017708;0.000000;-0.459551;-3.69385;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000374;0.061006;
-3.761;-0.0600;0.018911;0.001203;0.017708;0.000000;-0.462049;-3.17283;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000322;0.061945;
-3.669;-0.0500;0.018878;0.001170;0.017708;0.000000;-0.464546;-2.64853;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000268;0.062883;
-3.577;-0.0400;0.018854;0.001146;0.017708;0.000000;-0.467044;-2.12158;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000212;0.063821;
-3.484;-0.0300;0.018837;0.001129;0.017708;0.000000;-0.469541;-1.59260;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000154;0.064759;
-3.392;-0.0200;0.018828;0.001120;0.017708;0.000000;-0.472039;-1.06224;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000094;0.065698;
-3.299;-0.0100;0.018827;0.001119;0.017708;0.000000;-0.474536;-0.53116;6.000000;0.004966;0.000000;0.001086;0.000000;-0.000032;0.066636;
-3.207;0.0000;0.018833;0.001125;0.017708;0.000000;-0.477034;0.00000;6.000000;0.004966;0.000000;0.001086;0.000000;0.000032;0.067574;
-3.115;0.0100;0.018847;0.001139;0.017708;0.000000;-0.479531;0.53059;6.000000;0.004966;0.000000;0.001086;0.000000;0.000099;0.068512;
-3.022;0.0200;0.018869;0.001161;0.017708;0.000000;-0.482029;1.05997;6.000000;0.004966;0.000000;0.001086;0.000000;0.000167;0.069451;
-2.930;0.0300;0.018898;0.001190;0.017708;0.000000;-0.484526;1.58748;6.000000;0.004966;0.000000;0.001086;0.000000;0.000238;0.070389;
-2.837;0.0400;0.018935;0.001227;0.017708;0.000000;-0.487023;2.11250;6.000000;0.004966;0.000000;0.001086;0.000000;0.000311;0.071327;
-2.745;0.0500;0.018980;0.001272;0.017708;0.000000;-0.489521;2.63439;6.000000;0.004966;0.000000;0.001086;0.000000;0.000386;0.072265;
-2.652;0.0600;0.019032;0.001324;0.017708;0.000000;-0.492018;3.15255;6.000000;0.004966;0.000000;0.001086;0.000000;0.000463;0.073204;
-2.560;0.0700;0.019092;0.001384;0.017708;0.000000;-0.494516;3.66637;6.000000;0.004966;0.000000;0.001086;0.000000;0.000542;0.074142;
-2.468;0.0800;0.019160;0.001452;0.017708;0.000000;-0.497013;4.17527;6.000000;0.004966;0.000000;0.001086;0.000000;0.000623;0.075080;
-2.375;0.0900;0.019236;0.001528;0.017708;0.000000;-0.499511;4.67867;6.000000;0.004966;0.000000;0.001086;0.000000;0.000707;0.076018;
-2.283;0.1000;0.019320;0.001611;0.017709;0.000000;-0.502008;5.17603;6.000000;0.004967;0.000000;0.001086;0.000000;0.000792;0.076957;
-2.190;0.1100;0.019411;0.001702;0.017709;0.000000;-0.504506;5.66682;6.000000;0.004967;0.000000;0.001086;0.000000;0.000880;0.077895;
-2.098;0.1200;0.019511;0.001801;0.017710;0.000000;-0.507003;6.15053;6.000000;0.004968;0.000000;0.001086;0.000000;0.000970;0.078833;
-2.005;0.1300;0.019618;0.001907;0.017711;0.000000;-0.509501;6.62668;6.000000;0.004968;0.000000;0.001086;0.000000;0.001061;0.079772;
-1.913;0.1400;0.019733;0.002021;0.017712;0.000000;-0.511998;7.09480;6.000000;0.004969;0.000000;0.001086;0.000000;0.001155;0.080704;
-1.821;0.1500;0.019856;0.002143;0.017713;0.000000;-0.514496;7.55428;6.000000;0.004971;0.000000;0.001086;0.000000;0.001250;0.081637;
-1.728;0.1600;0.019989;0.002275;0.017714;0.000000;-0.516993;8.00441;6.000000;0.004972;0.000000;0.001086;0.000000;0.001348;0.082569;
-1.636;0.1700;0.020129;0.002413;0.017716;0.000000;-0.519490;8.44538;6.000000;0.004974;0.000000;0.001086;0.000000;0.001447;0.083502;
-1.543;0.1800;0.020277;0.002559;0.017718;0.000000;-0.521988;8.87684;6.000000;0.004976;0.000000;0.001086;0.000000;0.001549;0.084434;
-1.451;0.1900;0.020433;0.002713;0.017721;0.000000;-0.524485;9.29849;6.000000;0.004979;0.000000;0.001086;0.000000;0.001653;0.085367;
-1.358;0.2000;0.020597;0.002873;0.017724;0.000000;-0.526983;9.71002;6.000000;0.004982;0.000000;0.001086;0.000000;0.001759;0.086299;
-1.266;0.2100;0.020769;0.003042;0.017727;0.000000;-0.529480;10.11116;6.000000;0.004985;0.000000;0.001086;0.000000;0.001867;0.087232;
-1.174;0.2200;0.020949;0.003218;0.017731;0.000000;-0.531978;10.50168;6.000000;0.004989;0.000000;0.001086;0.000000;0.001977;0.088164;
-1.081;0.2300;0.021137;0.003401;0.017736;0.000000;-0.534475;10.88135;6.000000;0.004993;0.000000;0.001086;0.000000;0.002089;0.089097;
-0.989;0.2400;0.021333;0.003592;0.017741;0.000000;-0.536973;11.24999;6.000000;0.004999;0.000000;0.001086;0.000000;0.002203;0.090029;
-0.896;0.2500;0.021538;0.003791;0.017747;0.000000;-0.539470;11.60741;6.000000;0.005005;0.000000;0.001086;0.000000;0.002320;0.090962;
-0.804;0.2600;0.021751;0.003997;0.017754;0.000000;-0.541968;11.95349;6.000000;0.005011;0.000000;0.001086;0.000000;0.002438;0.091894;
-0.712;0.2700;0.021972;0.004212;0.017761;0.000000;-0.544465;12.28809;6.000000;0.005019;0.000000;0.001086;0.000000;0.002558;0.092827;
-0.619;0.2800;0.022203;0.004433;0.017769;0.000000;-0.546963;12.61113;6.000000;0.005027;0.000000;0.001086;0.000000;0.002681;0.093759;
-0.527;0.2900;0.022441;0.004663;0.017779;0.000000;-0.549460;12.92253;6.000000;0.005036;0.000000;0.001086;0.000000;0.002806;0.094692;
-0.434;0.3000;0.022689;0.004900;0.017789;0.000000;-0.551957;13.22225;6.000000;0.005047;0.000000;0.001086;0.000000;0.002932;0.095624;
-0.342;0.3100;0.022946;0.005145;0.017800;0.000000;-0.554455;13.51025;6.000000;0.005058;0.000000;0.001086;0.000000;0.003061;0.096557;
-0.249;0.3200;0.023211;0.005398;0.017813;0.000000;-0.556952;13.78653;6.000000;0.005070;0.000000;0.001086;0.000000;0.003192;0.097489;
-0.157;0.3300;0.023486;0.005659;0.017826;0.000000;-0.559450;14.05111;6.000000;0.005084;0.000000;0.001086;0.000000;0.003325;0.098422;
-0.065;0.3400;0.023770;0.005928;0.017841;0.000000;-0.561947;14.30402;6.000000;0.005099;0.000000;0.001086;0.000000;0.003460;0.099354;
0.028;0.3500;0.024063;0.006205;0.017858;0.000000;-0.564445;14.54532;6.000000;0.005116;0.000000;0.001086;0.000000;0.003597;0.100285;
0.120;0.3600;0.024365;0.006490;0.017876;0.000000;-0.566942;14.77508;6.000000;0.005133;0.000000;0.001086;0.000000;0.003735;0.101210;
0.213;0.3700;0.024678;0.006782;0.017895;0.000000;-0.569440;14.99339;6.000000;0.005153;0.000000;0.001086;0.000000;0.003875;0.102134;
0.305;0.3800;0.024999;0.007083;0.017916;0.000000;-0.571937;15.20035;6.000000;0.005174;0.000000;0.001086;0.000000;0.004018;0.103058;
0.398;0.3900;0.025331;0.007392;0.017939;0.000000;-0.574435;15.39608;6.000000;0.005197;0.000000;0.001086;0.000000;0.004162;0.103982;
0.490;0.4000;0.025673;0.007709;0.017964;0.000000;-0.576932;15.58073;6.000000;0.005222;0.000000;0.001086;0.000000;0.004308;0.104906;
0.582;0.4100;0.026024;0.008034;0.017990;0.000000;-0.579430;15.75443;6.000000;0.005248;0.000000;0.001086;0.000000;0.004456;0.105830;
0.675;0.4200;0.026386;0.008367;0.018019;0.000000;-0.581927;15.91736;6.000000;0.005277;0.000000;0.001086;0.000000;0.004607;0.106754;
0.767;0.4300;0.026758;0.008709;0.018050;0.000000;-0.584424;16.06968;6.000000;0.005307;0.000000;0.001086;0.000000;0.004759;0.107678;
0.860;0.4400;0.027141;0.009058;0.018083;0.000000;-0.586922;16.21158;6.000000;0.005340;0.000000;0.001086;0.000000;0.004913;0.108602;
0.952;0.4500;0.027534;0.009416;0.018118;0.000000;-0.589419;16.34324;6.000000;0.005376;0.000000;0.001086;0.000000;0.005070;0.109526;
1.045;0.4600;0.027938;0.009783;0.018156;0.000000;-0.591917;16.46487;6.000000;0.005413;0.000000;0.001086;0.000000;0.005228;0.110451;
1.137;0.4700;0.028353;0.010157;0.018196;0.000000;-0.594414;16.57668;6.000000;0.005453;0.000000;0.001086;0.000000;0.005389;0.111375;
1.229;0.4800;0.028779;0.010540;0.018239;0.000000;-0.596912;16.67888;6.000000;0.005496;0.000000;0.001086;0.000000;0.005551;0.112299;
1.322;0.4900;0.029216;0.010932;0.018284;0.000000;-0.599409;16.77170;6.000000;0.005542;0.000000;0.001086;0.000000;0.005716;0.113223;
1.414;0.5000;0.029664;0.011331;0.018333;0.000000;-0.601907;16.85535;6.000000;0.005591;0.000000;0.001086;0.000000;0.005883;0.114147;
1.507;0.5100;0.030124;0.011740;0.018384;0.000000;-0.604404;16.93007;6.000000;0.005642;0.000000;0.001086;0.000000;0.006052;0.115071;
1.599;0.5200;0.030595;0.012156;0.018439;0.000000;-0.606902;16.99610;6.000000;0.005697;0.000000;0.001086;0.000000;0.006222;0.115995;
1.691;0.5300;0.031078;0.012581;0.018497;0.000000;-0.609399;17.05366;6.000000;0.005755;0.000000;0.001086;0.000000;0.006395;0.116919;
1.784;0.5400;0.031573;0.013015;0.018558;0.000000;-0.611897;17.10300;6.000000;0.005816;0.000000;0.001086;0.000000;0.006570;0.117843;
1.876;0.5500;0.032081;0.013458;0.018623;0.000000;-0.614394;17.14436;6.000000;0.005881;0.000000;0.001086;0.000000;0.006747;0.118767;
1.969;0.5600;0.032600;0.013909;0.018691;0.000000;-0.616891;17.17798;6.000000;0.005949;0.000000;0.001086;0.000000;0.006926;0.119692;
2.061;0.5700;0.033132;0.014368;0.018763;0.000000;-0.619389;17.20410;6.000000;0.006021;0.000000;0.001086;0.000000;0.007106;0.120611;
2.154;0.5800;0.033676;0.014836;0.018839;0.000000;-0.621886;17.22296;6.000000;0.006097;0.000000;0.001086;0.000000;0.007287;0.121525;
2.246;0.5900;0.034233;0.015313;0.018920;0.000000;-0.624384;17.23480;6.000000;0.006177;0.000000;0.001086;0.000000;0.007470;0.122438;
2.338;0.6000;0.034803;0.015799;0.019004;0.000000;-0.626881;17.23985;6.000000;0.006262;0.000000;0.001086;0.000000;0.007655;0.123351;
2.431;0.6100;0.035386;0.016294;0.019092;0.000000;-0.629379;17.23837;6.000000;0.006350;0.000000;0.001086;0.000000;0.007842;0.124264;
2.523;0.6200;0.036024;0.016797;0.019185;0.000042;-0.631876;17.21057;6.000000;0.006443;0.000042;0.001086;0.000000;0.008031;0.125177;
2.616;0.6300;0.036708;0.017309;0.019283;0.000116;-0.634374;17.16239;6.000000;0.006541;0.000116;0.001086;0.000000;0.008222;0.126090;
2.708;0.6400;0.037414;0.017830;0.019386;0.000198;-0.636871;17.10576;6.000000;0.006643;0.000198;0.001086;0.000000;0.008415;0.127003;
2.801;0.6500;0.038144;0.018360;0.019493;0.000291;-0.639369;17.04077;6.000000;0.006751;0.000291;0.001086;0.000000;0.008610;0.127916;
2.893;0.6600;0.038898;0.018899;0.019605;0.000393;-0.641866;16.96754;6.000000;0.006863;0.000393;0.001086;0.000000;0.008807;0.128829;
2.985;0.6700;0.039677;0.019447;0.019723;0.000508;-0.644363;16.88616;6.000000;0.006981;0.000508;0.001086;0.000000;0.009005;0.129742;
3.078;0.6800;0.040484;0.020004;0.019846;0.000634;-0.646861;16.79672;6.000000;0.007104;0.000634;0.001086;0.000000;0.009206;0.130655;
3.170;0.6900;0.041319;0.020569;0.019975;0.000775;-0.649358;16.69932;6.000000;0.007232;0.000775;0.001086;0.000000;0.009409;0.131568;
3.263;0.7000;0.042184;0.021144;0.020109;0.000931;-0.651856;16.59405;6.000000;0.007367;0.000931;0.001086;0.000000;0.009614;0.132481;
3.355;0.7100;0.043080;0.021728;0.020249;0.001102;-0.654353;16.48103;6.000000;0.007507;0.001102;0.001086;0.000000;0.009821;0.133394;
3.448;0.7200;0.044009;0.022321;0.020395;0.001292;-0.656851;16.36033;6.000000;0.007653;0.001292;0.001086;0.000000;0.010030;0.134307;
3.540;0.7300;0.044973;0.022924;0.020548;0.001501;-0.659348;16.23208;6.000000;0.007805;0.001501;0.001086;0.000000;0.010241;0.135220;
3.632;0.7400;0.045973;0.023535;0.020706;0.001731;-0.661846;16.09638;6.000000;0.007964;0.001731;0.001086;0.000000;0.010454;0.136133;
3.725;0.7500;0.047012;0.024156;0.020872;0.001984;-0.664343;15.95334;6.000000;0.008130;0.001984;0.001086;0.000000;0.010669;0.137046;
3.817;0.7600;0.048092;0.024786;0.021044;0.002262;-0.666841;15.80309;6.000000;0.008302;0.002262;0.001086;0.000000;0.010886;0.137960;
3.910;0.7700;0.049215;0.025425;0.021223;0.002567;-0.669338;15.64575;6.000000;0.008481;0.002567;0.001086;0.000000;0.011105;0.138873;
4.002;0.7800;0.050383;0.026073;0.021409;0.002900;-0.671836;15.48147;6.000000;0.008667;0.002900;0.001086;0.000000;0.011326;0.139786;
