# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_climb_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-4.183;0.4200;0.017214;0.439529;24.398960;-6.000000;
-4.073;0.4300;0.017429;0.437174;24.671369;-6.000000;
-3.963;0.4400;0.017655;0.434820;24.922740;-6.000000;
-3.853;0.4500;0.017890;0.432465;25.153441;-6.000000;
-3.742;0.4600;0.018136;0.430110;25.363887;-6.000000;
-3.632;0.4700;0.018392;0.427756;25.554542;-6.000000;
-3.522;0.4800;0.018658;0.425401;25.725907;-6.000000;
-3.412;0.4900;0.018935;0.423046;25.878520;-6.000000;
-3.302;0.5000;0.019221;0.420691;26.012947;-6.000000;
-3.192;0.5100;0.019518;0.418337;26.129779;-6.000000;
-3.082;0.5200;0.019825;0.415982;26.229625;-6.000000;
-2.972;0.5300;0.020142;0.413627;26.313110;-6.000000;
-2.862;0.5400;0.020469;0.411272;26.380871;-6.000000;
-2.751;0.5500;0.020807;0.408918;26.433550;-6.000000;
-2.641;0.5600;0.021155;0.406563;26.471793;-6.000000;
-2.531;0.5700;0.021512;0.404208;26.496244;-6.000000;
-2.421;0.5800;0.021881;0.401853;26.507548;-6.000000;
-2.311;0.5900;0.022259;0.399499;26.506341;-6.000000;
-2.201;0.6000;0.022647;0.397144;26.493251;-6.000000;
-2.091;0.6100;0.023046;0.394789;26.468896;-6.000000;
-1.981;0.6200;0.023455;0.392434;26.433883;-6.000000;
-1.871;0.6300;0.023874;0.390080;26.388803;-6.000000;
-1.760;0.6400;0.024303;0.387725;26.334235;-6.000000;
-1.650;0.6500;0.024742;0.385370;26.270739;-6.000000;
-1.540;0.6600;0.025192;0.383016;26.198861;-6.000000;
-1.430;0.6700;0.025652;0.380661;26.119125;-6.000000;
-1.320;0.6800;0.026122;0.378306;26.032040;-6.000000;
-1.210;0.6900;0.026602;0.375951;25.938096;-6.000000;
-1.100;0.7000;0.027092;0.373597;25.837764;-6.000000;
-0.990;0.7100;0.027593;0.371242;25.731494;-6.000000;
-0.880;0.7200;0.028103;0.368887;25.619721;-6.000000;
-0.769;0.7300;0.028624;0.366532;25.502858;-6.000000;
-0.659;0.7400;0.029155;0.364178;25.381299;-6.000000;
-0.549;0.7500;0.029697;0.361823;25.255423;-6.000000;
-0.439;0.7600;0.030248;0.359468;25.125588;-6.000000;
-0.329;0.7700;0.030810;0.357113;24.992136;-6.000000;
-0.219;0.7800;0.031382;0.354759;24.855390;-6.000000;
-0.109;0.7900;0.031964;0.352404;24.715659;-6.000000;
0.001;0.8000;0.032556;0.350049;24.573233;-6.000000;
