# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M079_design_-600_plot.csv
# Clean Polar
# Mach Number 0.790000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-4.545;-0.4000;0.033890;0.016523;0.017367;0.000000;0.563207;-11.80281;-6.000000;0.005142;0.000000;0.001085;0.000000;0.014040;-0.172722;
-4.463;-0.3900;0.033490;0.016148;0.017342;0.000000;0.560518;-11.64518;-6.000000;0.005118;0.000000;0.001085;0.000000;0.013812;-0.171902;
-4.380;-0.3800;0.033099;0.015780;0.017319;0.000000;0.557828;-11.48057;-6.000000;0.005095;0.000000;0.001085;0.000000;0.013585;-0.171082;
-4.298;-0.3700;0.032718;0.015419;0.017298;0.000000;0.555138;-11.30890;-6.000000;0.005074;0.000000;0.001085;0.000000;0.013359;-0.170262;
-4.216;-0.3600;0.032345;0.015066;0.017279;0.000000;0.552449;-11.13010;-6.000000;0.005054;0.000000;0.001085;0.000000;0.013136;-0.169442;
-4.134;-0.3500;0.031981;0.014720;0.017261;0.000000;0.549759;-10.94408;-6.000000;0.005036;0.000000;0.001085;0.000000;0.012913;-0.168622;
-4.051;-0.3400;0.031626;0.014381;0.017244;0.000000;0.547069;-10.75080;-6.000000;0.005020;0.000000;0.001085;0.000000;0.012693;-0.167802;
-3.969;-0.3300;0.031279;0.014050;0.017229;0.000000;0.544379;-10.55018;-6.000000;0.005005;0.000000;0.001085;0.000000;0.012471;-0.166974;
-3.887;-0.3200;0.030941;0.013726;0.017216;0.000000;0.541690;-10.34219;-6.000000;0.004991;0.000000;0.001085;0.000000;0.012248;-0.166133;
-3.805;-0.3100;0.030612;0.013409;0.017203;0.000000;0.539000;-10.12677;-6.000000;0.004979;0.000000;0.001085;0.000000;0.012027;-0.165292;
-3.722;-0.3000;0.030291;0.013099;0.017192;0.000000;0.536310;-9.90389;-6.000000;0.004967;0.000000;0.001085;0.000000;0.011807;-0.164451;
