# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M050_design_000_plot.csv
# Clean Polar
# Mach Number 0.500000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-5.135;-0.3000;0.022017;0.005531;0.016485;0.000000;0.042133;-13.62613;0.000000;0.004556;0.000000;0.000981;0.000000;0.002590;-0.055429;
-5.036;-0.2900;0.021742;0.005268;0.016474;0.000000;0.039741;-13.33851;0.000000;0.004544;0.000000;0.000981;0.000000;0.002490;-0.054496;
-4.937;-0.2800;0.021475;0.005012;0.016462;0.000000;0.037348;-13.03862;0.000000;0.004533;0.000000;0.000981;0.000000;0.002391;-0.053564;
-4.838;-0.2700;0.021216;0.004765;0.016451;0.000000;0.034956;-12.72633;0.000000;0.004522;0.000000;0.000981;0.000000;0.002294;-0.052631;
-4.739;-0.2600;0.020965;0.004524;0.016441;0.000000;0.032563;-12.40155;0.000000;0.004511;0.000000;0.000981;0.000000;0.002199;-0.051698;
-4.641;-0.2500;0.020722;0.004292;0.016430;0.000000;0.030171;-12.06420;0.000000;0.004501;0.000000;0.000981;0.000000;0.002106;-0.050765;
-4.542;-0.2400;0.020488;0.004067;0.016421;0.000000;0.027778;-11.71422;0.000000;0.004491;0.000000;0.000981;0.000000;0.002015;-0.049833;
-4.443;-0.2300;0.020261;0.003850;0.016411;0.000000;0.025386;-11.35161;0.000000;0.004482;0.000000;0.000981;0.000000;0.001926;-0.048900;
-4.344;-0.2200;0.020043;0.003641;0.016402;0.000000;0.022993;-10.97636;0.000000;0.004473;0.000000;0.000981;0.000000;0.001839;-0.047967;
-4.245;-0.2100;0.019833;0.003439;0.016394;0.000000;0.020601;-10.58852;0.000000;0.004464;0.000000;0.000981;0.000000;0.001753;-0.047034;
-4.147;-0.2000;0.019631;0.003245;0.016385;0.000000;0.018208;-10.18816;0.000000;0.004456;0.000000;0.000981;0.000000;0.001670;-0.046102;
-4.048;-0.1900;0.019437;0.003059;0.016378;0.000000;0.015816;-9.77540;0.000000;0.004448;0.000000;0.000981;0.000000;0.001588;-0.045169;
-3.949;-0.1800;0.019251;0.002880;0.016370;0.000000;0.013423;-9.35037;0.000000;0.004441;0.000000;0.000981;0.000000;0.001508;-0.044230;
-3.850;-0.1700;0.019073;0.002709;0.016363;0.000000;0.011031;-8.91325;0.000000;0.004434;0.000000;0.000981;0.000000;0.001429;-0.043287;
-3.751;-0.1600;0.018903;0.002546;0.016357;0.000000;0.008638;-8.46428;0.000000;0.004427;0.000000;0.000981;0.000000;0.001353;-0.042345;
-3.652;-0.1500;0.018741;0.002391;0.016350;0.000000;0.006246;-8.00370;0.000000;0.004421;0.000000;0.000981;0.000000;0.001278;-0.041402;
-3.554;-0.1400;0.018588;0.002243;0.016345;0.000000;0.003854;-7.53182;0.000000;0.004415;0.000000;0.000981;0.000000;0.001205;-0.040460;
-3.455;-0.1300;0.018442;0.002103;0.016339;0.000000;0.001461;-7.04897;0.000000;0.004410;0.000000;0.000981;0.000000;0.001135;-0.039518;
-3.356;-0.1200;0.018305;0.001971;0.016334;0.000000;-0.000931;-6.55554;0.000000;0.004405;0.000000;0.000981;0.000000;0.001066;-0.038575;
-3.257;-0.1100;0.018176;0.001846;0.016330;0.000000;-0.003324;-6.05195;0.000000;0.004400;0.000000;0.000981;0.000000;0.000999;-0.037633;
-3.158;-0.1000;0.018055;0.001730;0.016325;0.000000;-0.005716;-5.53865;0.000000;0.004396;0.000000;0.000981;0.000000;0.000934;-0.036690;
-3.059;-0.0900;0.017942;0.001620;0.016322;0.000000;-0.008109;-5.01615;0.000000;0.004392;0.000000;0.000981;0.000000;0.000871;-0.035748;
-2.961;-0.0800;0.017837;0.001519;0.016318;0.000000;-0.010501;-4.48499;0.000000;0.004389;0.000000;0.000981;0.000000;0.000810;-0.034806;
-2.862;-0.0700;0.017741;0.001425;0.016315;0.000000;-0.012894;-3.94574;0.000000;0.004386;0.000000;0.000981;0.000000;0.000751;-0.033863;
-2.763;-0.0600;0.017652;0.001340;0.016313;0.000000;-0.015286;-3.39902;0.000000;0.004383;0.000000;0.000981;0.000000;0.000693;-0.032921;
-2.664;-0.0500;0.017572;0.001261;0.016310;0.000000;-0.017679;-2.84547;0.000000;0.004381;0.000000;0.000981;0.000000;0.000638;-0.031978;
-2.565;-0.0400;0.017500;0.001191;0.016309;0.000000;-0.020071;-2.28576;0.000000;0.004379;0.000000;0.000981;0.000000;0.000585;-0.031036;
-2.467;-0.0300;0.017436;0.001128;0.016307;0.000000;-0.022464;-1.72062;0.000000;0.004378;0.000000;0.000981;0.000000;0.000534;-0.030094;
-2.368;-0.0200;0.017380;0.001073;0.016306;0.000000;-0.024856;-1.15077;0.000000;0.004377;0.000000;0.000981;0.000000;0.000484;-0.029151;
-2.269;-0.0100;0.017332;0.001026;0.016306;0.000000;-0.027249;-0.57697;0.000000;0.004376;0.000000;0.000981;0.000000;0.000437;-0.028209;
-2.170;0.0000;0.017292;0.000987;0.016305;0.000000;-0.029641;0.00000;0.000000;0.004376;0.000000;0.000981;0.000000;0.000391;-0.027266;
-2.071;0.0100;0.017261;0.000956;0.016306;0.000000;-0.032033;0.57933;0.000000;0.004376;0.000000;0.000981;0.000000;0.000348;-0.026324;
-1.972;0.0200;0.017240;0.000934;0.016306;0.000000;-0.034426;1.16009;0.000000;0.004377;0.000000;0.000981;0.000000;0.000306;-0.025379;
-1.874;0.0300;0.017227;0.000919;0.016307;0.000000;-0.036818;1.74150;0.000000;0.004378;0.000000;0.000981;0.000000;0.000266;-0.024430;
-1.775;0.0400;0.017221;0.000912;0.016309;0.000000;-0.039211;2.32276;0.000000;0.004379;0.000000;0.000981;0.000000;0.000228;-0.023480;
-1.676;0.0500;0.017223;0.000913;0.016310;0.000000;-0.041603;2.90309;0.000000;0.004381;0.000000;0.000981;0.000000;0.000192;-0.022531;
-1.577;0.0600;0.017233;0.000920;0.016313;0.000000;-0.043996;3.48169;0.000000;0.004383;0.000000;0.000981;0.000000;0.000158;-0.021581;
-1.478;0.0700;0.017251;0.000936;0.016315;0.000000;-0.046388;4.05775;0.000000;0.004386;0.000000;0.000981;0.000000;0.000126;-0.020632;
-1.379;0.0800;0.017277;0.000959;0.016318;0.000000;-0.048781;4.63050;0.000000;0.004389;0.000000;0.000981;0.000000;0.000095;-0.019682;
-1.281;0.0900;0.017311;0.000989;0.016322;0.000000;-0.051173;5.19914;0.000000;0.004392;0.000000;0.000981;0.000000;0.000067;-0.018733;
-1.182;0.1000;0.017352;0.001027;0.016325;0.000000;-0.053566;5.76290;0.000000;0.004396;0.000000;0.000981;0.000000;0.000041;-0.017783;
-1.083;0.1100;0.017402;0.001073;0.016330;0.000000;-0.055958;6.32104;0.000000;0.004400;0.000000;0.000981;0.000000;0.000017;-0.016834;
-0.984;0.1200;0.017460;0.001126;0.016334;0.000000;-0.058351;6.87282;0.000000;0.004405;0.000000;0.000981;0.000000;-0.000005;-0.015884;
-0.885;0.1300;0.017526;0.001187;0.016339;0.000000;-0.060743;7.41752;0.000000;0.004410;0.000000;0.000981;0.000000;-0.000026;-0.014935;
-0.787;0.1400;0.017600;0.001256;0.016345;0.000000;-0.063136;7.95445;0.000000;0.004415;0.000000;0.000981;0.000000;-0.000044;-0.013985;
-0.688;0.1500;0.017682;0.001332;0.016350;0.000000;-0.065528;8.48296;0.000000;0.004421;0.000000;0.000981;0.000000;-0.000060;-0.013036;
-0.589;0.1600;0.017773;0.001416;0.016357;0.000000;-0.067920;9.00242;0.000000;0.004427;0.000000;0.000981;0.000000;-0.000075;-0.012086;
-0.490;0.1700;0.017872;0.001509;0.016363;0.000000;-0.070313;9.51223;0.000000;0.004434;0.000000;0.000981;0.000000;-0.000087;-0.011137;
-0.391;0.1800;0.017979;0.001609;0.016370;0.000000;-0.072705;10.01182;0.000000;0.004441;0.000000;0.000981;0.000000;-0.000098;-0.010187;
-0.292;0.1900;0.018094;0.001716;0.016378;0.000000;-0.075098;10.50069;0.000000;0.004448;0.000000;0.000981;0.000000;-0.000106;-0.009238;
-0.194;0.2000;0.018218;0.001832;0.016385;0.000000;-0.077490;10.97833;0.000000;0.004456;0.000000;0.000981;0.000000;-0.000112;-0.008288;
-0.095;0.2100;0.018350;0.001956;0.016394;0.000000;-0.079883;11.44430;0.000000;0.004464;0.000000;0.000981;0.000000;-0.000117;-0.007339;
0.004;0.2200;0.018490;0.002088;0.016402;0.000000;-0.082275;11.89821;0.000000;0.004473;0.000000;0.000981;0.000000;-0.000119;-0.006389;
0.103;0.2300;0.018639;0.002228;0.016411;0.000000;-0.084668;12.33968;0.000000;0.004482;0.000000;0.000981;0.000000;-0.000120;-0.005435;
0.202;0.2400;0.018796;0.002376;0.016421;0.000000;-0.087060;12.76839;0.000000;0.004491;0.000000;0.000981;0.000000;-0.000119;-0.004481;
0.301;0.2500;0.018962;0.002532;0.016430;0.000000;-0.089453;13.18406;0.000000;0.004501;0.000000;0.000981;0.000000;-0.000115;-0.003527;
0.399;0.2600;0.019137;0.002696;0.016441;0.000000;-0.091845;13.58645;0.000000;0.004511;0.000000;0.000981;0.000000;-0.000110;-0.002573;
0.498;0.2700;0.019320;0.002868;0.016451;0.000000;-0.094238;13.97537;0.000000;0.004522;0.000000;0.000981;0.000000;-0.000102;-0.001619;
0.597;0.2800;0.019511;0.003049;0.016462;0.000000;-0.096630;14.35064;0.000000;0.004533;0.000000;0.000981;0.000000;-0.000093;-0.000665;
0.696;0.2900;0.019712;0.003238;0.016474;0.000000;-0.099022;14.71216;0.000000;0.004544;0.000000;0.000981;0.000000;-0.000082;0.000289;
0.795;0.3000;0.019921;0.003435;0.016485;0.000000;-0.101415;15.05984;0.000000;0.004556;0.000000;0.000981;0.000000;-0.000068;0.001243;
0.894;0.3100;0.020138;0.003641;0.016498;0.000000;-0.103807;15.39364;0.000000;0.004568;0.000000;0.000981;0.000000;-0.000053;0.002197;
0.992;0.3200;0.020365;0.003854;0.016510;0.000000;-0.106200;15.71354;0.000000;0.004581;0.000000;0.000981;0.000000;-0.000036;0.003151;
1.091;0.3300;0.020600;0.004077;0.016523;0.000000;-0.108592;16.01957;0.000000;0.004594;0.000000;0.000981;0.000000;-0.000016;0.004105;
1.190;0.3400;0.020844;0.004307;0.016537;0.000000;-0.110985;16.31178;0.000000;0.004607;0.000000;0.000981;0.000000;0.000005;0.005059;
1.289;0.3500;0.021097;0.004546;0.016550;0.000000;-0.113377;16.59027;0.000000;0.004621;0.000000;0.000981;0.000000;0.000028;0.006013;
1.388;0.3600;0.021358;0.004794;0.016565;0.000000;-0.115770;16.85514;0.000000;0.004635;0.000000;0.000981;0.000000;0.000054;0.006967;
1.486;0.3700;0.021629;0.005050;0.016579;0.000000;-0.118162;17.10653;0.000000;0.004650;0.000000;0.000981;0.000000;0.000081;0.007921;
