# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M073_design_000_plot.csv
# Clean Polar
# Mach Number 0.730000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-4.817;-0.3000;0.023022;0.005612;0.017410;0.000000;0.041499;-13.03099;0.000000;0.005000;0.000000;0.001082;0.000000;0.002688;-0.056652;
-4.730;-0.2900;0.022756;0.005357;0.017399;0.000000;0.038955;-12.74380;0.000000;0.004990;0.000000;0.001082;0.000000;0.002591;-0.055785;
-4.644;-0.2800;0.022499;0.005109;0.017390;0.000000;0.036410;-12.44516;0.000000;0.004981;0.000000;0.001082;0.000000;0.002495;-0.054919;
-4.557;-0.2700;0.022250;0.004868;0.017382;0.000000;0.033866;-12.13503;0.000000;0.004972;0.000000;0.001082;0.000000;0.002401;-0.054052;
-4.471;-0.2600;0.022009;0.004635;0.017374;0.000000;0.031322;-11.81342;0.000000;0.004965;0.000000;0.001082;0.000000;0.002309;-0.053185;
-4.384;-0.2500;0.021776;0.004409;0.017368;0.000000;0.028777;-11.48034;0.000000;0.004958;0.000000;0.001082;0.000000;0.002218;-0.052318;
-4.298;-0.2400;0.021552;0.004190;0.017362;0.000000;0.026233;-11.13584;0.000000;0.004952;0.000000;0.001082;0.000000;0.002129;-0.051451;
-4.211;-0.2300;0.021336;0.003979;0.017357;0.000000;0.023689;-10.77998;0.000000;0.004947;0.000000;0.001082;0.000000;0.002042;-0.050584;
-4.125;-0.2200;0.021128;0.003776;0.017352;0.000000;0.021144;-10.41285;0.000000;0.004943;0.000000;0.001082;0.000000;0.001957;-0.049717;
-4.038;-0.2100;0.020928;0.003580;0.017348;0.000000;0.018600;-10.03457;0.000000;0.004939;0.000000;0.001082;0.000000;0.001873;-0.048851;
-3.952;-0.2000;0.020736;0.003391;0.017345;0.000000;0.016056;-9.64527;0.000000;0.004935;0.000000;0.001082;0.000000;0.001790;-0.047978;
-3.866;-0.1900;0.020551;0.003210;0.017342;0.000000;0.013511;-9.24512;0.000000;0.004932;0.000000;0.001082;0.000000;0.001709;-0.047102;
-3.779;-0.1800;0.020375;0.003036;0.017339;0.000000;0.010967;-8.83431;0.000000;0.004930;0.000000;0.001082;0.000000;0.001630;-0.046226;
-3.693;-0.1700;0.020207;0.002870;0.017337;0.000000;0.008423;-8.41306;0.000000;0.004928;0.000000;0.001082;0.000000;0.001552;-0.045349;
-3.606;-0.1600;0.020046;0.002711;0.017335;0.000000;0.005878;-7.98162;0.000000;0.004926;0.000000;0.001082;0.000000;0.001476;-0.044473;
-3.520;-0.1500;0.019893;0.002560;0.017334;0.000000;0.003334;-7.54027;0.000000;0.004924;0.000000;0.001082;0.000000;0.001401;-0.043597;
