# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M079_design_000_plot.csv
# Clean Polar
# Mach Number 0.790000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
0.317;0.3100;0.020913;0.003719;0.017194;0.000000;-0.117178;14.82339;0.000000;0.004979;0.000000;0.001075;0.000000;-0.000160;-0.004976;
0.399;0.3200;0.021124;0.003918;0.017206;0.000000;-0.119771;15.14860;0.000000;0.004991;0.000000;0.001075;0.000000;-0.000156;-0.004111;
0.482;0.3300;0.021344;0.004124;0.017220;0.000000;-0.122364;15.46089;0.000000;0.005005;0.000000;0.001075;0.000000;-0.000149;-0.003246;
0.564;0.3400;0.021573;0.004338;0.017235;0.000000;-0.124957;15.76020;0.000000;0.005020;0.000000;0.001075;0.000000;-0.000141;-0.002381;
0.647;0.3500;0.021812;0.004560;0.017251;0.000000;-0.127550;16.04648;0.000000;0.005036;0.000000;0.001075;0.000000;-0.000131;-0.001516;
0.729;0.3600;0.022059;0.004790;0.017269;0.000000;-0.130143;16.31973;0.000000;0.005054;0.000000;0.001075;0.000000;-0.000120;-0.000651;
0.812;0.3700;0.022316;0.005027;0.017289;0.000000;-0.132737;16.57995;0.000000;0.005074;0.000000;0.001075;0.000000;-0.000107;0.000214;
0.894;0.3800;0.022583;0.005272;0.017310;0.000000;-0.135330;16.82717;0.000000;0.005095;0.000000;0.001075;0.000000;-0.000092;0.001079;
0.977;0.3900;0.022859;0.005526;0.017333;0.000000;-0.137923;17.06147;0.000000;0.005118;0.000000;0.001075;0.000000;-0.000075;0.001944;
1.059;0.4000;0.023163;0.005787;0.017357;0.000019;-0.140516;17.26870;0.000000;0.005142;0.000019;0.001075;0.000000;-0.000057;0.002809;
1.142;0.4100;0.023508;0.006056;0.017384;0.000068;-0.143109;17.44085;0.000000;0.005169;0.000068;0.001075;0.000000;-0.000037;0.003674;
1.224;0.4200;0.023868;0.006333;0.017413;0.000123;-0.145702;17.59668;0.000000;0.005198;0.000123;0.001075;0.000000;-0.000015;0.004539;
1.307;0.4300;0.024244;0.006617;0.017443;0.000184;-0.148296;17.73602;0.000000;0.005228;0.000184;0.001075;0.000000;0.000008;0.005404;
1.389;0.4400;0.024638;0.006910;0.017476;0.000251;-0.150889;17.85871;0.000000;0.005261;0.000251;0.001075;0.000000;0.000033;0.006269;
1.471;0.4500;0.025049;0.007211;0.017511;0.000327;-0.153482;17.96459;0.000000;0.005296;0.000326;0.001075;0.000000;0.000060;0.007134;
1.554;0.4600;0.025480;0.007520;0.017549;0.000411;-0.156075;18.05349;0.000000;0.005334;0.000410;0.001075;0.000000;0.000088;0.007999;
1.636;0.4700;0.025931;0.007837;0.017589;0.000504;-0.158668;18.12522;0.000000;0.005374;0.000504;0.001075;0.000000;0.000119;0.008864;
1.719;0.4800;0.026403;0.008162;0.017632;0.000609;-0.161261;18.17961;0.000000;0.005417;0.000609;0.001075;0.000000;0.000151;0.009729;
1.801;0.4900;0.026899;0.008495;0.017678;0.000725;-0.163855;18.21648;0.000000;0.005463;0.000725;0.001075;0.000000;0.000184;0.010594;
1.884;0.5000;0.027419;0.008837;0.017726;0.000856;-0.166448;18.23563;0.000000;0.005511;0.000855;0.001075;0.000000;0.000220;0.011459;
1.966;0.5100;0.027965;0.009186;0.017778;0.001001;-0.169041;18.23689;0.000000;0.005563;0.001001;0.001075;0.000000;0.000257;0.012324;
2.049;0.5200;0.028540;0.009544;0.017833;0.001163;-0.171634;18.22010;0.000000;0.005618;0.001163;0.001075;0.000000;0.000295;0.013190;
2.131;0.5300;0.029145;0.009910;0.017890;0.001344;-0.174227;18.18509;0.000000;0.005675;0.001344;0.001075;0.000000;0.000336;0.014057;
2.214;0.5400;0.029782;0.010284;0.017952;0.001546;-0.176820;18.13171;0.000000;0.005737;0.001546;0.001075;0.000000;0.000378;0.014923;
2.296;0.5500;0.030454;0.010667;0.018016;0.001771;-0.179414;18.05982;0.000000;0.005801;0.001771;0.001075;0.000000;0.000422;0.015790;
2.379;0.5600;0.031164;0.011057;0.018085;0.002022;-0.182007;17.96931;0.000000;0.005870;0.002022;0.001075;0.000000;0.000468;0.016656;
2.461;0.5700;0.031915;0.011457;0.018157;0.002301;-0.184600;17.86014;0.000000;0.005942;0.002301;0.001075;0.000000;0.000515;0.017522;
2.544;0.5800;0.032709;0.011864;0.018233;0.002612;-0.187193;17.73227;0.000000;0.006018;0.002611;0.001075;0.000000;0.000564;0.018389;
2.626;0.5900;0.033550;0.012280;0.018313;0.002957;-0.189786;17.58573;0.000000;0.006098;0.002957;0.001075;0.000000;0.000615;0.019255;
2.709;0.6000;0.034442;0.012704;0.018397;0.003341;-0.192380;17.42060;0.000000;0.006182;0.003340;0.001075;0.000000;0.000668;0.020122;
2.791;0.6100;0.035389;0.013137;0.018486;0.003766;-0.194973;17.23705;0.000000;0.006271;0.003766;0.001075;0.000000;0.000722;0.020988;
2.874;0.6200;0.036395;0.013578;0.018579;0.004238;-0.197566;17.03528;0.000000;0.006364;0.004238;0.001075;0.000000;0.000778;0.021855;
2.956;0.6300;0.037465;0.014027;0.018677;0.004761;-0.200159;16.81561;0.000000;0.006462;0.004761;0.001075;0.000000;0.000836;0.022721;
3.039;0.6400;0.038604;0.014486;0.018779;0.005340;-0.202752;16.57842;0.000000;0.006564;0.005339;0.001075;0.000000;0.000895;0.023587;
3.121;0.6500;0.039818;0.014952;0.018886;0.005980;-0.205345;16.32419;0.000000;0.006671;0.005979;0.001075;0.000000;0.000956;0.024454;
3.203;0.6600;0.041113;0.015427;0.018999;0.006686;-0.207939;16.05350;0.000000;0.006784;0.006686;0.001075;0.000000;0.001019;0.025320;
3.286;0.6700;0.042494;0.015911;0.019116;0.007466;-0.210532;15.76700;0.000000;0.006902;0.007466;0.001075;0.000000;0.001083;0.026187;
3.368;0.6800;0.043969;0.016404;0.019240;0.008326;-0.213125;15.46547;0.000000;0.007025;0.008325;0.001075;0.000000;0.001150;0.027053;
3.451;0.6900;0.045545;0.016905;0.019368;0.009273;-0.215718;15.14977;0.000000;0.007153;0.009272;0.001075;0.000000;0.001218;0.027920;
3.533;0.7000;0.047231;0.017414;0.019502;0.010314;-0.218311;14.82085;0.000000;0.007287;0.010314;0.001075;0.000000;0.001287;0.028786;
