# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_climb_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-9.367;0.1400;0.013145;-0.260996;10.650649;6.000000;
-9.256;0.1500;0.013138;-0.263249;11.417434;6.000000;
-9.146;0.1600;0.013141;-0.265503;12.175847;6.000000;
-9.035;0.1700;0.013154;-0.267756;12.924180;6.000000;
-8.925;0.1800;0.013176;-0.270010;13.660776;6.000000;
-8.814;0.1900;0.013209;-0.272263;14.384039;6.000000;
-8.704;0.2000;0.013252;-0.274516;15.092445;6.000000;
-8.593;0.2100;0.013304;-0.276770;15.784556;6.000000;
-8.482;0.2200;0.013367;-0.279023;16.459026;6.000000;
-8.372;0.2300;0.013439;-0.281276;17.114608;6.000000;
-8.261;0.2400;0.013521;-0.283530;17.750167;6.000000;
-8.151;0.2500;0.013613;-0.285783;18.364676;6.000000;
-8.040;0.2600;0.013715;-0.288037;18.957229;6.000000;
-7.930;0.2700;0.013827;-0.290290;19.527040;6.000000;
-7.819;0.2800;0.013949;-0.292543;20.073441;6.000000;
-7.709;0.2900;0.014080;-0.294797;20.595887;6.000000;
-7.598;0.3000;0.014222;-0.297050;21.093952;6.000000;
-7.488;0.3100;0.014374;-0.299303;21.567329;6.000000;
-7.377;0.3200;0.014535;-0.301557;22.015820;6.000000;
-7.266;0.3300;0.014706;-0.303810;22.439340;6.000000;
-7.156;0.3400;0.014888;-0.306064;22.837905;6.000000;
-7.045;0.3500;0.015079;-0.308317;23.211630;6.000000;
-6.935;0.3600;0.015280;-0.310570;23.560720;6.000000;
-6.824;0.3700;0.015491;-0.312824;23.885465;6.000000;
-6.714;0.3800;0.015711;-0.315077;24.186232;6.000000;
-6.603;0.3900;0.015942;-0.317330;24.463456;6.000000;
-6.493;0.4000;0.016183;-0.319584;24.717635;6.000000;
-6.382;0.4100;0.016433;-0.321837;24.949322;6.000000;
-6.272;0.4200;0.016694;-0.324091;25.159118;6.000000;
-6.161;0.4300;0.016964;-0.326344;25.347663;6.000000;
-6.051;0.4400;0.017244;-0.328597;25.515633;6.000000;
-5.940;0.4500;0.017534;-0.330851;25.663728;6.000000;
-5.829;0.4600;0.017835;-0.333104;25.792672;6.000000;
-5.719;0.4700;0.018144;-0.335357;25.903205;6.000000;
-5.608;0.4800;0.018464;-0.337611;25.996075;6.000000;
-5.498;0.4900;0.018794;-0.339864;26.072037;6.000000;
-5.387;0.5000;0.019134;-0.342118;26.131849;6.000000;
-5.277;0.5100;0.019483;-0.344371;26.176262;6.000000;
-5.166;0.5200;0.019843;-0.346624;26.206025;6.000000;
-5.056;0.5300;0.020212;-0.348878;26.221876;6.000000;
-4.945;0.5400;0.020591;-0.351131;26.224540;6.000000;
-4.835;0.5500;0.020981;-0.353384;26.214728;6.000000;
-4.724;0.5600;0.021380;-0.355638;26.193136;6.000000;
-4.613;0.5700;0.021789;-0.357891;26.160440;6.000000;
-4.503;0.5800;0.022208;-0.360145;26.117298;6.000000;
-4.392;0.5900;0.022636;-0.362398;26.064346;6.000000;
-4.282;0.6000;0.023075;-0.364651;26.002199;6.000000;
-4.171;0.6100;0.023524;-0.366905;25.931449;6.000000;
-4.061;0.6200;0.023982;-0.369158;25.852668;6.000000;
-3.950;0.6300;0.024450;-0.371411;25.766403;6.000000;
-3.840;0.6400;0.024929;-0.373665;25.673179;6.000000;
-3.729;0.6500;0.025417;-0.375918;25.573496;6.000000;
-3.619;0.6600;0.025915;-0.378172;25.467836;6.000000;
-3.508;0.6700;0.026423;-0.380425;25.356654;6.000000;
-3.398;0.6800;0.026941;-0.382678;25.240385;6.000000;
-3.287;0.6900;0.027469;-0.384932;25.119444;6.000000;
-3.176;0.7000;0.028006;-0.387185;24.994221;6.000000;
-3.066;0.7100;0.028554;-0.389438;24.865091;6.000000;
-2.955;0.7200;0.029112;-0.391692;24.732404;6.000000;
-2.845;0.7300;0.029679;-0.393945;24.596494;6.000000;
-2.734;0.7400;0.030256;-0.396199;24.457676;6.000000;
-2.624;0.7500;0.030844;-0.398452;24.316247;6.000000;
-2.513;0.7600;0.031441;-0.400705;24.172487;6.000000;
-2.403;0.7700;0.032048;-0.402959;24.026659;6.000000;
-2.292;0.7800;0.032665;-0.405212;23.879011;6.000000;
-2.182;0.7900;0.033292;-0.407465;23.729777;6.000000;
-2.071;0.8000;0.033928;-0.409719;23.579174;6.000000;
-1.960;0.8100;0.034575;-0.411972;23.427408;6.000000;
-1.850;0.8200;0.035231;-0.414226;23.274672;6.000000;
-1.739;0.8300;0.035898;-0.416479;23.121143;6.000000;
-1.629;0.8400;0.036574;-0.418732;22.966991;6.000000;
-1.518;0.8500;0.037260;-0.420986;22.812373;6.000000;
-1.408;0.8600;0.037957;-0.423239;22.657434;6.000000;
-1.297;0.8700;0.038663;-0.425493;22.502311;6.000000;
-1.187;0.8800;0.039379;-0.427746;22.347131;6.000000;
-1.076;0.8900;0.040105;-0.429999;22.192012;6.000000;
-0.966;0.9000;0.040840;-0.432253;22.037064;6.000000;
-0.855;0.9100;0.041586;-0.434506;21.882388;6.000000;
-0.745;0.9200;0.042342;-0.436759;21.728078;6.000000;
-0.634;0.9300;0.043107;-0.439013;21.574222;6.000000;
-0.523;0.9400;0.043882;-0.441266;21.420899;6.000000;
-0.413;0.9500;0.044668;-0.443520;21.268185;6.000000;
-0.302;0.9600;0.045463;-0.445773;21.116146;6.000000;
-0.192;0.9700;0.046268;-0.448026;20.964847;6.000000;
-0.081;0.9800;0.047083;-0.450280;20.814345;6.000000;
0.029;0.9900;0.047908;-0.452533;20.664692;6.000000;
0.140;1.0000;0.048743;-0.454786;20.515936;6.000000;
0.250;1.0100;0.049587;-0.457040;20.368121;6.000000;
0.361;1.0200;0.050442;-0.459293;20.221288;6.000000;
0.471;1.0300;0.051306;-0.461547;20.075471;6.000000;
0.582;1.0400;0.052181;-0.463800;19.930704;6.000000;
0.693;1.0500;0.053065;-0.466053;19.787015;6.000000;
0.803;1.0600;0.053959;-0.468307;19.644431;6.000000;
0.914;1.0700;0.054863;-0.470560;19.502975;6.000000;
1.024;1.0800;0.055777;-0.472813;19.362667;6.000000;
1.135;1.0900;0.056701;-0.475067;19.223525;6.000000;
1.245;1.1000;0.057635;-0.477320;19.085566;6.000000;
1.356;1.1100;0.058579;-0.479574;18.948802;6.000000;
1.466;1.1200;0.059533;-0.481827;18.813245;6.000000;
1.577;1.1300;0.060496;-0.484080;18.678904;6.000000;
1.687;1.1400;0.061469;-0.486334;18.545787;6.000000;
1.798;1.1500;0.062453;-0.488587;18.413900;6.000000;
1.908;1.1600;0.063446;-0.490840;18.283248;6.000000;
2.019;1.1700;0.064449;-0.493094;18.153834;6.000000;
2.130;1.1800;0.065462;-0.495347;18.025660;6.000000;
2.240;1.1900;0.066485;-0.497601;17.898725;6.000000;
2.351;1.2000;0.067518;-0.499854;17.773031;6.000000;
2.461;1.2100;0.068561;-0.502107;17.648574;6.000000;
2.572;1.2200;0.069613;-0.504361;17.525354;6.000000;
2.682;1.2300;0.070676;-0.506614;17.403365;6.000000;
2.793;1.2400;0.071748;-0.508867;17.282605;6.000000;
2.903;1.2500;0.072831;-0.511121;17.163067;6.000000;
3.014;1.2600;0.073923;-0.513374;17.044747;6.000000;
3.124;1.2700;0.075025;-0.515628;16.927638;6.000000;
3.235;1.2800;0.076137;-0.517881;16.811733;6.000000;
3.346;1.2900;0.077259;-0.520134;16.697024;6.000000;
3.456;1.3000;0.078391;-0.522388;16.583505;6.000000;
3.567;1.3100;0.079533;-0.524641;16.471166;6.000000;
3.677;1.3200;0.080685;-0.526894;16.359998;6.000000;
3.788;1.3300;0.081846;-0.529148;16.249993;6.000000;
3.898;1.3400;0.083018;-0.531401;16.141141;6.000000;
4.009;1.3500;0.084199;-0.533655;16.033433;6.000000;
4.119;1.3600;0.085390;-0.535908;15.926858;6.000000;
4.230;1.3700;0.086592;-0.538161;15.821406;6.000000;
4.340;1.3800;0.087803;-0.540415;15.717067;6.000000;
4.451;1.3900;0.089024;-0.542668;15.613830;6.000000;
4.561;1.4000;0.090255;-0.544921;15.511685;6.000000;
4.672;1.4100;0.091495;-0.547175;15.410620;6.000000;
4.783;1.4200;0.092746;-0.549428;15.310625;6.000000;
4.893;1.4300;0.094007;-0.551682;15.211688;6.000000;
5.004;1.4400;0.095277;-0.553935;15.113799;6.000000;
5.114;1.4500;0.096558;-0.556188;15.016945;6.000000;
5.225;1.4600;0.097848;-0.558442;14.921117;6.000000;
5.335;1.4700;0.099148;-0.560695;14.826302;6.000000;
5.446;1.4800;0.100458;-0.562948;14.732489;6.000000;
5.556;1.4900;0.101778;-0.565202;14.639667;6.000000;
5.667;1.5000;0.103108;-0.567455;14.547825;6.000000;
5.777;1.5100;0.104448;-0.569709;14.456950;6.000000;
5.888;1.5200;0.105798;-0.571962;14.367033;6.000000;
5.999;1.5300;0.107157;-0.574215;14.278062;6.000000;
6.109;1.5400;0.108527;-0.576469;14.190025;6.000000;
6.220;1.5500;0.109906;-0.578722;14.102912;6.000000;
6.330;1.5600;0.111296;-0.580975;14.016711;6.000000;
6.441;1.5700;0.112695;-0.583229;13.931411;6.000000;
6.551;1.5800;0.114104;-0.585482;13.847002;6.000000;
6.662;1.5900;0.115523;-0.587736;13.763472;6.000000;
6.772;1.6000;0.116952;-0.589989;13.680811;6.000000;
6.883;1.6100;0.118391;-0.592242;13.599008;6.000000;
6.993;1.6200;0.119840;-0.594496;13.518052;6.000000;
7.104;1.6300;0.121298;-0.596749;13.437934;6.000000;
7.215;1.6400;0.122767;-0.599002;13.358641;6.000000;
7.325;1.6500;0.124245;-0.601256;13.280165;6.000000;
7.436;1.6600;0.125734;-0.603509;13.202494;6.000000;
7.546;1.6700;0.127232;-0.605763;13.125619;6.000000;
7.657;1.6800;0.128740;-0.608016;13.049530;6.000000;
7.767;1.6900;0.130258;-0.610269;12.974217;6.000000;
7.878;1.7000;0.131786;-0.612523;12.899669;6.000000;
7.988;1.7100;0.133324;-0.614776;12.825877;6.000000;
8.099;1.7200;0.134872;-0.617029;12.752832;6.000000;
8.209;1.7300;0.136430;-0.619283;12.680524;6.000000;
8.320;1.7400;0.137997;-0.621536;12.608944;6.000000;
8.430;1.7500;0.139575;-0.623790;12.538082;6.000000;
8.541;1.7600;0.141162;-0.626043;12.467929;6.000000;
8.652;1.7700;0.142759;-0.628296;12.398476;6.000000;
8.762;1.7800;0.144367;-0.630550;12.329715;6.000000;
8.873;1.7900;0.145984;-0.632803;12.261635;6.000000;
8.983;1.8000;0.147611;-0.635056;12.194230;6.000000;
9.094;1.8100;0.149248;-0.637310;12.127489;6.000000;
9.204;1.8200;0.150895;-0.639563;12.061405;6.000000;
9.315;1.8300;0.152551;-0.641817;11.995969;6.000000;
9.425;1.8400;0.154218;-0.644070;11.931173;6.000000;
9.536;1.8500;0.155894;-0.646323;11.867009;6.000000;
9.646;1.8600;0.157581;-0.648577;11.803468;6.000000;
9.757;1.8700;0.159277;-0.650830;11.740542;6.000000;
9.868;1.8800;0.160983;-0.653083;11.678225;6.000000;
9.978;1.8900;0.162700;-0.655337;11.616508;6.000000;
10.089;1.9000;0.164426;-0.657590;11.555383;6.000000;
10.199;1.9100;0.166161;-0.659844;11.494842;6.000000;
10.310;1.9200;0.167907;-0.662097;11.434880;6.000000;
10.420;1.9300;0.169663;-0.664350;11.375487;6.000000;
10.531;1.9400;0.171429;-0.666604;11.316658;6.000000;
10.641;1.9500;0.173204;-0.668857;11.258384;6.000000;
10.752;1.9600;0.174990;-0.671110;11.200659;6.000000;
10.862;1.9700;0.176785;-0.673364;11.143475;6.000000;
10.973;1.9800;0.178590;-0.675617;11.086827;6.000000;
11.083;1.9900;0.180405;-0.677871;11.030707;6.000000;
11.194;2.0000;0.182231;-0.680124;10.975108;6.000000;
11.305;2.0100;0.184066;-0.682377;10.920025;6.000000;
11.415;2.0200;0.185910;-0.684631;10.865450;6.000000;
11.526;2.0300;0.187765;-0.686884;10.811378;6.000000;
11.636;2.0400;0.189630;-0.689137;10.757801;6.000000;
11.747;2.0500;0.191504;-0.691391;10.704715;6.000000;
11.857;2.0600;0.193389;-0.693644;10.652112;6.000000;
11.968;2.0700;0.195283;-0.695898;10.599987;6.000000;
12.078;2.0800;0.197188;-0.698151;10.548333;6.000000;
12.189;2.0900;0.199102;-0.700404;10.497146;6.000000;
12.299;2.1000;0.201026;-0.702658;10.446419;6.000000;
12.410;2.1100;0.202960;-0.704911;10.396146;6.000000;
12.521;2.1200;0.204904;-0.707164;10.346323;6.000000;
12.631;2.1300;0.206858;-0.709418;10.296943;6.000000;
12.742;2.1400;0.208821;-0.711671;10.248001;6.000000;
12.852;2.1500;0.210795;-0.713925;10.199492;6.000000;
12.963;2.1600;0.212778;-0.716178;10.151410;6.000000;
13.073;2.1700;0.214772;-0.718431;10.103751;6.000000;
13.184;2.1800;0.216775;-0.720685;10.056508;6.000000;
13.294;2.1900;0.218788;-0.722938;10.009678;6.000000;
13.405;2.2000;0.220811;-0.725191;9.963255;6.000000;
13.515;2.2100;0.222844;-0.727445;9.917234;6.000000;
13.626;2.2200;0.224887;-0.729698;9.871611;6.000000;
13.736;2.2300;0.226940;-0.731952;9.826380;6.000000;
13.847;2.2400;0.229003;-0.734205;9.781537;6.000000;
13.958;2.2500;0.231076;-0.736458;9.737077;6.000000;
14.068;2.2600;0.233158;-0.738712;9.692996;6.000000;
14.179;2.2700;0.235250;-0.740965;9.649290;6.000000;
14.289;2.2800;0.237353;-0.743218;9.605953;6.000000;
14.400;2.2900;0.239465;-0.745472;9.562982;6.000000;
14.510;2.3000;0.241587;-0.747725;9.520372;6.000000;
14.621;2.3100;0.243719;-0.749979;9.478119;6.000000;
14.731;2.3200;0.245861;-0.752232;9.436219;6.000000;
14.842;2.3300;0.248013;-0.754485;9.394667;6.000000;
14.952;2.3400;0.250175;-0.756739;9.353460;6.000000;
15.063;2.3500;0.252346;-0.758992;9.312594;6.000000;
