# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_study_mission_power_ATA-25_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 0;7150.5;0;0;0.24188;1430.1;
2; 0;7150.5;0;228.6;0.24517;1430.1;
3; 0;7150.5;0;685.8;0.251873;1430.1;
4; 0;7150.5;0;914.4;0.295077;1430.1;
5; 0;7150.5;0;914.4;0.366648;1430.1;
6; 0;7150.5;0;1981.2;0.425349;1430.1;
7; 0;10750.5;0;3048;0.496658;2150.1;
8; 0;14625;0;6858;0.650523;2925;
9; 0;14625;0;10668;0.77;2925;
10; 0;14625;0;10668;0.78;2925;
11; 0;14625;0;6858;0.660523;2925;
12; 0;6412.5;0;3048;0.496658;1282.5;
13; 0;6412.5;0;1981.2;0.425349;1282.5;
14; 0;6412.5;0;914.4;0.334821;1282.5;
15; 0;6412.5;0;914.4;0.271213;1282.5;
16; 0;6412.5;0;914.4;0.244527;1282.5;
17; 0;6412.5;0;685.8;0.214917;1282.5;
18; 0;6412.5;0;457.2;0.208112;1282.5;
19; 0;6412.5;0;381;0.203315;1282.5;
20; 0;6412.5;0;160.02;0.200686;1282.5;
21; 0;6412.5;0;7.62;0.0994874;1282.5;
