# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_landing_gear_out_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
11.881;2.3900;0.309778;-0.708006;7.715215;6.000000;
11.991;2.4000;0.311801;-0.710259;7.697226;6.000000;
12.102;2.4100;0.313834;-0.712512;7.679228;6.000000;
12.212;2.4200;0.315877;-0.714766;7.661220;6.000000;
12.323;2.4300;0.317929;-0.717019;7.643206;6.000000;
12.433;2.4400;0.319992;-0.719272;7.625188;6.000000;
12.544;2.4500;0.322065;-0.721526;7.607166;6.000000;
12.655;2.4600;0.324147;-0.723779;7.589143;6.000000;
12.765;2.4700;0.326240;-0.726033;7.571120;6.000000;
12.876;2.4800;0.328342;-0.728286;7.553099;6.000000;
12.986;2.4900;0.330454;-0.730539;7.535081;6.000000;
13.097;2.5000;0.332576;-0.732793;7.517069;6.000000;
13.207;2.5100;0.334708;-0.735046;7.499063;6.000000;
13.318;2.5200;0.336850;-0.737299;7.481065;6.000000;
13.428;2.5300;0.339002;-0.739553;7.463076;6.000000;
13.539;2.5400;0.341164;-0.741806;7.445099;6.000000;
13.649;2.5500;0.343336;-0.744060;7.427133;6.000000;
13.760;2.5600;0.345517;-0.746313;7.409181;6.000000;
13.870;2.5700;0.347709;-0.748566;7.391244;6.000000;
13.981;2.5800;0.349910;-0.750820;7.373323;6.000000;
14.092;2.5900;0.352121;-0.753073;7.355419;6.000000;
14.202;2.6000;0.354343;-0.755326;7.337533;6.000000;
