# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_study_mission_power_ATA-30_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 1.98314;14026.9;0;0;0.24188;0;
2; 1.98314;14026.9;0;228.6;0.24517;0;
3; 1.98314;14026.9;0;685.8;0.251873;0;
4; 1.98314;14026.9;0;914.4;0.295077;0;
5; 1.98314;14026.9;0;914.4;0.366648;0;
6; 1.98314;14026.9;0;1981.2;0.425349;0;
7; 1.98314;13070.9;0;3048;0.496658;0;
8; 0.11;13070.9;0;6858;0.650523;0;
9; 0.11;13070.9;0;10668;0.77;0;
10; 0.11;13070.9;0;10668;0.78;0;
11; 0.11;13070.9;0;6858;0.660523;0;
12; 1.98314;14026.9;0;3048;0.496658;0;
13; 1.98314;14026.9;0;1981.2;0.425349;0;
14; 1.98314;14026.9;0;914.4;0.334821;0;
15; 1.98314;14026.9;0;914.4;0.271213;0;
16; 1.98314;14026.9;0;914.4;0.244527;0;
17; 1.98314;14026.9;0;685.8;0.214917;0;
18; 1.98314;14026.9;0;457.2;0.208112;0;
19; 1.98314;14026.9;0;381;0.203315;0;
20; 1.98314;14026.9;0;160.02;0.200686;0;
21; 1.98314;14026.9;0;7.62;0.0994874;0;
