# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M050_design_600_plot.csv
# Clean Polar
# Mach Number 0.500000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-5.171;-0.2000;0.018762;0.002382;0.016381;0.000000;-0.401802;-10.65968;6.000000;0.004456;0.000000;0.000976;0.000000;-0.000799;0.043804;
-5.072;-0.1900;0.018613;0.002240;0.016373;0.000000;-0.404212;-10.20807;6.000000;0.004448;0.000000;0.000976;0.000000;-0.000779;0.044781;
-4.973;-0.1800;0.018471;0.002106;0.016366;0.000000;-0.406622;-9.74485;6.000000;0.004441;0.000000;0.000976;0.000000;-0.000758;0.045758;
-4.874;-0.1700;0.018338;0.001979;0.016359;0.000000;-0.409032;-9.27036;6.000000;0.004434;0.000000;0.000976;0.000000;-0.000734;0.046735;
-4.775;-0.1600;0.018213;0.001861;0.016352;0.000000;-0.411442;-8.78499;6.000000;0.004427;0.000000;0.000976;0.000000;-0.000708;0.047712;
-4.676;-0.1500;0.018096;0.001750;0.016346;0.000000;-0.413852;-8.28918;6.000000;0.004421;0.000000;0.000976;0.000000;-0.000680;0.048689;
-4.577;-0.1400;0.017987;0.001647;0.016340;0.000000;-0.416262;-7.78338;6.000000;0.004415;0.000000;0.000976;0.000000;-0.000649;0.049666;
-4.478;-0.1300;0.017886;0.001552;0.016335;0.000000;-0.418672;-7.26812;6.000000;0.004410;0.000000;0.000976;0.000000;-0.000617;0.050642;
-4.379;-0.1200;0.017794;0.001464;0.016330;0.000000;-0.421082;-6.74392;6.000000;0.004405;0.000000;0.000976;0.000000;-0.000582;0.051619;
-4.280;-0.1100;0.017709;0.001384;0.016325;0.000000;-0.423492;-6.21139;6.000000;0.004400;0.000000;0.000976;0.000000;-0.000544;0.052596;
-4.182;-0.1000;0.017633;0.001312;0.016321;0.000000;-0.425902;-5.67113;6.000000;0.004396;0.000000;0.000976;0.000000;-0.000505;0.053573;
-4.083;-0.0900;0.017565;0.001248;0.016317;0.000000;-0.428312;-5.12379;6.000000;0.004392;0.000000;0.000976;0.000000;-0.000463;0.054550;
-3.984;-0.0800;0.017505;0.001192;0.016314;0.000000;-0.430722;-4.57007;6.000000;0.004389;0.000000;0.000976;0.000000;-0.000419;0.055526;
-3.885;-0.0700;0.017453;0.001143;0.016311;0.000000;-0.433132;-4.01066;6.000000;0.004386;0.000000;0.000976;0.000000;-0.000373;0.056499;
-3.786;-0.0600;0.017410;0.001102;0.016308;0.000000;-0.435542;-3.44631;6.000000;0.004383;0.000000;0.000976;0.000000;-0.000325;0.057472;
