# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/systems_design_design_mission_power_ATA-XX_plot.csv
# (1) MissionsStep; (2) BleedAir [kg/s]; (3) Electric [W]; (4) Hydraulic [W]; (5) Altitude [ft]; (6) Mach [-]; (7) Heat load [W]
1; 0;4064.43;236.177;0;0.24188;4064.43;
2; 0;4064.43;236.124;228.6;0.24517;4064.43;
3; 0;4064.43;235.928;685.8;0.251873;4064.43;
4; 0;4064.43;315.017;914.4;0.295077;4064.43;
5; 0;4064.43;486.366;914.4;0.366648;4064.43;
6; 0;3908.43;573.333;1981.2;0.425349;3908.43;
7; 0;4183.41;684.789;3048;0.496658;4183.41;
8; 0;4586.36;765.951;6553.2;0.650523;4586.36;
9; 0;4586.36;747.099;10058.4;0.77;4586.36;
10; 0;4586.36;777.901;10058.4;0.78;4586.36;
11; 0;4586.36;773.371;10363.2;0.78;4586.36;
12; 0;4586.36;768.213;10668;0.78;4586.36;
13; 0;4586.36;796.708;6858;0.660523;4586.36;
14; 0;3987.68;684.789;3048;0.496658;3987.68;
15; 0;3987.68;573.333;1981.2;0.425349;3987.68;
16; 0;3987.68;405.591;914.4;0.334821;3987.68;
17; 0;3987.68;266.124;914.4;0.271213;3987.68;
18; 0;3987.68;216.33;914.4;0.244527;3987.68;
19; 0;3987.68;171.774;685.8;0.214917;3987.68;
20; 0;3987.68;165.565;457.2;0.208112;3987.68;
21; 0;3987.68;159.466;381;0.203315;3987.68;
22; 0;3987.68;159.516;160.02;0.200686;3987.68;
23; 0;3987.68;39.9123;7.62;0.0994874;3987.68;
