# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M078_design_600_plot.csv
# Clean Polar
# Mach Number 0.780000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-1.979;0.1500;0.019448;0.002308;0.017139;0.000000;-0.561889;7.71302;6.000000;0.004897;0.000000;0.001072;0.000000;0.001327;0.088107;
-1.896;0.1600;0.019575;0.002435;0.017141;0.000000;-0.564511;8.17349;6.000000;0.004899;0.000000;0.001072;0.000000;0.001426;0.088989;
-1.813;0.1700;0.019711;0.002568;0.017142;0.000000;-0.567132;8.62458;6.000000;0.004900;0.000000;0.001072;0.000000;0.001527;0.089872;
-1.730;0.1800;0.019855;0.002710;0.017145;0.000000;-0.569754;9.06593;6.000000;0.004903;0.000000;0.001072;0.000000;0.001630;0.090755;
-1.646;0.1900;0.020006;0.002858;0.017147;0.000000;-0.572376;9.49722;6.000000;0.004905;0.000000;0.001072;0.000000;0.001734;0.091638;
-1.563;0.2000;0.020166;0.003016;0.017150;0.000000;-0.574997;9.91760;6.000000;0.004908;0.000000;0.001072;0.000000;0.001841;0.092521;
-1.480;0.2100;0.020334;0.003181;0.017153;0.000000;-0.577619;10.32728;6.000000;0.004912;0.000000;0.001072;0.000000;0.001949;0.093403;
-1.397;0.2200;0.020511;0.003353;0.017157;0.000000;-0.580240;10.72617;6.000000;0.004916;0.000000;0.001072;0.000000;0.002060;0.094286;
-1.314;0.2300;0.020694;0.003532;0.017162;0.000000;-0.582862;11.11408;6.000000;0.004920;0.000000;0.001072;0.000000;0.002172;0.095169;
-1.230;0.2400;0.020886;0.003719;0.017167;0.000000;-0.585483;11.49080;6.000000;0.004925;0.000000;0.001072;0.000000;0.002286;0.096052;
-1.147;0.2500;0.021086;0.003913;0.017173;0.000000;-0.588105;11.85618;6.000000;0.004931;0.000000;0.001072;0.000000;0.002402;0.096935;
-1.064;0.2600;0.021294;0.004114;0.017180;0.000000;-0.590726;12.21008;6.000000;0.004938;0.000000;0.001072;0.000000;0.002521;0.097817;
-0.981;0.2700;0.021510;0.004322;0.017187;0.000000;-0.593348;12.55237;6.000000;0.004945;0.000000;0.001072;0.000000;0.002641;0.098700;
-0.897;0.2800;0.021734;0.004538;0.017195;0.000000;-0.595969;12.88297;6.000000;0.004954;0.000000;0.001072;0.000000;0.002762;0.099583;
-0.814;0.2900;0.021967;0.004761;0.017205;0.000000;-0.598591;13.20180;6.000000;0.004963;0.000000;0.001072;0.000000;0.002886;0.100466;
-0.731;0.3000;0.022208;0.004992;0.017215;0.000000;-0.601212;13.50882;6.000000;0.004973;0.000000;0.001072;0.000000;0.003012;0.101349;
-0.648;0.3100;0.022457;0.005230;0.017226;0.000001;-0.603834;13.80401;6.000000;0.004984;0.000000;0.001072;0.000001;0.003140;0.102231;
-0.565;0.3200;0.022715;0.005476;0.017239;0.000001;-0.606456;14.08736;6.000000;0.004997;0.000000;0.001072;0.000001;0.003269;0.103114;
-0.481;0.3300;0.022982;0.005729;0.017253;0.000001;-0.609077;14.35888;6.000000;0.005011;0.000000;0.001072;0.000001;0.003401;0.103997;
-0.398;0.3400;0.023258;0.005990;0.017268;0.000001;-0.611699;14.61862;6.000000;0.005026;0.000000;0.001072;0.000001;0.003534;0.104880;
-0.315;0.3500;0.023543;0.006258;0.017284;0.000001;-0.614320;14.86662;6.000000;0.005042;0.000000;0.001072;0.000001;0.003670;0.105763;
-0.232;0.3600;0.023836;0.006534;0.017302;0.000001;-0.616942;15.10296;6.000000;0.005060;0.000000;0.001072;0.000001;0.003807;0.106645;
-0.149;0.3700;0.024139;0.006817;0.017321;0.000001;-0.619563;15.32773;6.000000;0.005080;0.000000;0.001072;0.000001;0.003946;0.107528;
-0.065;0.3800;0.024451;0.007108;0.017343;0.000001;-0.622185;15.54103;6.000000;0.005101;0.000000;0.001072;0.000001;0.004087;0.108411;
0.018;0.3900;0.024773;0.007407;0.017365;0.000001;-0.624806;15.74298;6.000000;0.005123;0.000000;0.001072;0.000001;0.004230;0.109293;
0.101;0.4000;0.025104;0.007713;0.017390;0.000001;-0.627428;15.93372;6.000000;0.005148;0.000000;0.001072;0.000001;0.004374;0.110168;
0.184;0.4100;0.025445;0.008027;0.017417;0.000001;-0.630049;16.11339;6.000000;0.005175;0.000000;0.001072;0.000001;0.004520;0.111043;
0.268;0.4200;0.025795;0.008349;0.017445;0.000001;-0.632671;16.28216;6.000000;0.005203;0.000000;0.001072;0.000001;0.004667;0.111918;
0.351;0.4300;0.026155;0.008679;0.017476;0.000001;-0.635293;16.44019;6.000000;0.005234;0.000000;0.001072;0.000001;0.004816;0.112793;
0.434;0.4400;0.026526;0.009016;0.017509;0.000001;-0.637914;16.58766;6.000000;0.005267;0.000000;0.001072;0.000001;0.004968;0.113668;
0.517;0.4500;0.026906;0.009361;0.017544;0.000001;-0.640536;16.72477;6.000000;0.005302;0.000000;0.001072;0.000001;0.005121;0.114542;
0.600;0.4600;0.027297;0.009714;0.017582;0.000001;-0.643157;16.85172;6.000000;0.005340;0.000000;0.001072;0.000001;0.005276;0.115417;
0.684;0.4700;0.027698;0.010075;0.017622;0.000001;-0.645779;16.96867;6.000000;0.005380;0.000000;0.001072;0.000001;0.005432;0.116292;
0.767;0.4800;0.028184;0.010444;0.017665;0.000075;-0.648400;17.03122;6.000000;0.005423;0.000074;0.001072;0.000001;0.005591;0.117167;
0.850;0.4900;0.028690;0.010821;0.017710;0.000159;-0.651022;17.07918;6.000000;0.005469;0.000158;0.001072;0.000001;0.005752;0.118042;
0.933;0.5000;0.029219;0.011205;0.017759;0.000254;-0.653643;17.11236;6.000000;0.005517;0.000253;0.001072;0.000001;0.005914;0.118917;
1.016;0.5100;0.029771;0.011598;0.017811;0.000363;-0.656265;17.13059;6.000000;0.005569;0.000362;0.001072;0.000001;0.006079;0.119792;
1.100;0.5200;0.030350;0.011999;0.017865;0.000486;-0.658886;17.13368;6.000000;0.005623;0.000485;0.001072;0.000001;0.006245;0.120667;
1.183;0.5300;0.030955;0.012407;0.017923;0.000625;-0.661508;17.12145;6.000000;0.005681;0.000624;0.001072;0.000001;0.006413;0.121542;
1.266;0.5400;0.031591;0.012824;0.017984;0.000782;-0.664129;17.09370;6.000000;0.005742;0.000781;0.001072;0.000001;0.006583;0.122416;
1.349;0.5500;0.032258;0.013249;0.018049;0.000960;-0.666751;17.05025;6.000000;0.005807;0.000959;0.001072;0.000001;0.006755;0.123291;
1.433;0.5600;0.032959;0.013682;0.018117;0.001160;-0.669373;16.99095;6.000000;0.005876;0.001159;0.001072;0.000001;0.006929;0.124166;
1.516;0.5700;0.033697;0.014123;0.018190;0.001384;-0.671994;16.91564;6.000000;0.005948;0.001383;0.001072;0.000001;0.007105;0.125041;
1.599;0.5800;0.034474;0.014572;0.018266;0.001637;-0.674616;16.82419;6.000000;0.006024;0.001636;0.001072;0.000001;0.007282;0.125916;
1.682;0.5900;0.035294;0.015029;0.018346;0.001920;-0.677237;16.71652;6.000000;0.006104;0.001918;0.001072;0.000001;0.007462;0.126791;
1.765;0.6000;0.036161;0.015495;0.018430;0.002236;-0.679859;16.59255;6.000000;0.006188;0.002235;0.001072;0.000001;0.007643;0.127666;
1.849;0.6100;0.037077;0.015968;0.018519;0.002590;-0.682480;16.45227;6.000000;0.006277;0.002589;0.001072;0.000001;0.007827;0.128541;
1.932;0.6200;0.038047;0.016451;0.018612;0.002985;-0.685102;16.29572;6.000000;0.006370;0.002983;0.001072;0.000001;0.008012;0.129416;
2.015;0.6300;0.039075;0.016941;0.018709;0.003424;-0.687723;16.12298;6.000000;0.006467;0.003423;0.001072;0.000001;0.008199;0.130290;
2.098;0.6400;0.040165;0.017440;0.018812;0.003914;-0.690345;15.93423;6.000000;0.006570;0.003912;0.001072;0.000001;0.008385;0.131155;
2.182;0.6500;0.041323;0.017947;0.018919;0.004458;-0.692966;15.72969;6.000000;0.006677;0.004456;0.001072;0.000001;0.008574;0.132019;
2.265;0.6600;0.042554;0.018462;0.019031;0.005061;-0.695588;15.50965;6.000000;0.006790;0.005059;0.001072;0.000001;0.008764;0.132884;
2.348;0.6700;0.043864;0.018986;0.019149;0.005729;-0.698210;15.27451;6.000000;0.006907;0.005728;0.001072;0.000001;0.008956;0.133748;
2.431;0.6800;0.045259;0.019518;0.019272;0.006469;-0.700831;15.02474;6.000000;0.007030;0.006467;0.001072;0.000002;0.009150;0.134613;
2.514;0.6900;0.046745;0.020058;0.019401;0.007286;-0.703453;14.76090;6.000000;0.007159;0.007284;0.001072;0.000002;0.009346;0.135477;
2.598;0.7000;0.048330;0.020608;0.019535;0.008188;-0.706074;14.48362;6.000000;0.007293;0.008186;0.001072;0.000002;0.009544;0.136341;
2.681;0.7100;0.050022;0.021165;0.019675;0.009182;-0.708696;14.19365;6.000000;0.007433;0.009180;0.001072;0.000002;0.009743;0.137206;
2.764;0.7200;0.051829;0.021731;0.019821;0.010277;-0.711317;13.89179;6.000000;0.007580;0.010275;0.001072;0.000002;0.009945;0.138070;
2.847;0.7300;0.053760;0.022306;0.019974;0.011480;-0.713939;13.57894;6.000000;0.007732;0.011478;0.001072;0.000002;0.010148;0.138934;
2.930;0.7400;0.055823;0.022889;0.020133;0.012802;-0.716560;13.25607;6.000000;0.007891;0.012800;0.001072;0.000002;0.010353;0.139799;
3.014;0.7500;0.058031;0.023481;0.020298;0.014252;-0.719182;12.92422;6.000000;0.008056;0.014250;0.001072;0.000002;0.010560;0.140663;
