# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_climb_design_000_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-4.893;0.4500;0.015934;0.053043;28.240651;0.000000;
-4.783;0.4600;0.016206;0.050793;28.384086;0.000000;
-4.673;0.4700;0.016488;0.048543;28.505440;0.000000;
-4.562;0.4800;0.016780;0.046293;28.605606;0.000000;
-4.452;0.4900;0.017082;0.044042;28.685494;0.000000;
-4.341;0.5000;0.017394;0.041792;28.746021;0.000000;
-4.231;0.5100;0.017716;0.039542;28.788108;0.000000;
-4.121;0.5200;0.018048;0.037292;28.812672;0.000000;
-4.010;0.5300;0.018390;0.035042;28.820620;0.000000;
-3.900;0.5400;0.018742;0.032792;28.812849;0.000000;
-3.789;0.5500;0.019104;0.030541;28.790242;0.000000;
-3.679;0.5600;0.019476;0.028291;28.753660;0.000000;
-3.568;0.5700;0.019858;0.026041;28.703944;0.000000;
-3.458;0.5800;0.020250;0.023791;28.641912;0.000000;
-3.348;0.5900;0.020652;0.021541;28.568356;0.000000;
-3.237;0.6000;0.021064;0.019291;28.484040;0.000000;
-3.127;0.6100;0.021487;0.017040;28.389703;0.000000;
-3.016;0.6200;0.021919;0.014790;28.286052;0.000000;
-2.906;0.6300;0.022361;0.012540;28.173768;0.000000;
-2.796;0.6400;0.022814;0.010290;28.053500;0.000000;
-2.685;0.6500;0.023276;0.008040;27.925869;0.000000;
-2.575;0.6600;0.023748;0.005790;27.791468;0.000000;
-2.464;0.6700;0.024231;0.003540;27.650859;0.000000;
-2.354;0.6800;0.024723;0.001289;27.504577;0.000000;
-2.243;0.6900;0.025226;-0.000961;27.353128;0.000000;
-2.133;0.7000;0.025738;-0.003211;27.196992;0.000000;
-2.023;0.7100;0.026261;-0.005461;27.036623;0.000000;
-1.912;0.7200;0.026793;-0.007711;26.872448;0.000000;
-1.802;0.7300;0.027336;-0.009961;26.704870;0.000000;
-1.691;0.7400;0.027888;-0.012212;26.534269;0.000000;
-1.581;0.7500;0.028451;-0.014462;26.361001;0.000000;
-1.471;0.7600;0.029024;-0.016712;26.185401;0.000000;
-1.360;0.7700;0.029607;-0.018962;26.007783;0.000000;
-1.250;0.7800;0.030199;-0.021212;25.828441;0.000000;
-1.139;0.7900;0.030802;-0.023462;25.647649;0.000000;
-1.029;0.8000;0.031415;-0.025713;25.465664;0.000000;
-0.918;0.8100;0.032038;-0.027963;25.282726;0.000000;
-0.808;0.8200;0.032671;-0.030213;25.099056;0.000000;
-0.698;0.8300;0.033313;-0.032463;24.914864;0.000000;
-0.587;0.8400;0.033966;-0.034713;24.730342;0.000000;
-0.477;0.8500;0.034629;-0.036963;24.545668;0.000000;
-0.366;0.8600;0.035302;-0.039213;24.361010;0.000000;
-0.256;0.8700;0.035985;-0.041464;24.176519;0.000000;
-0.146;0.8800;0.036678;-0.043714;23.992339;0.000000;
-0.035;0.8900;0.037381;-0.045964;23.808600;0.000000;
0.075;0.9000;0.038095;-0.048214;23.625423;0.000000;
0.186;0.9100;0.038818;-0.050464;23.442920;0.000000;
0.296;0.9200;0.039551;-0.052714;23.261191;0.000000;
0.407;0.9300;0.040294;-0.054965;23.080330;0.000000;
0.517;0.9400;0.041047;-0.057215;22.900423;0.000000;
0.627;0.9500;0.041811;-0.059465;22.721548;0.000000;
0.738;0.9600;0.042584;-0.061715;22.543775;0.000000;
0.848;0.9700;0.043367;-0.063965;22.367169;0.000000;
0.959;0.9800;0.044160;-0.066215;22.191789;0.000000;
1.069;0.9900;0.044964;-0.068466;22.017686;0.000000;
1.179;1.0000;0.045777;-0.070716;21.844908;0.000000;
1.290;1.0100;0.046601;-0.072966;21.673497;0.000000;
1.400;1.0200;0.047434;-0.075216;21.503491;0.000000;
1.511;1.0300;0.048278;-0.077466;21.334923;0.000000;
1.621;1.0400;0.049131;-0.079716;21.167821;0.000000;
1.732;1.0500;0.049995;-0.081966;21.002212;0.000000;
1.842;1.0600;0.050868;-0.084217;20.838118;0.000000;
1.952;1.0700;0.051752;-0.086467;20.675556;0.000000;
2.063;1.0800;0.052646;-0.088717;20.514544;0.000000;
