Time [s]; Range [m]; Altitude [m]; FL [100 ft]; Mode name [-]; Total mass [kg]; Energy carrier (ID); Thrust [N]; Fuelflow [kg/s]; Fuel consumed (kerosene | ID = 0) [kg]; Energy consumed (kerosene | ID = 0) [J]; Mach [-]; CAS [m/s]; TAS [m/s]; TAS [kts]; ROC [fpm]; SAR [m/kg]; Aero Config [-]; C_L [-]; L over D [-]; Air Brake Factor [-]; Reynolds Number [-]; Engine Rating [-]; Engine N1 (PW1127G-JM | ID = 0) [-]; Engine N1 (PW1127G-JM | ID = 1) [-]; Shaft power offtake [W]; Bleed [kg/s]; Angle of attack [deg]; Glidepath angle [deg]; Incidence angle (stabilizer) [deg]
0; 0; 0; 0; takeoff; 76629.79342; kerosene (ID = 0); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; takeoff; 0; 0; 1; 0; takeoff; 0; 0; 0; 0; 0; 0; 0
0.1776830105; 0.04437667858; 0; 0; takeoff; 76629.46682; kerosene (ID = 0); 237765.7059; 1.838071787; -0.3265941287; -14076206.94; 0.001467846794; 0.4995039025; 0.4995039026; 0.9709579088; 0; 0; takeoff; 0.4; 9.289083237; 1; 144110.8219; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
0.3556979837; 0.1777554393; 0; 0; takeoff; 76629.13962; kerosene (ID = 0); 237364.097; 1.838093808; -0.6538023486; -28178881.22; 0.002935693588; 0.9990078052; 0.9990078052; 1.941915818; 0; 0; takeoff; 0.4; 9.289083237; 1; 288221.6438; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
0.5340470974; 0.4004706352; 0; 0; takeoff; 76628.81179; kerosene (ID = 0); 236962.4878; 1.83811583; -0.9816286779; -42308196.02; 0.004403540381; 1.498511708; 1.498511708; 2.912873726; 0; 0; takeoff; 0.4; 9.289083237; 1; 432332.4657; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
0.7127325473; 0.7128599136; 0; 0; takeoff; 76628.48334; kerosene (ID = 0); 236560.8784; 1.838137854; -1.310077167; -56464325.91; 0.005871387175; 1.99801561; 1.99801561; 3.883831635; 0; 0; takeoff; 0.4; 9.289083237; 1; 576443.2876; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
0.8917565465; 1.115264252; 0; 0; takeoff; 76628.15427; kerosene (ID = 0); 236159.2688; 1.83815988; -1.6391519; -70647446.91; 0.007339233969; 2.497519513; 2.497519513; 4.854789544; 0; 0; takeoff; 0.4; 9.289083237; 1; 720554.1095; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
1.071121326; 1.608027993; 0; 0; takeoff; 76627.82456; kerosene (ID = 0); 235757.659; 1.838181907; -1.968856993; -84857736.42; 0.008807080763; 2.997023416; 2.997023416; 5.825747453; 0; 0; takeoff; 0.4; 9.289083237; 1; 864664.9314; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
1.250829136; 2.191498883; 0; 0; takeoff; 76627.49422; kerosene (ID = 0); 235356.0489; 1.838203936; -2.299196597; -99095373.32; 0.01027492756; 3.496527318; 3.496527318; 6.796705362; 0; 0; takeoff; 0.4; 9.289083237; 1; 1008775.753; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
1.430882244; 2.866028108; 0; 0; takeoff; 76627.16324; kerosene (ID = 0); 234954.4387; 1.838225967; -2.630174895; -113360538; 0.01174277435; 3.996031221; 3.996031221; 7.76766327; 0; 0; takeoff; 0.4; 9.289083237; 1; 1152886.575; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
1.611282935; 3.631970329; 0; 0; takeoff; 76626.83162; kerosene (ID = 0); 234552.8282; 1.838247999; -2.961796105; -127653412.1; 0.01321062114; 4.495535123; 4.495535123; 8.738621179; 0; 0; takeoff; 0.4; 9.289083237; 1; 1296997.397; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
1.792033517; 4.489683725; 0; 0; takeoff; 76626.49935; kerosene (ID = 0); 234151.2176; 1.838270033; -3.294064482; -141974179.2; 0.01467846794; 4.995039026; 4.995039026; 9.709579088; 0; 0; takeoff; 0.4; 9.289083237; 1; 1441108.219; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
1.973136311; 5.439530029; 0; 0; takeoff; 76626.16643; kerosene (ID = 0); 233749.6067; 1.838292069; -3.626984313; -156323023.9; 0.01614631473; 5.494542929; 5.494542929; 10.680537; 0; 0; takeoff; 0.4; 9.289083237; 1; 1585219.041; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
2.154593663; 6.481874567; 0; 0; takeoff; 76625.83286; kerosene (ID = 0); 233347.9956; 1.838314107; -3.960559923; -170700132.7; 0.01761416153; 5.994046831; 5.994046831; 11.65149491; 0; 0; takeoff; 0.4; 9.289083237; 1; 1729329.863; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
2.336407935; 7.617086297; 0; 0; takeoff; 76625.49862; kerosene (ID = 0); 232946.3843; 1.838336146; -4.294795671; -185105693.4; 0.01908200832; 6.493550734; 6.493550734; 12.62245281; 0; 0; takeoff; 0.4; 9.289083237; 1; 1873440.685; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
2.51858151; 8.845537854; 0; 0; takeoff; 76625.16372; kerosene (ID = 0); 232544.7728; 1.838358187; -4.629695954; -199539895.6; 0.02054985511; 6.993054636; 6.993054636; 13.59341072; 0; 0; takeoff; 0.4; 9.289083237; 1; 2017551.507; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
2.701116791; 10.16760559; 0; 0; takeoff; 76624.82815; kerosene (ID = 0); 232143.1611; 1.83838023; -4.965265205; -214002930.3; 0.02201770191; 7.492558539; 7.492558539; 14.56436863; 0; 0; takeoff; 0.4; 9.289083237; 1; 2161662.329; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
2.8840162; 11.5836696; 0; 0; takeoff; 76624.49191; kerosene (ID = 0); 231741.5491; 1.838402274; -5.301507894; -228494990.2; 0.0234855487; 7.992062442; 7.992062442; 15.53532654; 0; 0; takeoff; 0.4; 9.289083237; 1; 2305773.151; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
3.06728218; 13.09411379; 0; 0; takeoff; 76624.15499; kerosene (ID = 0); 231339.937; 1.83842432; -5.63842853; -243016269.6; 0.02495339549; 8.491566344; 8.491566344; 16.50628445; 0; 0; takeoff; 0.4; 9.289083237; 1; 2449883.972; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
3.250917196; 14.69932592; 0; 0; takeoff; 76623.81739; kerosene (ID = 0); 230938.3246; 1.838446368; -5.976031658; -257566964.5; 0.02642124229; 8.991070247; 8.991070247; 17.47724236; 0; 0; takeoff; 0.4; 9.289083237; 1; 2593994.794; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
3.434923733; 16.39969761; 0; 0; takeoff; 76623.4791; kerosene (ID = 0); 230536.7121; 1.838468418; -6.314321865; -272147272.4; 0.02788908908; 9.490574149; 9.490574149; 18.44820027; 0; 0; takeoff; 0.4; 9.289083237; 1; 2738105.616; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
3.619304296; 18.19562442; 0; 0; takeoff; 76623.14011; kerosene (ID = 0); 230135.0993; 1.83849047; -6.653303773; -286757392.6; 0.02935693588; 9.990078052; 9.990078052; 19.41915818; 0; 0; takeoff; 0.4; 9.289083237; 1; 2882216.438; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
3.804061413; 20.08750589; 0; 0; takeoff; 76622.80044; kerosene (ID = 0); 229733.4863; 1.838512523; -6.992982047; -301397526.2; 0.03082478267; 10.48958195; 10.48958195; 20.39011608; 0; 0; takeoff; 0.4; 9.289083237; 1; 3026327.26; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
3.989197633; 22.07574558; 0; 0; takeoff; 76622.46006; kerosene (ID = 0); 229331.8731; 1.838534579; -7.333361389; -316067875.9; 0.03229262946; 10.98908586; 10.98908586; 21.36107399; 0; 0; takeoff; 0.4; 9.289083237; 1; 3170438.082; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
4.174715528; 24.16075111; 0; 0; takeoff; 76622.11897; kerosene (ID = 0); 228930.2597; 1.838556636; -7.674446545; -330768646.1; 0.03376047626; 11.48858976; 11.48858976; 22.3320319; 0; 0; takeoff; 0.4; 9.289083237; 1; 3314548.904; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
4.36061769; 26.34293421; 0; 0; takeoff; 76621.77718; kerosene (ID = 0); 228528.6461; 1.838578695; -8.016242299; -345500043.1; 0.03522832305; 11.98809366; 11.98809366; 23.30298981; 0; 0; takeoff; 0.4; 9.289083237; 1; 3458659.726; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
4.546906735; 28.62271078; 0; 0; takeoff; 76621.43466; kerosene (ID = 0); 228127.0322; 1.838600755; -8.358753478; -360262274.9; 0.03669616984; 12.48759756; 12.48759756; 24.27394772; 0; 0; takeoff; 0.4; 9.289083237; 1; 3602770.548; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
4.733585302; 31.00050093; 0; 0; takeoff; 76621.09143; kerosene (ID = 0); 227725.4182; 1.838622818; -8.701984951; -375055551.4; 0.03816401664; 12.98710147; 12.98710147; 25.24490563; 0; 0; takeoff; 0.4; 9.289083237; 1; 3746881.37; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
4.920656052; 33.47672903; 0; 0; takeoff; 76620.74748; kerosene (ID = 0); 227323.8039; 1.838644882; -9.045941628; -389880084.2; 0.03963186343; 13.48660537; 13.48660537; 26.21586354; 0; 0; takeoff; 0.4; 9.289083237; 1; 3890992.191; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
5.10812167; 36.05182375; 0; 0; takeoff; 76620.40279; kerosene (ID = 0); 226922.1895; 1.838666949; -9.390628465; -404736086.8; 0.04109971023; 13.98610927; 13.98610927; 27.18682145; 0; 0; takeoff; 0.4; 9.289083237; 1; 4035103.013; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
5.295984865; 38.72621812; 0; 0; takeoff; 76620.05737; kerosene (ID = 0); 226520.5748; 1.838689017; -9.736050458; -419623774.7; 0.04256755702; 14.48561318; 14.48561318; 28.15777936; 0; 0; takeoff; 0.4; 9.289083237; 1; 4179213.835; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
5.484248368; 41.50034958; 0; 0; takeoff; 76619.71121; kerosene (ID = 0); 226118.9599; 1.838711087; -10.08221265; -434543365.2; 0.04403540381; 14.98511708; 14.98511708; 29.12873726; 0; 0; takeoff; 0.4; 9.289083237; 1; 4323324.657; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
5.672914937; 44.37466005; 0; 0; takeoff; 76619.3643; kerosene (ID = 0); 225717.3448; 1.83873316; -10.42912013; -449495077.4; 0.04550325061; 15.48462098; 15.48462098; 30.09969517; 0; 0; takeoff; 0.4; 9.289083237; 1; 4467435.479; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
5.861987352; 47.34959594; 0; 0; takeoff; 76619.01664; kerosene (ID = 0); 225315.7295; 1.838755234; -10.77677802; -464479132.6; 0.0469710974; 15.98412488; 15.98412488; 31.07065308; 0; 0; takeoff; 0.4; 9.289083237; 1; 4611546.301; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
6.05146842; 50.42560825; 0; 0; takeoff; 76618.66823; kerosene (ID = 0); 224914.114; 1.83877731; -11.12519151; -479495753.9; 0.0484389442; 16.48362879; 16.48362879; 32.04161099; 0; 0; takeoff; 0.4; 9.289083237; 1; 4755657.123; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
6.24136097; 53.60315259; 0; 0; takeoff; 76618.31905; kerosene (ID = 0); 224512.4983; 1.838799388; -11.47436581; -494545166.4; 0.04990679099; 16.98313269; 16.98313269; 33.0125689; 0; 0; takeoff; 0.4; 9.289083237; 1; 4899767.945; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
6.4316505; 56.88239011; 0; 0; takeoff; 76617.96914; kerosene (ID = 0); 224147.5728; 1.838841372; -11.82427807; -509626384.9; 0.05137463778; 17.48263659; 17.48263659; 33.98352681; 0; 0; takeoff; 0.4; 9.289083237; 1; 5043878.767; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
6.622321133; 60.26343587; 0; 0; takeoff; 76617.61851; kerosene (ID = 0); 223785.1345; 1.838904612; -12.17490318; -524738327; 0.05284248458; 17.98214049; 17.98214049; 34.95448472; 0; 0; takeoff; 0.4; 9.289083237; 1; 5187989.589; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
6.813374286; 63.7466964; 0; 0; takeoff; 76617.26717; kerosene (ID = 0); 223422.6956; 1.838969203; -12.52624404; -539881118.2; 0.05431033137; 18.4816444; 18.4816444; 35.92544263; 0; 0; takeoff; 0.4; 9.289083237; 1; 5332100.411; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
7.004812575; 67.33260286; 0; 0; takeoff; 76616.91511; kerosene (ID = 0); 223060.2561; 1.839033795; -12.87830552; -555054968.1; 0.05577817816; 18.9811483; 18.9811483; 36.89640053; 0; 0; takeoff; 0.4; 9.289083237; 1; 5476211.232; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
7.196638638; 71.02159074; 0; 0; takeoff; 76616.56233; kerosene (ID = 0); 222697.816; 1.839098388; -13.23109253; -570260087.9; 0.05724602496; 19.4806522; 19.4806522; 37.86735844; 0; 0; takeoff; 0.4; 9.289083237; 1; 5620322.054; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
7.388855136; 74.81409993; 0; 0; takeoff; 76616.20881; kerosene (ID = 0); 222335.3753; 1.839162983; -13.58461; -585496690.8; 0.05871387175; 19.9801561; 19.9801561; 38.83831635; 0; 0; takeoff; 0.4; 9.289083237; 1; 5764432.876; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
7.581464753; 78.71057478; 0; 0; takeoff; 76615.85455; kerosene (ID = 0); 221972.934; 1.83922758; -13.93886292; -600764991.7; 0.06018171855; 20.47966001; 20.47966001; 39.80927426; 0; 0; takeoff; 0.4; 9.289083237; 1; 5908543.698; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
7.774470197; 82.71146414; 0; 0; takeoff; 76615.49956; kerosene (ID = 0); 221610.4921; 1.839292178; -14.29385632; -616065207.3; 0.06164956534; 20.97916391; 20.97916391; 40.78023217; 0; 0; takeoff; 0.4; 9.289083237; 1; 6052654.52; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
7.967874198; 86.8172214; 0; 0; takeoff; 76615.14382; kerosene (ID = 0); 221248.0496; 1.839356777; -14.64959528; -631397556.5; 0.06311741213; 21.47866781; 21.47866781; 41.75119008; 0; 0; takeoff; 0.4; 9.289083237; 1; 6196765.342; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
8.16167951; 91.02830458; 0; 0; takeoff; 76614.78733; kerosene (ID = 0); 220885.6064; 1.839421378; -15.00608491; -646762259.8; 0.06458525893; 21.97817171; 21.97817171; 42.72214799; 0; 0; takeoff; 0.4; 9.289083237; 1; 6340876.164; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
8.355888913; 95.34517635; 0; 0; takeoff; 76614.43009; kerosene (ID = 0); 220523.1627; 1.83948598; -15.36333039; -662159539.7; 0.06605310572; 22.47767562; 22.47767562; 43.6931059; 0; 0; takeoff; 0.4; 9.289083237; 1; 6484986.986; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
8.550505208; 99.76830412; 0; 0; takeoff; 76614.07208; kerosene (ID = 0); 220160.7184; 1.839550584; -15.72133691; -677589620.7; 0.06752095251; 22.97717952; 22.97717952; 44.6640638; 0; 0; takeoff; 0.4; 9.289083237; 1; 6629097.808; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
8.745531225; 104.29816; 0; 0; takeoff; 76613.71331; kerosene (ID = 0); 219798.2734; 1.839615189; -16.08010973; -693052729.3; 0.06898879931; 23.47668342; 23.47668342; 45.63502171; 0; 0; takeoff; 0.4; 9.289083237; 1; 6773208.63; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
8.940969814; 108.9352211; 0; 0; takeoff; 76613.35376; kerosene (ID = 0); 219435.8279; 1.839679796; -16.43965415; -708549094; 0.0704566461; 23.97618732; 23.97618732; 46.60597962; 0; 0; takeoff; 0.4; 9.289083237; 1; 6917319.452; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
9.136823855; 113.6799692; 0; 0; takeoff; 76612.99344; kerosene (ID = 0); 219073.3818; 1.839744404; -16.79997553; -724078945.3; 0.0719244929; 24.47569123; 24.47569123; 47.57693753; 0; 0; takeoff; 0.4; 9.289083237; 1; 7061430.273; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
9.33309625; 118.5328912; 0; 0; takeoff; 76612.63234; kerosene (ID = 0); 218710.935; 1.839809014; -17.16107925; -739642515.7; 0.07339233969; 24.97519513; 24.97519513; 48.54789544; 0; 0; takeoff; 0.4; 9.289083237; 1; 7205541.095; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
9.529789929; 123.4944788; 0; 0; takeoff; 76612.27045; kerosene (ID = 0); 218348.4877; 1.839873625; -17.52297076; -755240039.9; 0.07486018648; 25.47469903; 25.47469903; 49.51885335; 0; 0; takeoff; 0.4; 9.289083237; 1; 7349651.917; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
9.726907848; 128.565229; 0; 0; takeoff; 76611.90776; kerosene (ID = 0); 217986.0397; 1.839938237; -17.88565556; -770871754.6; 0.07632803328; 25.97420294; 25.97420294; 50.48981126; 0; 0; takeoff; 0.4; 9.289083237; 1; 7493762.739; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
9.924452989; 133.7456439; 0; 0; takeoff; 76611.54428; kerosene (ID = 0); 217623.5912; 1.840002852; -18.24913918; -786537898.7; 0.07779588007; 26.47370684; 26.47370684; 51.46076917; 0; 0; takeoff; 0.4; 9.289083237; 1; 7637873.561; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
10.12242836; 139.0362306; 0; 0; takeoff; 76611.17999; kerosene (ID = 0); 217261.142; 1.840067467; -18.61342722; -802238713.2; 0.07926372687; 26.97321074; 26.97321074; 52.43172708; 0; 0; takeoff; 0.4; 9.289083237; 1; 7781984.383; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
10.320837; 144.4375015; 0; 0; takeoff; 76610.81489; kerosene (ID = 0); 216898.6922; 1.840132085; -18.97852532; -817974441.4; 0.08073157366; 27.47271464; 27.47271464; 53.40268498; 0; 0; takeoff; 0.4; 9.289083237; 1; 7926095.205; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
10.51968197; 149.9499746; 0; 0; takeoff; 76610.44898; kerosene (ID = 0); 216536.2419; 1.840196704; -19.34443918; -833745328.7; 0.08219942045; 27.97221855; 27.97221855; 54.37364289; 0; 0; takeoff; 0.4; 9.289083237; 1; 8070206.027; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
10.71896636; 155.5741728; 0; 0; takeoff; 76610.08224; kerosene (ID = 0); 216173.7909; 1.840261324; -19.71117454; -849551622.7; 0.08366726725; 28.47172245; 28.47172245; 55.3446008; 0; 0; takeoff; 0.4; 9.289083237; 1; 8214316.849; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
10.9186933; 161.3106249; 0; 0; takeoff; 76609.71468; kerosene (ID = 0); 215811.3394; 1.840325946; -20.0787372; -865393573.5; 0.08513511404; 28.97122635; 28.97122635; 56.31555871; 0; 0; takeoff; 0.4; 9.289083237; 1; 8358427.671; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
11.11886593; 167.159865; 0; 0; takeoff; 76609.34628; kerosene (ID = 0); 215448.8872; 1.84039057; -20.44713302; -881271433.3; 0.08660296083; 29.47073025; 29.47073025; 57.28651662; 0; 0; takeoff; 0.4; 9.289083237; 1; 8502538.493; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
11.31948743; 173.1224326; 0; 0; takeoff; 76608.97705; kerosene (ID = 0); 215086.4344; 1.840455195; -20.8163679; -897185456.6; 0.08807080763; 29.97023416; 29.97023416; 58.25747453; 0; 0; takeoff; 0.4; 9.289083237; 1; 8646649.314; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
11.520561; 179.1988733; 0; 0; takeoff; 76608.60697; kerosene (ID = 0); 214723.9811; 1.840519822; -21.18644781; -913135900.4; 0.08953865442; 30.46973806; 30.46973806; 59.22843244; 0; 0; takeoff; 0.4; 9.289083237; 1; 8790760.136; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
11.72208989; 185.3897381; 0; 0; takeoff; 76608.23604; kerosene (ID = 0); 214361.5271; 1.840584451; -21.55737875; -929123024; 0.09100650122; 30.96924196; 30.96924196; 60.19939035; 0; 0; takeoff; 0.4; 9.289083237; 1; 8934870.958; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
11.92407736; 191.6955837; 0; 0; takeoff; 76607.86425; kerosene (ID = 0); 213999.0725; 1.840649081; -21.9291668; -945147089.2; 0.09247434801; 31.46874586; 31.46874586; 61.17034825; 0; 0; takeoff; 0.4; 9.289083237; 1; 9078981.78; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
12.12652672; 198.1169731; 0; 0; takeoff; 76607.4916; kerosene (ID = 0); 213636.6174; 1.840713713; -22.3018181; -961208360.2; 0.0939421948; 31.96824977; 31.96824977; 62.14130616; 0; 0; takeoff; 0.4; 9.289083237; 1; 9223092.602; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
12.32944128; 204.6544748; 0; 0; takeoff; 76607.11808; kerosene (ID = 0); 213274.1616; 1.840778346; -22.67533883; -977307103.7; 0.0954100416; 32.46775367; 32.46775367; 63.11226407; 0; 0; takeoff; 0.4; 9.289083237; 1; 9367203.424; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
12.53282441; 211.3086635; 0; 0; takeoff; 76606.74368; kerosene (ID = 0); 212911.7053; 1.840842981; -23.04973524; -993443588.8; 0.09687788839; 32.96725757; 32.96725757; 64.08322198; 0; 0; takeoff; 0.4; 9.289083237; 1; 9511314.246; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
12.7366795; 218.0801199; 0; 0; takeoff; 76606.3684; kerosene (ID = 0); 212549.2483; 1.840907618; -23.42501363; -1009618087; 0.09834573518; 33.46676147; 33.46676147; 65.05417989; 0; 0; takeoff; 0.4; 9.289083237; 1; 9655425.068; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
12.94100997; 224.9694312; 0; 0; takeoff; 76605.99224; kerosene (ID = 0); 212186.7907; 1.840972257; -23.80118037; -1025830874; 0.09981358198; 33.96626538; 33.96626538; 66.0251378; 0; 0; takeoff; 0.4; 9.289083237; 1; 9799535.89; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
13.14580251; 231.976616; 0; 0; takeoff; 76605.6152; kerosene (ID = 0); 211854.9572; 1.841059158; -24.17821553; -1042081090; 0.1012814288; 34.46576928; 34.46576928; 66.99609571; 0; 0; takeoff; 0.4; 9.289083237; 1; 9943646.712; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
13.35104112; 239.1015815; 0; 0; takeoff; 76605.23732; kerosene (ID = 0); 211527.5778; 1.841171559; -24.55609503; -1058367696; 0.1027492756; 34.96527318; 34.96527318; 67.96705362; 0; 0; takeoff; 0.4; 9.289083237; 1; 10087757.53; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
13.55672655; 246.3447989; 0; 0; takeoff; 76604.8586; kerosene (ID = 0); 211200.1976; 1.841287201; -24.93482098; -1074690784; 0.1042171224; 35.46477708; 35.46477708; 68.93801152; 0; 0; takeoff; 0.4; 9.289083237; 1; 10231868.36; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
13.76286199; 253.706829; 0; 0; takeoff; 76604.47902; kerosene (ID = 0); 210872.8163; 1.841402844; -25.31439936; -1091050612; 0.1056849692; 35.96428099; 35.96428099; 69.90896943; 0; 0; takeoff; 0.4; 9.289083237; 1; 10375979.18; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
13.96945067; 261.1882383; 0; 0; takeoff; 76604.09858; kerosene (ID = 0); 210545.4342; 1.841518488; -25.69483623; -1107447442; 0.1071528159; 36.46378489; 36.46378489; 70.87992734; 0; 0; takeoff; 0.4; 9.289083237; 1; 10520090; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
14.17649585; 268.7895992; 0; 0; takeoff; 76603.71728; kerosene (ID = 0); 210218.051; 1.841634134; -26.0761377; -1123881535; 0.1086206627; 36.96328879; 36.96328879; 71.85088525; 0; 0; takeoff; 0.4; 9.289083237; 1; 10664200.82; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
14.38400082; 276.5114901; 0; 0; takeoff; 76603.33511; kerosene (ID = 0); 209890.667; 1.841749782; -26.45830994; -1140353158; 0.1100885095; 37.46279269; 37.46279269; 72.82184316; 0; 0; takeoff; 0.4; 9.289083237; 1; 10808311.64; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
14.5919689; 284.3544957; 0; 0; takeoff; 76602.95206; kerosene (ID = 0); 209563.2819; 1.84186543; -26.84135916; -1156862580; 0.1115563563; 37.9622966; 37.9622966; 73.79280107; 0; 0; takeoff; 0.4; 9.289083237; 1; 10952422.46; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
14.80040344; 292.3192065; 0; 0; takeoff; 76602.56813; kerosene (ID = 0); 209235.896; 1.841981081; -27.22529164; -1173410070; 0.1130242031; 38.4618005; 38.4618005; 74.76375898; 0; 0; takeoff; 0.4; 9.289083237; 1; 11096533.29; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
15.00930783; 300.4062196; 0; 0; takeoff; 76602.1833; kerosene (ID = 0); 208908.509; 1.842096733; -27.61011373; -1189995902; 0.1144920499; 38.9613044; 38.9613044; 75.73471689; 0; 0; takeoff; 0.4; 9.289083237; 1; 11240644.11; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
15.21868547; 308.6161381; 0; 0; takeoff; 76601.79759; kerosene (ID = 0); 208581.1212; 1.842212386; -27.99583181; -1206620351; 0.1159598967; 39.46080831; 39.46080831; 76.7056748; 0; 0; takeoff; 0.4; 9.289083237; 1; 11384754.93; takeoff; 0.98; 0.98; 90599.3514; 2.197380386; 0; 0; 0
